tf	target	value	pvalue	study
MOT3	YMR173W-A	-4.76938182166746	1.84792112650447e-06	Kemmeren_2014
MOT3	YIL169C	-4.14980406632633	3.32759987635702e-05	Kemmeren_2014
MOT3	YOL155C	-4.54646024708806	5.45556683557611e-06	Kemmeren_2014
MOT3	YOL152W	2.75691526780723	0.00583494694570974	Kemmeren_2014
MOT3	YCL055W	3.56723307742314	0.000360770566019696	Kemmeren_2014
MOT3	YCL027W	3.98393044346108	6.77847204970089e-05	Kemmeren_2014
MOT3	YNR044W	8.66739505863218	4.42118814774814e-18	Kemmeren_2014
MOT3	YGL089C	5.81613087906338	6.02253190860146e-09	Kemmeren_2014
MOT3	YJR004C	7.4313239760298	1.07516011334005e-13	Kemmeren_2014
MOT3	YLR452C	3.93929862459627	8.17201615526535e-05	Kemmeren_2014
MOT3	YKL178C	2.91912780192362	0.0035101228418371	Kemmeren_2014
MOT3	YOR318C	3.68305092305619	0.000230459099669084	Kemmeren_2014
MOT3	YMR058W	-4.81372481698183	1.48142769120116e-06	Kemmeren_2014
MOT3	YLR214W	-3.63315800942425	0.000279973449019961	Kemmeren_2014
MOT3	YCL064C	-3.55445068931643	0.00037876953132053	Kemmeren_2014
MOT3	YOL151W	-4.79934443453945	1.5918582655557e-06	Kemmeren_2014
MOT3	YBR092C	-3.28061181675153	0.001035821973211	Kemmeren_2014
MOT3	YDL049C	-2.82383421886579	0.00474529225179465	Kemmeren_2014
MOT3	YMR272C	3.43726073114411	0.000587629644783643	Kemmeren_2014
MOT3	YGL039W	3.51592410997763	0.000438226227048951	Kemmeren_2014
MOT3	YLR413W	3.61271854148594	0.000303003544212238	Kemmeren_2014
MOT3	YLR437C	3.29195602423293	0.00099493167902143	Kemmeren_2014
CIN5	YOR011W	2.69003261250809	0.00714450366265029	Kemmeren_2014
CIN5	YHR047C	3.31221648195191	0.000925598914539685	Kemmeren_2014
CIN5	YNR074C	-3.1436265230449	0.00166868261326583	Kemmeren_2014
CIN5	YCL026C-B	3.02556994442783	0.00248164998645015	Kemmeren_2014
CIN5	YML131W	4.61772000568074	3.87979256851302e-06	Kemmeren_2014
CIN5	YGR180C	3.4022082286979	0.000668436870630085	Kemmeren_2014
CIN5	YNL160W	-2.95694336281853	0.00310705183624224	Kemmeren_2014
CIN5	YDR133C	-4.11173417939364	3.92698282650375e-05	Kemmeren_2014
CIN5	YOR317W	-4.28548618472821	1.8233997975607e-05	Kemmeren_2014
CIN5	YER062C	-3.03236580908258	0.00242644955629636	Kemmeren_2014
CIN5	YAL061W	-4.01439721706681	5.95979070637313e-05	Kemmeren_2014
CIN5	YML054C	-2.62559536582712	0.00864975747427803	Kemmeren_2014
CIN5	YER067W	-3.66961864265892	0.000242912579504968	Kemmeren_2014
CIN5	YLR327C	-3.50134418449929	0.000462917575796117	Kemmeren_2014
CIN5	YBR072W	5.71492964029107	1.09749424317468e-08	Kemmeren_2014
CIN5	YOR374W	-3.91907044386944	8.88911337547911e-05	Kemmeren_2014
CIN5	YGL037C	-4.12363188081603	3.72944765106466e-05	Kemmeren_2014
CIN5	YBR126C	-2.82415123183385	0.00474060107295845	Kemmeren_2014
CIN5	YGR008C	-4.76901823905623	1.85125900731774e-06	Kemmeren_2014
CIN5	YMR105C	-4.8971074321275	9.72576719016448e-07	Kemmeren_2014
CIN5	YKL035W	-2.68298812202132	0.00729675818737951	Kemmeren_2014
CIN5	YGR088W	-6.06095755646463	1.35313538993148e-09	Kemmeren_2014
CIN5	YDL204W	-4.04569741970335	5.21675801396507e-05	Kemmeren_2014
CIN5	YMR169C	-4.86954592996857	1.11854982860997e-06	Kemmeren_2014
CIN5	YML128C	-8.0249924937641	1.01532151570321e-15	Kemmeren_2014
CIN5	YOR173W	-2.92279395133997	0.00346905999146083	Kemmeren_2014
CIN5	YBR085C-A	-3.23228631537231	0.0012280394365994	Kemmeren_2014
CIN5	YER150W	-4.03977019935546	5.35035979665307e-05	Kemmeren_2014
CIN5	YDR077W	-2.84586794966751	0.00442905573109296	Kemmeren_2014
CIN5	YOR028C	-6.25892411321468	3.87642432137831e-10	Kemmeren_2014
CIN5	YMR173W	3.84488711857589	0.000120607945366919	Kemmeren_2014
CIN5	YMR173W-A	3.69996127472796	0.000215632368774927	Kemmeren_2014
CIN5	YOR136W	-3.4783543961572	0.000504502437144071	Kemmeren_2014
CIN5	YPL177C	-3.19184076496584	0.00141369244864215	Kemmeren_2014
CIN5	YHR066W	2.71707065697164	0.00658625455006593	Kemmeren_2014
CIN5	YIL009W	2.59245411058664	0.00952938934912632	Kemmeren_2014
CIN5	YDR441C	2.61586881677908	0.00890007441377544	Kemmeren_2014
CIN5	YMR246W	2.59969982585107	0.0093305337427083	Kemmeren_2014
CIN5	YMR319C	4.26816014276746	1.97091819203263e-05	Kemmeren_2014
CIN5	YNL217W	2.60628292878172	0.00915308203470122	Kemmeren_2014
AZF1	YAL005C	4.28696823144499	1.81128184650338e-05	Kemmeren_2014
AZF1	YHR137W	2.67107974201614	0.00756076829262198	Kemmeren_2014
AZF1	YDR133C	-6.41206991385486	1.43556969919654e-10	Kemmeren_2014
AZF1	YDL204W	-2.91823052927141	0.0035202399173353	Kemmeren_2014
AZF1	YMR169C	-4.08022369604442	4.49923815838151e-05	Kemmeren_2014
AZF1	YDR001C	-2.74122015340396	0.00612114786244966	Kemmeren_2014
AZF1	YIL101C	-3.50302773387803	0.000460001565629716	Kemmeren_2014
AZF1	YNR014W	-2.92969554893658	0.00339294253037196	Kemmeren_2014
AZF1	YER037W	-3.10554083673436	0.0018993139267208	Kemmeren_2014
AZF1	YIL117C	2.65257206473984	0.00798810739053548	Kemmeren_2014
AZF1	YJL153C	-2.57864114984281	0.00991897673060586	Kemmeren_2014
AZF1	YBR105C	-5.45908082953666	4.78605849961385e-08	Kemmeren_2014
AZF1	YLR023C	-2.70066662826509	0.0069200663238998	Kemmeren_2014
AZF1	YDR379C-A	2.65049692041447	0.00803734600346762	Kemmeren_2014
AZF1	YMR158C-A	3.51213837140012	0.000444516496598636	Kemmeren_2014
AZF1	YBL107W-A	3.39292566477909	0.000691504008318079	Kemmeren_2014
AZF1	YGR146C	4.36560916777687	1.26768969460813e-05	Kemmeren_2014
AZF1	YDR406W	-4.8143911621656	1.47649346923912e-06	Kemmeren_2014
AZF1	YGR079W	-4.76216931377785	1.9152288243959e-06	Kemmeren_2014
MSN2	YBR067C	2.82876210544666	0.00467284197009123	Kemmeren_2014
MSN2	YGR180C	2.58537819627761	0.00972722350124484	Kemmeren_2014
MSN2	YDR214W	2.81636393008501	0.00485706126455551	Kemmeren_2014
MSN2	YDL124W	-7.36769770603819	1.73599875402671e-13	Kemmeren_2014
MSN2	YNL160W	-9.13911157090542	6.29674800603945e-20	Kemmeren_2014
MSN2	YNL015W	-4.33985244715916	1.42578419597535e-05	Kemmeren_2014
MSN2	YOR273C	-4.30186497283686	1.69366516266871e-05	Kemmeren_2014
MSN2	YBR183W	-3.14892980476375	0.00163869552092828	Kemmeren_2014
MSN2	YPR149W	-3.15283646429556	0.00161692362393846	Kemmeren_2014
MSN2	YAL061W	-3.91074646449656	9.20113166333807e-05	Kemmeren_2014
MSN2	YDR391C	-3.39742315498162	0.000680236900478637	Kemmeren_2014
MSN2	YER067W	-5.84004864126094	5.21855835983909e-09	Kemmeren_2014
MSN2	YLR327C	-5.45694502917338	4.84396234222365e-08	Kemmeren_2014
MSN2	YBR072W	-3.10062286334564	0.00193114078939024	Kemmeren_2014
MSN2	YDR453C	-3.1814728892654	0.00146528236390279	Kemmeren_2014
MSN2	YGR043C	-3.57059162044387	0.00035617584049453	Kemmeren_2014
MSN2	YOR374W	-4.04023959524327	5.33966234326801e-05	Kemmeren_2014
MSN2	YER141W	-3.66138771133616	0.000250852803061001	Kemmeren_2014
MSN2	YMR251W-A	-10.0851534560536	6.42646891742202e-24	Kemmeren_2014
MSN2	YCL042W	-6.60856428186311	3.88065029950734e-11	Kemmeren_2014
MSN2	YGL037C	-8.81255181431149	1.2232881269963e-18	Kemmeren_2014
MSN2	YBR126C	-4.85524535704715	1.20237774155678e-06	Kemmeren_2014
MSN2	YGR008C	-8.58189799304124	9.33203790731516e-18	Kemmeren_2014
MSN2	YMR105C	-8.865669271838	7.60458891435018e-19	Kemmeren_2014
MSN2	YLR258W	-7.14637145779902	8.91017464130908e-13	Kemmeren_2014
MSN2	YGR088W	-6.03218878381601	1.61753653089131e-09	Kemmeren_2014
MSN2	YDL204W	-4.03834040362653	5.38306987182505e-05	Kemmeren_2014
MSN2	YMR169C	-5.6851248814701	1.30717104760358e-08	Kemmeren_2014
MSN2	YLR178C	-5.30934764798009	1.10018304270077e-07	Kemmeren_2014
MSN2	YOR173W	-3.0489967893503	0.00229606935502472	Kemmeren_2014
MSN2	YMR196W	-3.70693673696424	0.000209781319362886	Kemmeren_2014
MSN2	YMR250W	-5.73549838825261	9.72260168661746e-09	Kemmeren_2014
MSN2	YDR001C	-2.92506664629067	0.00344382459361808	Kemmeren_2014
MSN2	YMR090W	-2.80086550825053	0.00509657547445813	Kemmeren_2014
MSN2	YBR085C-A	-5.99357148400015	2.052818659347e-09	Kemmeren_2014
MSN2	YNL274C	-3.02724351722875	0.00246795052158358	Kemmeren_2014
MSN2	YER079W	-2.75815029328182	0.00581294650632445	Kemmeren_2014
MSN2	YEL039C	-3.62503430239089	0.000288923099853255	Kemmeren_2014
MSN2	YER150W	-5.95828869785323	2.548929409397e-09	Kemmeren_2014
MSN2	YER037W	-3.41319429709933	0.000642061482517181	Kemmeren_2014
MSN2	YDR516C	-6.45569878970447	1.07720675037093e-10	Kemmeren_2014
MSN2	YDL181W	-3.35491882623916	0.000793882761559948	Kemmeren_2014
MSN2	YMR173W	-5.4181836301078	6.02075618097959e-08	Kemmeren_2014
MSN2	YMR173W-A	-4.55605873109015	5.21223682686024e-06	Kemmeren_2014
MSN2	YNL134C	-4.11038582284997	3.94998559610747e-05	Kemmeren_2014
MSN2	YIL169C	-2.61415619534297	0.00894481337047702	Kemmeren_2014
MSN2	YOL155C	-3.58201834195965	0.000340949847798136	Kemmeren_2014
MSN2	YAL060W	-3.70408916376137	0.000212151632895666	Kemmeren_2014
MSN2	YLR346C	2.63930762689377	0.0083075557697268	Kemmeren_2014
MSN2	YNL098C	-2.87601512600272	0.00402730412237736	Kemmeren_2014
MSN2	YOR161C	-3.4545575727211	0.000551196517415082	Kemmeren_2014
SKO1	YNR060W	11.1504079155263	7.12788506400951e-29	Kemmeren_2014
SKO1	YGR144W	8.08428707762476	6.252888558379e-16	Kemmeren_2014
SKO1	YHR049W	3.46768994648947	0.000524952594821072	Kemmeren_2014
SKO1	YDL214C	2.87052246649913	0.0040979407506793	Kemmeren_2014
SKO1	YCL026C-B	6.7239021480463	1.76921268863722e-11	Kemmeren_2014
SKO1	YPL004C	-4.4894870243113	7.13948960024299e-06	Kemmeren_2014
SKO1	YML054C	-2.80320129890446	0.00505980775284824	Kemmeren_2014
SKO1	YML128C	-4.53967171068209	5.63418815639935e-06	Kemmeren_2014
SKO1	YMR250W	-3.58444767671769	0.000337792271004856	Kemmeren_2014
SKO1	YER150W	3.19239242142473	0.00141099493604775	Kemmeren_2014
SKO1	YGR243W	4.68445769132833	2.80702139086562e-06	Kemmeren_2014
SKO1	YHR033W	4.85002927892526	1.23443251464491e-06	Kemmeren_2014
SKO1	YGL187C	-2.87180961227237	0.0040812876837132	Kemmeren_2014
SKO1	YGL188C	-2.95244167160697	0.00315271626674715	Kemmeren_2014
SKO1	YJL107C	3.44290421482576	0.000575503108385649	Kemmeren_2014
SKO1	YNR034W	3.97190873101438	7.12990384007349e-05	Kemmeren_2014
SKO1	YER069W	4.28859779746851	1.79804627279581e-05	Kemmeren_2014
SKO1	YLR108C	2.88670884547317	0.00389294289803672	Kemmeren_2014
SKO1	YKL096W	5.84631486642966	5.02582333254597e-09	Kemmeren_2014
SKO1	YCL047C	3.7558902273526	0.000172726395261461	Kemmeren_2014
SKO1	YOL101C	4.38090176249326	1.18189151863334e-05	Kemmeren_2014
SKO1	YGR065C	-3.22733704437187	0.001249481875877	Kemmeren_2014
FKH1	YJR025C	-3.00172950872313	0.00268450593084458	Kemmeren_2014
FKH1	YBR067C	2.80659579255171	0.00500680234724778	Kemmeren_2014
FKH1	YGL010W	2.75655104292725	0.00584144947561847	Kemmeren_2014
FKH1	YCR075C	2.67709728238359	0.00742630689922438	Kemmeren_2014
FKH1	YGR142W	3.69818610768315	0.000217145660204678	Kemmeren_2014
FKH1	YPR158W	2.64873590024954	0.00807934410533461	Kemmeren_2014
FKH1	YDR258C	2.97366575704684	0.0029426542252333	Kemmeren_2014
FKH1	YOR027W	2.78248737606212	0.00539439638637222	Kemmeren_2014
FKH1	YER081W	6.24765617741109	4.16657590201449e-10	Kemmeren_2014
FKH1	YDL022W	-2.67003836790131	0.00758425800315746	Kemmeren_2014
FKH1	YNL160W	-8.39997433675697	4.46576225810678e-17	Kemmeren_2014
FKH1	YLR327C	3.65890871987724	0.000253291530661726	Kemmeren_2014
FKH1	YBR072W	5.18446080103183	2.16640702030047e-07	Kemmeren_2014
FKH1	YGR043C	-3.20095236703605	0.00136974173506463	Kemmeren_2014
FKH1	YMR251W-A	-4.52814167904195	5.95046807783452e-06	Kemmeren_2014
FKH1	YDR077W	-4.86444223823675	1.14780019992118e-06	Kemmeren_2014
FKH1	YDL181W	-2.91736922469474	0.00352997639102578	Kemmeren_2014
FKH1	YPL250C	3.17979178661524	0.00147380907640276	Kemmeren_2014
FKH1	YOR383C	3.67221690441084	0.000240455455775853	Kemmeren_2014
FKH1	YLR304C	-2.79896640762793	0.00512664705885697	Kemmeren_2014
FKH1	YNL037C	-2.97747664806189	0.00290631783545943	Kemmeren_2014
FKH1	YOR136W	-3.98969761149838	6.61575824454728e-05	Kemmeren_2014
FKH1	YBR158W	-2.58743240927733	0.00966941640516653	Kemmeren_2014
FKH1	YNR044W	-2.99686115062661	0.00272774923131155	Kemmeren_2014
FKH1	YKL175W	5.37674122774467	7.58460592572701e-08	Kemmeren_2014
FKH1	YGL256W	11.0394785151849	2.4645936032413e-28	Kemmeren_2014
FKH1	YGL258W	13.010436066156	1.06731291474219e-38	Kemmeren_2014
FKH1	YOL154W	23.0275450380684	2.46990860443713e-117	Kemmeren_2014
FKH1	YDR019C	-4.22572240937459	2.38175451391791e-05	Kemmeren_2014
FKH1	YLR058C	-3.03939080584576	0.00237057120512665	Kemmeren_2014
FKH1	YCL064C	-5.92257642042232	3.16936441669485e-09	Kemmeren_2014
FKH1	YDR033W	-4.51627683636663	6.29363762618784e-06	Kemmeren_2014
FKH1	YGL028C	-4.29003805897051	1.78642501293715e-05	Kemmeren_2014
FKH1	YHR143W	-3.06733255252986	0.00215978428815583	Kemmeren_2014
FKH1	YER124C	-3.40086475805193	0.000671730518624248	Kemmeren_2014
FKH1	YLR286C	-3.47527942083021	0.000510321488578868	Kemmeren_2014
FKH1	YHR094C	-2.85589442444328	0.00429157811905696	Kemmeren_2014
FKH1	YIR035C	-2.84754955407048	0.00440572345262579	Kemmeren_2014
FKH1	YPR156C	-4.86274214779318	1.15770618249844e-06	Kemmeren_2014
FKH1	YLR348C	2.77552193505947	0.00551131814732426	Kemmeren_2014
FKH1	YLR130C	4.75486927841383	1.98574862356472e-06	Kemmeren_2014
FKH1	YAR073W	4.5906730334006	4.41819002255554e-06	Kemmeren_2014
FKH1	YGL101W	3.07333215154357	0.0021168273221087	Kemmeren_2014
FKH1	YMR215W	4.06348462430535	4.83455083456887e-05	Kemmeren_2014
FKH1	YNL066W	-2.64394791245478	0.0081945265280954	Kemmeren_2014
FKH1	YGR286C	-3.61037690809095	0.000305752378459003	Kemmeren_2014
FKH1	YJR155W	-5.45811204101386	4.81223976418319e-08	Kemmeren_2014
LEU3	YHL036W	2.97372743784424	0.00294206282035394	Kemmeren_2014
LEU3	YBL029W	-2.88661991086676	0.00389404332073144	Kemmeren_2014
LEU3	YOL119C	3.1536847445171	0.00161223146067193	Kemmeren_2014
LEU3	YNL241C	-2.89406667847204	0.00380287396783583	Kemmeren_2014
LEU3	YOR273C	-2.79478612498805	0.00519340607295518	Kemmeren_2014
LEU3	YMR105C	-2.91408668996284	0.00356730830045773	Kemmeren_2014
LEU3	YDL204W	-3.07479710279543	0.00210645801728591	Kemmeren_2014
LEU3	YMR250W	-2.66946531229527	0.00759721199567383	Kemmeren_2014
LEU3	YPL111W	2.75103520475052	0.00594072584889215	Kemmeren_2014
LEU3	YGL117W	4.52619858918194	6.00541496210393e-06	Kemmeren_2014
LEU3	YHR071W	3.11667065806621	0.00182905781193486	Kemmeren_2014
LEU3	YLR304C	-3.31428193021788	0.000918788160564706	Kemmeren_2014
LEU3	YJL034W	-3.18474012710331	0.00144884052239806	Kemmeren_2014
LEU3	YAR015W	2.71088155672661	0.0067104592054545	Kemmeren_2014
LEU3	YBR068C	-4.878925242259	1.06665481065337e-06	Kemmeren_2014
LEU3	YCL064C	4.10502631077182	4.04268865642753e-05	Kemmeren_2014
LEU3	YOR226C	-3.28896067083531	0.00100558074037165	Kemmeren_2014
LEU3	YDR406W	-3.08959997310812	0.00200426240759289	Kemmeren_2014
LEU3	YDL198C	3.52059654520773	0.000430577212606952	Kemmeren_2014
LEU3	YER073W	-6.55568450807178	5.53872191358901e-11	Kemmeren_2014
LEU3	YJR016C	-2.8102817554123	0.0049498146483909	Kemmeren_2014
LEU3	YGL009C	-10.682708220671	1.22640690634538e-26	Kemmeren_2014
LEU3	YHR208W	-14.099022688609	3.8506543289621e-45	Kemmeren_2014
LEU3	YKL120W	-12.0990559901831	1.0683261408541e-33	Kemmeren_2014
LEU3	YKR071C	-2.86477979160959	0.00417299322026499	Kemmeren_2014
LEU3	YLR348C	-10.6054948023573	2.80972757674547e-26	Kemmeren_2014
ASH1	YIL122W	3.1663700730507	0.00154354283270455	Kemmeren_2014
ASH1	YER067W	-2.67223889951555	0.00753469853438044	Kemmeren_2014
ASH1	YLR327C	-3.03486886433543	0.00240640292585623	Kemmeren_2014
ASH1	YOR374W	-4.14921975423974	3.33610432802635e-05	Kemmeren_2014
ASH1	YLR258W	-2.80091662692809	0.0050957682365091	Kemmeren_2014
ASH1	YLR178C	-4.04939644742626	5.13498929186866e-05	Kemmeren_2014
ASH1	YNL274C	-3.47727196162438	0.000506543733175508	Kemmeren_2014
ASH1	YOL082W	-2.69805701343922	0.00697454945999732	Kemmeren_2014
ASH1	YER150W	-2.97470177774694	0.00293273507891944	Kemmeren_2014
ASH1	YIL169C	-3.53377028831178	0.000409676966841816	Kemmeren_2014
ASH1	YOL155C	-4.61886516155817	3.85844478564466e-06	Kemmeren_2014
ASH1	YDL227C	5.20135553472372	1.97840223251956e-07	Kemmeren_2014
ASH1	YNR044W	-6.0107977383045	1.84612617707142e-09	Kemmeren_2014
ASH1	YBR083W	-2.59765094132124	0.00938638564419629	Kemmeren_2014
ASH1	YGL089C	-7.01104697142573	2.36541298575914e-12	Kemmeren_2014
ASH1	YJR004C	-8.60469957846259	7.65169043685615e-18	Kemmeren_2014
ASH1	YCL030C	2.77224586544213	0.00556709703219738	Kemmeren_2014
ASH1	YKL185W	-29.4038842205425	4.89832158372263e-190	Kemmeren_2014
ASH1	YJL136C	-3.48933948623957	0.000484215766036989	Kemmeren_2014
ASH1	YKL152C	-4.60267248080256	4.17103880954301e-06	Kemmeren_2014
RTG3	YJR148W	4.86845235908902	1.12475629912992e-06	Kemmeren_2014
RTG3	YNL142W	6.25157042811614	4.06345783885261e-10	Kemmeren_2014
RTG3	YBR105C	2.7635378491732	0.00571784604959656	Kemmeren_2014
RTG3	YJR109C	4.43669822806898	9.13492136499245e-06	Kemmeren_2014
RTG3	YPL250C	3.88583425178488	0.000101979070765315	Kemmeren_2014
RTG3	YPR145W	3.32922347002549	0.000870884975275312	Kemmeren_2014
RTG3	YCR005C	-9.71982739574308	2.48201866049161e-22	Kemmeren_2014
RTG3	YEL071W	-9.41776439345677	4.60794280043042e-21	Kemmeren_2014
RTG3	YLR304C	-8.64641593383153	5.31421567782303e-18	Kemmeren_2014
RTG3	YNL037C	-7.78092033474843	7.19988258371095e-15	Kemmeren_2014
RTG3	YLR348C	2.95780803799859	0.00309835005892604	Kemmeren_2014
RTG3	YJR073C	-3.1473852461566	0.00164737754845925	Kemmeren_2014
RTG3	YGR286C	-6.90064437426444	5.17671791487058e-12	Kemmeren_2014
CHA4	YJR009C	-3.6047786373179	0.000312419103107634	Kemmeren_2014
CHA4	YHR174W	-3.4993850183709	0.000466332681660948	Kemmeren_2014
CHA4	YER081W	29.2663258021223	2.78345081268561e-188	Kemmeren_2014
CHA4	YOR273C	-2.97852454120188	0.0028963983392906	Kemmeren_2014
CHA4	YBR105C	2.72023608079828	0.0065235323482061	Kemmeren_2014
CHA4	YOR383C	-2.83033996598431	0.0046498566682649	Kemmeren_2014
CHA4	YDL071C	2.67295429309124	0.00751864939315694	Kemmeren_2014
CHA4	YLR058C	3.23834243645193	0.00120226409332752	Kemmeren_2014
CHA4	YCL064C	-25.2961799086222	3.51886216574878e-141	Kemmeren_2014
CHA4	YIL051C	-9.17676934049064	4.44218484261079e-20	Kemmeren_2014
CHA4	YPR138C	-8.45310626970381	2.83653280274453e-17	Kemmeren_2014
CHA4	YHL028W	-2.80440389039358	0.00504097140032804	Kemmeren_2014
CHA4	YKL152C	-5.29389183951602	1.19740270916479e-07	Kemmeren_2014
ADR1	YAR035W	3.723175	0.000196733058097071	Chua_2006
ADR1	YBL001C	-2.664984	0.0076991985807459	Chua_2006
ADR1	YBL026W	-3.017688	0.00254710995424136	Chua_2006
ADR1	YBL028C	-3.126672	0.00176797052916298	Chua_2006
ADR1	YBR093C	3.684806	0.00022887690362464	Chua_2006
ADR1	YBR117C	3.135097	0.00171797295139514	Chua_2006
ADR1	YBR194W	-2.697243	0.00699162296620158	Chua_2006
ADR1	YBR222C	-3.598274	0.000320336040785904	Chua_2006
ADR1	YCL064C	4.501632	6.74336644506975e-06	Chua_2006
ADR1	YDL064W	-2.724517	0.00643956151108597	Chua_2006
ADR1	YDL067C	-3.137485	0.00170403993083061	Chua_2006
ADR1	YDR002W	-4.247494	2.16174952552074e-05	Chua_2006
ADR1	YDR045C	-2.628554	0.00857487400833302	Chua_2006
ADR1	YDR125C	2.811187	0.00493590892956578	Chua_2006
ADR1	YDR139C	-2.96371	0.0030395458723992	Chua_2006
ADR1	YDR216W	-10.850655	1.98001305655036e-27	Chua_2006
ADR1	YDR373W	-4.672758	2.9718185065847e-06	Chua_2006
ADR1	YDR378C	-2.773206	0.00555069709026132	Chua_2006
ADR1	YER044C	2.616453	0.00888485952536339	Chua_2006
ADR1	YER072W	3.752238	0.000175262957547041	Chua_2006
ADR1	YFL011W	-2.713009	0.0066675295676247	Chua_2006
ADR1	YFR032C	-2.663101	0.00774241713310764	Chua_2006
ADR1	YFR053C	7.14448	9.03372091214246e-13	Chua_2006
ADR1	YGL032C	-3.026334	0.00247538700274582	Chua_2006
ADR1	YGL079W	-2.871017	0.00409153520462428	Chua_2006
ADR1	YGL126W	-2.597468	0.00939138703735823	Chua_2006
ADR1	YGL226C-A	-5.400498	6.64561522578583e-08	Chua_2006
ADR1	YGL255W	-2.64885	0.00807661703014932	Chua_2006
ADR1	YGL256W	-5.004646	5.59647816134493e-07	Chua_2006
ADR1	YGR081C	-2.706474	0.00680019070813645	Chua_2006
ADR1	YGR233C	2.706979	0.00678985522467637	Chua_2006
ADR1	YGR236C	-2.690799	0.00712811273318072	Chua_2006
ADR1	YGR238C	-3.395302	0.000685529382174345	Chua_2006
ADR1	YHR081W	-3.315183	0.000915831483478148	Chua_2006
ADR1	YHR136C	4.870309	1.11423862324635e-06	Chua_2006
ADR1	YHR137W	3.768692	0.000164105230575785	Chua_2006
ADR1	YHR184W	-2.608358	0.00909777498177552	Chua_2006
ADR1	YIL008W	-3.243229	0.00118183180009741	Chua_2006
ADR1	YIL073C	-3.170243	0.00152311502778362	Chua_2006
ADR1	YJL173C	-2.79957	0.00511707204864001	Chua_2006
ADR1	YJR058C	-2.611203	0.00902243192122848	Chua_2006
ADR1	YKL006C-A	-3.242361	0.0011854375903423	Chua_2006
ADR1	YKL058W	-3.009332	0.00261822834902283	Chua_2006
ADR1	YLR051C	-3.654266	0.00025791876729802	Chua_2006
ADR1	YLR065C	-2.590422	0.00958583421087191	Chua_2006
ADR1	YLR263W	-2.860209	0.00423361895777263	Chua_2006
ADR1	YML063W	-2.622848	0.00871981653624552	Chua_2006
ADR1	YML108W	-3.010036	0.00261216726733804	Chua_2006
ADR1	YML123C	7.32834	2.33020938534916e-13	Chua_2006
ADR1	YMR071C	-2.610086	0.00905194632465876	Chua_2006
ADR1	YMR074C	-2.788445	0.00529617394534563	Chua_2006
ADR1	YMR163C	-2.754945	0.00587020024133771	Chua_2006
ADR1	YMR173W	2.670668	0.00757004792611813	Chua_2006
ADR1	YMR260C	-2.581886	0.0098262037423133	Chua_2006
ADR1	YMR292W	-3.566504	0.00036177529039625	Chua_2006
ADR1	YNL244C	-3.126268	0.00177040131903449	Chua_2006
ADR1	YOL154W	-5.504204	3.70839946402958e-08	Chua_2006
ADR1	YOR103C	-2.95061	0.00317147091485884	Chua_2006
ADR1	YOR382W	2.652385	0.00799253492215861	Chua_2006
ADR1	YPR017C	-3.449076	0.000562508358731178	Chua_2006
ADR1	YPR160W	2.916797	0.00353645854944865	Chua_2006
CRZ1	YBR150C	2.611724	0.00900869498954694	Chua_2006
CRZ1	YBR296C	2.795743	0.0051780558546	Chua_2006
CRZ1	YCR098C	3.023354	0.00249989622904256	Chua_2006
CRZ1	YDL180W	2.89375	0.00380671116776535	Chua_2006
CRZ1	YER184C	2.969326	0.002984537834318	Chua_2006
CRZ1	YGL013C	-4.291645	1.77354331086812e-05	Chua_2006
CRZ1	YJL035C	-2.859081	0.00424870282379005	Chua_2006
CRZ1	YKL189W	-2.96287	0.00304785261009361	Chua_2006
CRZ1	YLR425W	3.562167	0.000367806286485737	Chua_2006
CRZ1	YML118W	5.328373	9.90964519228298e-08	Chua_2006
GCN4	YBR093C	-3.993139	6.52043187632827e-05	Chua_2006
GCN4	YCL064C	5.08008	3.77275957578525e-07	Chua_2006
GCN4	YDR019C	-3.268539	0.00108104277943792	Chua_2006
GCN4	YDR035W	-3.033703	0.00241572123847498	Chua_2006
GCN4	YDR127W	-4.100798	4.11727850343013e-05	Chua_2006
GCN4	YER052C	-2.9486	0.00319216846032285	Chua_2006
GCN4	YER055C	-3.507541	0.000452268654862197	Chua_2006
GCN4	YER072W	-6.35832	2.03972213102471e-10	Chua_2006
GCN4	YER073W	-2.616285	0.00888923265650778	Chua_2006
GCN4	YER150W	2.704788	0.00683479936954414	Chua_2006
GCN4	YFL004W	-4.03127	5.54762686918349e-05	Chua_2006
GCN4	YFR032C-A	3.081379	0.00206044201415669	Chua_2006
GCN4	YGL009C	-2.719105	0.00654588251932638	Chua_2006
GCN4	YGL158W	-3.162433	0.00156456734001829	Chua_2006
GCN4	YHR018C	-6.074487	1.24384711316096e-09	Chua_2006
GCN4	YHR033W	-3.14872	0.00163987236569733	Chua_2006
GCN4	YHR136C	-12.776318	2.22348972968026e-37	Chua_2006
GCN4	YHR137W	-2.720393	0.00652043705050663	Chua_2006
GCN4	YIL056W	-2.97598	0.00292053907919913	Chua_2006
GCN4	YJL184W	2.613183	0.00897032563556074	Chua_2006
GCN4	YJL189W	2.872514	0.00407220035466495	Chua_2006
GCN4	YJR109C	-5.133951	2.83721992757506e-07	Chua_2006
GCN4	YJR120W	-2.888745	0.00386782590081651	Chua_2006
GCN4	YKL122C	2.993198	0.0027607058103425	Chua_2006
GCN4	YKL189W	-3.66702	0.000245393608432085	Chua_2006
