target	YJL095W	YBR274W	YIL035C	YOR061W	YNL298W	YFR014C	YOL016C	YKL139W	YDL101C	YKL048C	YBL016W	YLR113W	YCR091W	YKL168C	YHR082C	YNL307C	YPL140C	YNL099C	YJL128C	YPL031C	YNR032W	YDR075W	YGR123C	YML016C	YLL010C	YDL006W	YBR125C	YJR059W	YMR139W	YFL033C	YCR008W	YDL047W	YNL032W	YMR216C	YHR030C	YDR477W	YNR031C	YLR362W	YBL088C	YKL166C	YBR097W	YBR028C	YKL161C	YKL126W	YIR026C
Q0045	2.72346102253	2.71161540942	-0.162960675371	-0.137503440483	-1.167542195	3.79719794347	-0.622003353994	1.04378582166	-0.550385533827	-0.94139522056	-0.292322826131	-0.0730515331238	-0.335111929874	-0.550297301209	0.44480744795	-0.189040629453	-0.765797385343	0.611450970235	0.497361457843	-0.602805773769	0.752473219611	1.2206382722	0.682591475681	1.69974123659	1.35147933322	-0.860771502367	2.95774372467	-1.11582640355	2.70901091481	1.53536902735	0.138691048079	0.589015856614	0.0504108767314	-3.22281545043	-0.737112153803	-0.0951373647394	0.503080493895	-0.302730488829	-12.0410890915	1.68060097612	-0.397144691684	-0.906690337089	-8.22655389456	-0.998921253355	0.352938065661
Q0060	3.05157834493	4.05524015965	0.87817829809	0.788473424876	-1.95758466364	4.89792204413	4.65215474452	0.758363139477	-0.626516749576	-0.744655079758	-1.03990548121	1.31876309597	1.7149953655	-2.26728616829	-0.503019462082	1.29770992885	-1.96832352071	3.50351196604	-0.400803116166	1.21908308123	2.27115974532	0.05673239419	1.81277067777	0.229032118136	0.21677205857	-4.50424505702	4.78017816276	1.27093673101	4.58694798902	3.11371336401	0.248157450373	1.3612862312	0.875427940303	-3.2695477589	-2.24218448585	0.566406975286	0.436576185977	-0.363904164636	-6.54015788247	2.32228907628	-0.297537162569	0.718143067222	-6.40637276834	-2.54888457643	1.17030700503
Q0085	1.68747456811	1.84345648929	0.0271793283741	0.23083239831	-0.673739219574	3.57029062371	1.22345941523	0.140702969588	-0.529043963827	-0.388299406305	-0.217626097958	0.130522439465	-1.24888736053	-0.423888829922	0.585476077987	-0.260664597985	-0.588634174548	0.296309372797	-0.181238820678	0.343172427701	1.15872432813	0.291627599456	0.594107401809	1.67200912454	1.02722015455	-1.09382998899	2.5412883653	-1.28731848241	1.18716852767	0.422662503419	-0.681093254213	0.0182799780822	0.698682683997	-2.59957461588	-0.512496778802	0.219642165077	0.0319811590736	-0.53752623771	-4.21049057386	1.85467769642	0.206989143882	-0.435672089582	-4.93023241599	-0.819199130523	0.925384876622
Q0110	2.39722156197	2.73101944208	0.261218518369	0.0835300796749	-1.08949844084	2.19796513236	1.57768339104	-0.155768746046	-0.531671845396	-0.71555655446	-0.912147136523	0.080589521806	-0.4116658363	-1.10657779169	-0.328917831077	-0.161127707011	-0.722977963834	0.891209732509	-0.29283866971	-0.417155084696	-0.0699165271523	0.496223363266	0.443217404135	-0.0577613460489	1.47437967615	-1.15295518108	2.0753484856	0.406545474456	2.27830945288	0.852306567974	0.314384898193	1.67341850974	0.51979367003	-1.06633443806	-0.99934589522	-0.18401675617	-0.202628821022	-0.0497346277616	-5.5250805737	0.864340526057	-0.189787842293	-0.569959848113	-3.84646845877	-0.840132037913	-0.0741385463133
Q0120	1.85572902377	1.89744487167	0.325721770819	0.169151010168	-1.39964883167	1.35822410075	0.239116470933	0.177094657911	-0.714207440683	-0.926764264274	-2.01861469762	-0.218273878905	-1.56907758777	-0.789267923104	1.25182417716	-0.29497875489	-0.849217682144	0.499803144554	-0.0351416777221	-0.361849307958	0.413007697628	0.283403399188	0.509555885736	1.03523459064	1.41955661423	-1.40639543703	2.09562067828	-0.946088978504	1.52755209479	-0.736860431571	0.0160793180275	0.830245058611	-0.485937855845	-1.78317795311	-0.643318652226	0.29369613102	-0.460745774003	-0.500371197237	-5.33951206759	2.42348561126	-0.309002663886	-1.04699576943	-7.51633362686	-1.26022954268	-0.210614786275
Q0160	1.21364751122	0.797053288139	-0.0791914505157	0.0609258677791	-0.493021145969	-1.64530816325	-1.40081139521	0.357384777893	0.21573180961	-0.436358000978	-1.46358183561	-0.328757922408	-3.02030301258	-1.01367803033	0.0446508744372	-0.549682852391	-0.0726268179446	-0.585598229118	-0.804417826849	-0.686514155571	1.25929976957	-0.194261098705	0.0946149851059	0.745045983975	1.05224710914	-0.687008645109	1.24082363629	-1.66218556929	-0.699200736307	-2.30499980731	-0.475343700298	-1.54190264465	0.424921937833	-0.763157510837	-0.151287078934	0.449269494896	-1.30870040939	-0.766847666556	-2.2088259888	2.66524434213	-0.686585650476	0.379384096019	-1.04164801073	-0.65156972873	-0.26208847429
YAL003W	0.367760766963	1.11426882185	0.323665855037	-1.08713457696	1.14888157556	-0.24389475912	-0.265455707335	-1.09732258358	-1.34331863425	-1.37446896615	1.54887211247	1.32317796217	2.01037930449	0.546097622564	-0.696540429909	-0.402106441766	-0.117659258143	-1.65614676041	-0.600603942549	-0.245929270546	1.19745030892	0.68389826805	0.284983809911	-0.229989508675	-0.246288214946	-1.1972245282	-0.769068525963	-0.719039280876	0.471754093174	0.123121754128	0.351434787311	-1.5599041983	-0.424404630998	-1.70754208946	-0.954953300525	-0.41386253978	0.158315971676	0.61072091243	2.58518546526	-2.31650371377	-0.642453347065	0.809726746291	0.89316900252	-0.934128890562	-0.699775568645
YAL005C	0.11634677979	-0.419693123017	-0.0286699534961	0.179870698891	-1.33341620678	1.64762115342	-0.479231412881	-0.248705335558	0.125226363198	0.529457373963	1.7397896835	2.2197891928	5.07492814299	-0.0122333049448	-0.708454295031	1.39310700985	0.0314614180473	0.57267399042	2.01868962042	0.0481025515249	1.03016728425	-2.05991025139	-2.17725545946	3.79498647224	-0.110222431705	0.27577146503	-0.119648428147	-0.0181820147463	0.545748394111	2.93683000356	-1.62349934232	-1.24083666543	-1.05643107424	-0.138399432397	1.85869024986	1.15310543605	0.857612217524	1.06855559987	0.754347571619	-0.645443091098	-0.0180704965113	0.251803139233	2.54545853654	-0.593685253021	-1.54191286703
YAL008W	-0.652712069798	-1.35441955023	-1.49062116264	1.17653849822	0.787739393757	-0.0439048412591	-0.473198735802	0.301441714199	0.296256118316	1.35668047755	-0.487034407427	0.0791017771752	-0.160247011505	-0.751178754856	-0.757307720707	0.239096569913	0.701735764988	0.923469544114	0.569006909909	0.266656255377	0.766474212526	-0.32646376921	-0.114515807744	0.351087905908	-1.00191610331	0.535286121311	-1.01422053069	0.470756999656	-0.943355414366	-0.427164896598	-1.1055310653	-0.605230644796	1.41070438	0.631299977086	0.56579243459	0.153168978098	-0.626380038791	-0.458543494416	0.636150281874	0.395449352246	0.413549701911	-0.428986244415	-0.387142451228	0.801486965244	-0.476676188247
YAL012W	0.974435743802	0.105608043969	0.17409083047	-0.12631451462	-0.188415467767	-0.225458074397	0.427978581589	0.1057123498	-0.216191855273	-0.512091233829	0.0735815317137	0.620784678778	0.412430067865	0.970427061404	0.527005126307	0.494181196683	0.691399617725	-1.12393565667	-0.0275383972633	-0.88820736636	0.660166373067	0.258910747564	0.195881719858	-0.943312457902	0.70683156337	-0.383999377455	-0.402958943613	-0.195328760295	-0.348368139761	0.440977518854	0.103359624639	-0.359492687146	0.270100794596	0.058105113584	0.829163900102	0.252272128772	0.562869711799	0.0566222372241	0.624868303821	-1.37096049678	-0.679230004067	1.25869110783	0.62867122506	-0.211573151968	-1.26062629436
