	N_downshift_15min	N_downshift_25min	N_downshift_44min	N_downshift_5min	N_downshift_79min	N_downshift_9min	N_upshift_15min	N_upshift_25min	N_upshift_44min	N_upshift_5min	N_upshift_79min	N_upshift_9min	Rapamycin_15min	Rapamycin_25min	Rapamycin_44min	Rapamycin_5min	Rapamycin_79min	Rapamycin_9min
59.02	0.101262315345	-0.0591858313647	-0.246714720844	-0.036316268562	0.0596337860206	-0.118125178488	0.316348856397	0.0346305752322	0.183537297795	0.0503550282008	-0.00183091248341	0.265224570438	0.071991552069	-0.244089224659	-0.304023550214	0.0331089722675	-0.259227971455	0.153420704306
71.01	0.204553662168	0.127166245983	0.156671721296	-0.227419355445	0.256216269911	0.0106106827474	-0.319332347239	-0.0769878458942	-0.199815730163	-0.0218471802857	-0.398430187548	-0.0967948208328	0.0383620800683	0.0644638177686	-0.11906178789	0.330259943102	-0.0420468684104	0.313431700664
73.03	-0.162601177362	0.0607020889683	0.17842260962	0.00187115569531	0.195537031274	0.0430171083365	-0.0271644461047	-0.0716278485321	-0.0556798640645	0.226131595167	-0.254767916565	-0.00882932614796	-0.0682169600448	-0.125732532481	-0.0671880342977	0.287264326197	-0.304000418737	0.15286260908
74.02	-0.372458032908	-0.500383275627	-0.332386517794	-0.155145944193	-0.523626774048	-0.0526911803857	0.120578010312	0.492126229077	0.633568872768	0.250802613494	0.654856143549	0.109454403543	-0.344969914905	0.0504836449785	0.191048426087	-0.201707079762	-0.133931304868	0.114381680684
87.01	0.0751315359068	0.177311407472	0.384461367997	-0.0573067548644	0.562494857347	0.12160045076	-0.359797402475	-0.29072400663	-0.542918455828	0.186142732084	-0.669700186989	-0.144753094132	-0.0754881083098	0.10390085462	-0.149945739673	0.278164871626	0.0272585916518	0.374167079436
91.04	0.620803447462	0.544390896566	0.289103287677	0.302654813657	0.650163282055	0.531040059093	-0.566114007684	-0.386554849464	-0.7077829751	-0.269800775101	-0.701703196975	-0.188342117541	0.157280667777	-0.392092475713	0.00444244615051	0.326199976113	-0.192431165133	-0.02125731384
96.97	0.307290960993	0.0494189389874	-0.0274541285159	-0.157054119447	-0.00100576721481	0.0203070856678	-0.134054345869	0.100882949841	0.0939599619933	-0.142630027767	-0.0593317977409	0.0515102067273	-0.00788426017492	-0.0797393839391	-0.316707252109	0.162344325898	-0.117063045198	0.257209697867
102.06	-0.127269413705	-0.165145224518	0.0153292257124	-0.0977329907886	-0.249697099161	0.195109913465	-0.21624184468	-0.183580156315	0.00437931106068	-0.0898157495964	0.317316219487	-0.0433886117305	-0.391978069585	0.109575433555	0.452664936852	-0.22416869556	0.432237767097	0.26240504841
104.04	-0.842832345571	-0.796043917356	-0.95547700195	0.662117824276	-0.131379913885	0.029090264946	0.999312416533	1.22312721295	0.84454845093	0.804887920034	0.729725892738	0.850200696887	-0.931963036609	-0.640888206462	-0.560165393621	0.0425632100786	-1.32124857543	-0.00557549848203
105.02	0.0110928616859	0.133912894905	-0.117842804257	-0.00131366495852	0.674288857335	0.212813251295	-0.109665421538	-0.255876516475	-0.396494599337	0.35488747717	-0.494166217192	-0.336530544384	-0.0856763464765	-0.109053112736	-0.0238333011599	0.163497503484	-0.250389509874	0.630349192513
