kinase	YAL017W	YAR019C	YBL009W	YBL016W	YBL056W	YBL088C	YBR028C	YBR059C	YBR097W	YBR125C	YBR160W	YBR274W	YBR276C	YCR008W	YCR079W	YCR091W	YDL006W	YDL025C	YDL028C	YDL047W	YDL079C	YDL101C	YDL108W	YDL134C	YDL188C	YDL214C	YDL230W	YDR075W	YDR122W	YDR247W	YDR283C	YDR466W	YDR477W	YDR523C	YER129W	YFR014C	YGL021W	YGL059W	YGL179C	YGL180W	YGR040W	YGR123C	YGR188C	YGR203W	YGR262C	YHR030C	YHR076W	YHR082C	YHR135C	YIL035C	YIL042C	YIL095W	YIL113W	YIR026C	YJL095W	YJL106W	YJL128C	YJL164C	YJL165C	YJL187C	YJR059W	YJR066W	YKL048C	YKL101W	YKL116C	YKL126W	YKL139W	YKL161C	YKL166C	YKL168C	YKL171W	YKL198C	YLL010C	YLL019C	YLR019W	YLR096W	YLR113W	YLR240W	YLR248W	YLR362W	YLR433C	YML016C	YML057W	YMR104C	YMR139W	YMR216C	YMR291W	YNL020C	YNL032W	YNL099C	YNL154C	YNL161W	YNL298W	YNL307C	YNR031C	YNR032W	YOL016C	YOL045W	YOL100W	YOL113W	YOL128C	YOR061W	YOR090C	YOR119C	YOR208W	YOR231W	YOR233W	YOR267C	YOR351C	YPL026C	YPL031C	YPL042C	YPL140C	YPL141C	YPL150W	YPL179W	YPL203W	YPL204W	YPL236C	YPR054W	YPR073C	YPR106W	YPR111W	YPR161C
YAL017W			-2.1456920472370604	1.3522573192404612		-0.35729355651227507		-0.12303148072261196								-2.825713034604497												-66.83157515516368			7.263949235715227									-13.64136336568123		2.5571725234512197				-10.61012121204321						-29.18767201933158	-1.3923177987356687					-3.7920666060022894							-0.3398671867210621		8.633439926158903																																																	-3.327753091878533	-9.81132644684751		-0.5504899285757744			-13.188819503899278		
YBL088C	0.13316329703400206	0.006765957571858132			-3.661718849064382	-0.34409962998214916	0.33008373724774087		3.8890995839016687	0.2622487758883718	0.251366963674174	-0.31871487040056784	0.254428459477092	0.3044965201274988	0.7212867944934528	-0.07842859181782437	-0.5600628876079943	1.0598475067960784	-0.6786450110682635		-0.07488860083486426	0.9124300000157411		0.0657858955793183	0.3915371159179461	0.5642615952730325	1.1486440169704988	0.01110340242121375	6.517091925718714			-0.10691324536853253	0.2540381722072131	0.780542779426213	-0.47805543863425454	-0.36798304910024404	-0.08965241022667325	2.2704930385614985	-0.7466083854204422	-1.1854531871943876	0.17969057030395455		0.21369396037610452	-0.47433019447263064	0.006842219936860687				0.6854068180091605	0.6187029057716855	-0.16379954356871756			0.10736380386479119		1.3504548748461356	-0.30576238219324814	1.347414975412136	3.158437725792864	-0.5951245379548507	0.5845770908995028	0.006418782026562249	-0.26736511297278337	0.31362689660550097	0.6490729200722457	-0.15527626469137087		-1.164072408851297	0.46103670880355657	8.244999754459169	0.7122967303271525	0.941929643336532	0.020054028062592436	-0.13962553211148773	-0.013463637597832714		0.08839890172190504	0.2803432454930468	0.12763039172471272		0.4754693217496999		0.6161158335892832	1.6109692468735837	1.2133380256006467	0.8191269615382528	-0.27700806652279814	0.5240584570295395	0.7746210961415156	0.041715516562838104			-0.4034502861065475	0.6484083699586601	-0.6716859517778906	-0.10417592880356474	1.7133420851986307	0.3223325077003841	0.8414747314793434	0.07006535288281215	1.3668637812840116	-0.24513105066494612	1.1975358164234655		2.8080719061744244	0.34498642233009935		0.41355082381918623	0.2982578562758455	-0.5136052778202038	0.41291619580364397	0.4267200868527637	-0.20959022067591437	0.5080667184621881	2.1244982246969273				-44.89801868739178	0.32224212236096844	-0.03703953485671693		-0.32736113972331754	0.4159205020892358
YBR125C																													-0.17557132206374618																																																																																															
YBR136W	0.13316329703400206	0.006765957571858132			-3.661718849064382	-0.34409962998214916	0.33008373724774087		3.8890995839016687	0.2622487758883718	0.251366963674174	-0.31871487040056784	0.254428459477092	0.3044965201274988	0.7212867944934528	-0.07842859181782437	-0.5600628876079943	1.0598475067960784	-0.6786450110682635		-0.07488860083486426	0.9124300000157411		0.0657858955793183	0.3915371159179461	0.5642615952730325	1.1486440169704988	0.01110340242121375	6.517091925718714			-0.10691324536853253	0.2540381722072131	0.780542779426213	-0.47805543863425454	-0.36798304910024404	-0.08965241022667325	2.2704930385614985	-0.7466083854204422	-1.1854531871943876	0.17969057030395455		0.21369396037610452	-0.47433019447263064	0.006842219936860687				0.6854068180091605	0.6187029057716855	-0.16379954356871756			0.10736380386479119		1.3504548748461356	-0.30576238219324814	1.347414975412136	3.158437725792864	-0.5951245379548507	0.5845770908995028	0.006418782026562249	-0.26736511297278337	0.31362689660550097	0.6490729200722457	-0.15527626469137087		-1.164072408851297	0.46103670880355657	8.244999754459169	0.7122967303271525	0.941929643336532	0.020054028062592436	-0.13962553211148773	-0.013463637597832714		0.08839890172190504	0.2803432454930468	0.12763039172471272		0.4754693217496999		0.6161158335892832	1.6109692468735837	1.2133380256006467	0.8191269615382528	-0.27700806652279814	0.5240584570295395	0.7746210961415156	0.041715516562838104			-0.4034502861065475	0.6484083699586601	-0.6716859517778906	-0.10417592880356474	1.7133420851986307	0.3223325077003841	0.8414747314793434	0.07006535288281215	1.3668637812840116	-0.24513105066494612	1.1975358164234655		2.8080719061744244	0.34498642233009935		0.41355082381918623	0.2982578562758455	-0.5136052778202038	0.41291619580364397	0.4267200868527637	-0.20959022067591437	0.5080667184621881	2.1244982246969273				-44.89801868739178	0.32224212236096844	-0.03703953485671693		-0.32736113972331754	0.4159205020892358
YBR160W	0.0308736159760523	2.7243590793568964	0.983262809274859	-0.23863385016514319	-0.523555176245689	2.6586270840256447	0.6446872041599794	0.47280389715971033	-1.4059196355051728	-0.3337765499495528	-1.9877756539945173	0.7987033033733267	0.7015142848422605	-0.17671616311836488	0.7889049388398601	1.2851162217319738	-0.14262643763097793	2.097158568506243	-1.6842425575033453	-3.338766344771111	-0.45551983619512193	1.5242044982587364	-0.03363640223271057	2.0683849990460486	0.6300287468290574	1.3433680224493338	0.49875808691333473	0.5752824332125506	1.3416152912464785	0.7502230733952793	-0.140592403646618	0.31674058638261726	-0.8516436058303892	1.3824405868920326	-0.15051908388518603	0.5210347155870425	-0.9868780392083588	-0.14023790535798955	0.0851972905430352	0.7586683623758531	0.9378625556838011	0.03108276268482172	0.6295328341214228	-0.06832863133348219	-0.1006605251387929	0.003507023804077819	-0.4738136729867481	2.9091989488016066	0.6373665543755132	1.1148400472767146	0.06677048555421479	0.9614700915683265	0.7400617607634989	0.05908419886630546	2.442880369380828	0.34728712862159783	0.5112189332849746	0.025281425020722018	0.22055851127468493	-1.3279631061221044	-0.5486130910645226	0.08369124505475294	3.027249976071298	0.02414790593402291	-0.27263756163914343	-1.9745421425783112	-0.7580302635898163	0.3777567413317051	0.9530372846756822	2.9707134009799576	-0.594892657651331	-0.857329724796918	0.15737308018077278	0.8250377601062447	0.8700428417953847	-0.21918562514315962	0.3177517539765843	-0.31884071595182867	1.7637453329659933	0.8055074828063075	0.21767064380108284	0.4985084292847741	0.133365594010429	-1.4137817892779792	0.8320101518967161	-0.10804408990802372	0.76611605519722	0.2725343895506193	0.7305163259218853	-0.11874383847474464	-0.8824587627820005	-0.7305462182259853	0.03683913039326726	-0.16165742434442407	0.8750006699199556	0.44153613408464565	0.27593495206671087	-0.009510807283911606	0.30631303828681156	-0.4945696666636204	0.311463968290539	0.6494252422069844	0.1508458688034066	-0.36450269021158765	1.3829277933076116	0.027928730146861504	-0.6684211384964737	1.6652415861802765	-0.16464788493251317	0.5374635960566038	-0.6675662249442079	-3.4534809565637334	-0.2521814422514395	-0.1256866455032134	0.006826820768276756	0.6248580709515578	1.82873308770931	-0.7588711069555274	1.4348458442146073	0.3644586534039438	1.8453218016683843	0.2926773766173604	0.21895465222929775	0.09853528001876732
YCR079W					-0.05037886050693219					-0.38702009833926126						-13.88784396665335																		0.49595458947779597															14.955318957765595																																	10.546749938230981																				-2.464709161511308																			-0.831913903686674			
YDL006W																																																																															1.1522073212642734																																													
YDL028C	-3.2129254807572374	3.4723332006319523	1.015944695894743	-0.008547356385571026	-0.311469754695296	-0.25451250785802476	0.25222332029453165	0.5438538875259901	-1.2003302214478426	0.4882232322350878		-1.1662677487517596	-0.8780876978888634	-0.004110307888147046	0.24206001939180763	0.2100553490143987	-0.048021206424439036	0.13224277453164543	-4.811858702632903	0.037939128547870724	-0.7917239300108477	-0.4478304359402624	-4.53802923433244	-0.48126312962513057	-3.402282292067558	-0.31126639727909466	0.7936356885911919	-0.05867063557847372	-0.9474053771221909	-0.5493773402236589	0.754962612617621	-0.4151704183408224		-0.7200270097345967	0.28665633163005466	-0.45309211338881095		-0.43429448336548254	-0.8067917594535965	-0.5739710831194627		0.5863004206049024	-0.866107677847456	0.9109489146909059	0.1727223868567628	0.8032701261732885	-0.6666792682353745				-0.15243531963367746	-0.22090195188152678	0.5996248970002573	0.19467011466502293		-0.4601591365270747	0.8763116244681868	-2.925936930996695	0.5051129533629263	-0.06025970313209658	1.746252459659262	-0.09368685208714803	0.5449120293313787	-0.9195502320460531	0.11038874850109798	0.19107486539143326	-0.9643457359932076	0.2883428620849488	0.6193797453729635	0.43871716973860053	0.14099692386734378	-0.9066545555170169	-0.1643474576133925	-1.090043028881646	0.14065934882407308	-0.291652971989343	0.5242123728126908	-0.3918800164379412	1.1986299450470759	-0.7044658757657908	-2.106690081562102	1.1455794103817811	-0.11109996135045745	-0.6706324247194402	0.11326064059584962	-0.01248668670935237	-0.013487318068653623	-1.4856172257570868	0.12194641767462051	-0.34181161062917215	-0.5774085223069342		-0.057989482198144336	1.1843213047229648	-3.5861032723269846	0.12136011487628472	4.412103896253744	0.24074413026214397	-5.882568883077934	4.588028601990649		-0.3694896757147517	-0.10124726242302276		-0.6764472709589234	-0.8063002748869186	-0.6521691318820387	-0.5979136082847123	-0.5385498168843585	-0.05403710148330587	0.22580322729210747	-1.043859706928198	1.4830409877217106	0.13394314600475152		0.20531771669008936	-0.22375271238442232		0.5644363928984096	-0.21846780254685436	-0.5797007054575533	2.697373617293925	0.39432469669427794	0.042029860099177224
YDL047W	-1.4152519552121363	-2.3872256366452267	-1.079996658398707	-1.0759223710221972	-1.7675930157700819	0.12509403003938988	-0.14525382480039536	-0.10763223562529746	0.012152907663742264	-0.41758754749026505	1.6831484852407559	-0.7157761270435882	0.021371612099284853	-0.10189786816303677	-0.8312387072777861	0.829271757605195	-0.5966801158991496	-1.422206820074035	0.6703555635496666	5.707691233510383	0.018621523231989755	0.34253680652579765	-0.4581219048787897	-1.0387788080362506	-1.0332037646295618		0.4669630781507131	-0.1425670903881638	-0.6735525682976394	7.707521996016414	-0.11842300916265773	-0.0843299668890933	0.11546339383602955	-0.11532345643417657	-0.5295015936353594	-0.6669564000047169	0.02049107020840176	-1.0876469206502146	-40.379380340794235	0.17955407919943883	-8.375477192463304	-0.1300004523246356	0.05500167982686388	-0.12412564380470836	-0.1879363876344225	-4.305114299303139	0.02469179146620363	-0.10909961161933632	0.1518035447033122	0.012362333551604314	0.45257694899714246	-0.4436707263385808	-0.08571256522717094	-0.9862020207189274	-1.0027169321323561	0.8968720451225765	0.45613880349822156	-0.6023213646682959	0.3689420390120514	0.6241428582438763	0.29689267060398505	0.1570944172964455	0.3502460295511535	-4.479895325366192	0.021625747748686766	-2.685317567617002	0.4285610279316764	-16.269436312748702	-0.635259053384199	-3.328754551602528	-2.1705445639688117	0.7048459195208256	-0.06656947242199221	0.7330331707214822	0.009850272364343916	0.7219822315030153	0.4275766846224792	-0.6195688519767512	-0.3241645650419374	-0.7067239814098736	-2.602091182560952	-0.7337196643135765	-0.5505502495373685	-0.058529817140799655	-0.1449809073152191	0.23765317681848158	-1.022436313200452	-4.413658125647405	-0.28366918931801693	-0.8818144742942275	-1.3329349627106823	0.0020780082750643247	-0.5545917005051659	-0.5242238085459474	-0.013118260246229155	-2.2496157096840173	1.7579929892373862	-0.6183880916904698	-0.5822345763923846	3.6632836508234576	-0.5182745002341784	-0.03187262356660224	-0.42687987046010967	0.2415803873264688	0.019216056102356424	-0.035883446496947545	0.20119053878890444	-0.6981219182655304	-0.019922504744307214	0.19376154349220584	-1.6038186950513336	0.3268883826597222	-0.18863340500607642	0.28283890962084074		0.3130222174375489	0.13566804289533796	-6.649247356771191	0.4585269141505212	-0.32087002758488536	-0.046106570436157006	-3.2671524532436886	0.1181028333246562	0.6541801675031917
YDL134C	0.09417624181954579	0.250106009917965	-0.47487712491931244	0.7216281268272825	0.8345689378322579	0.049018478836345546	1.4997083877284472	0.7289751418126998	0.6476817185457363	-0.10428503049411053	4.9498277315417685	0.45353715951347084	-0.1020244162083383	0.4513799660296408	0.3377441682747516		0.3550560163154675	0.6318007329073307	0.18948340662791924	0.3233280354312166	-0.29309928112613737	-0.11081863641189445	1.0911871693199826	16.43729826840631	0.2245431470559145	0.8122433421704118	-0.4494487819131921	-0.39948445393032617	0.4749936016595121		-0.6077172776955442	0.7912243426657865	0.5865221239328188	0.8823427416624227	-0.31808816782135996	0.9857342545581003	-1.1877169782253132	0.43910288085749055	2.149209954206459		0.33433782243352694		0.6685111663218453	-0.6895151679410858	-0.01459883901250432	0.14153363255673015		0.3028348158215938	-0.043775958865287595	1.872273544249356	0.36895395011858456	-1.52627413102012		-0.3108756240457957	0.03556760943182759		-1.2662845786255783	0.26211302918708135		1.7960403868481527	0.4934667985679619	-1.3482534456357975	0.7527943248289429	0.24663433890663308	-7.713909117663338	-0.9130853972947912	1.4805846056067267	0.07192617880569056	0.7605205332850218	-0.013750095550173444	0.07180515510040077	-0.26606307161295994	-0.5358860066480423	0.6376880652256526	-0.18384114979493568	0.3572126860654036	-0.8768422503884524	0.23823918120472667	-7.042716757334203	0.19828588231244187	0.3786597652357657		0.8690470693572443	-1.193513955711877	0.18654330572493663	-0.34023936418904255	1.1226798592892469	0.17443515722259778	0.3746340898990307	0.020029161550573684		0.15666831353230531	0.553681264723018	-0.6583813938152873	-0.1766805079810757	-0.11938648199308341		-3.3569186136006235	2.5099747024205503	-6.776229816157816	-0.41298768905416844	0.7358407432415929	0.020759577340276125	0.2158609591669174	-0.030817193179301355	-0.15153401984172335		1.3868849918257327	0.027688851685087064	-0.9298332563280243	-30.327315902253766	1.0756404409077567	0.8533355097564339	0.5231202009627007	2.5703362353745582	-0.2747310173885975	-0.15681796174608992	0.19860740665207519	-0.19904255315382316	1.0378859970485983	0.5515141534856277	-1.1895095200163213	-0.489859147356089	-0.8360021706117523
