	YBR059C	YGL021W	YBL009W	YNL020C	YGL180W	YJL095W	YGR188C	YGR262C	YBR274W	YIL035C	YOR061W	YNL298W	YFR014C	YOL016C	YML057W	YLR433C	YKL139W	YPR111W	YDL101C	YKL048C	YBL016W	YDR283C	YJL165C	YLR113W	YOR267C	YKL101W	YJL106W	YPR106W	YCL024W	YDR122W	YLR096W	YOR233W	YCR091W	YKL168C	YLL019C	YHR082C	YGR040W	YPR073C	YNL307C	YOR351C	YOR231W	YPL140C	YDL079C	YKL171W	YNL099C	YJL128C	YPL031C	YDR490C	YOL100W	YDR466W	YIL042C	YNR032W	YDL134C	YDL188C	YDR075W	YPL179W	YBR276C	YGR123C	YML016C	YIL095W	YKL116C	YDL214C	YAL017W	YOL045W	YLL010C	YLR019W	YDL006W	YBL056W	YBR125C	YOR090C	YCR079W	YHR076W	YKL198C	YJR059W	YDL230W	YOR208W	YLR248W	YMR139W	YFL033C	YER129W	YCR008W	YIL113W	YDL047W	YNL032W	YOL113W	YPL026C	YMR216C	YHR030C	YPR054W	YDR477W	YDR523C	YNR031C	YLR362W	YJL187C	YBL088C	YJR066W	YGL179C	YJL164C	YPL203W	YKL166C	YDR247W	YBR097W	YLR240W	YBR028C	YHR135C	YNL154C	YDL025C	YOL128C	YGL059W	YGR203W	YKL161C	YMR291W	YKL126W	YMR104C	YPL141C	YPL150W	YPL236C	YIR026C
67.01891401	-0.120914375	-0.15990427	-0.08698352699999999	0.175184376	0.077245421	-0.197230104	-0.071015837	0.264367322	-0.041830955	-0.041777146	-0.163958043	0.14356488	-0.248441395	-0.072004626	-0.073637233	-0.280600075	0.015388012	0.18033164699999998	0.14297669	-0.274474622	-0.142994566	-0.23480469399999998	0.07534331799999999	-0.339583352	-0.323330755	-0.11959016199999999	0.26187472300000003	-0.191282995	-0.482639004	-0.034285746	-0.11717169	-0.288168794	-0.300597063	-0.052566260999999996	0.11072442699999999	0.092719463	0.026554089	-0.214478963	-0.34466299200000006	-0.11593391900000001	0.263235435	-0.292456112	-0.22564474399999998	0.49477092100000003	-0.157987693	0.926677735	-0.015497593	-0.075946029	-0.08892183599999999	-0.0032148309999999996	-0.12757369699999999	-0.008433215	-0.091477683	-0.246471407	0.8223091990000001	-0.109830673	-0.043952066	-0.136891185	-0.12448758800000001	-0.225735477	-0.427170216	-0.44295393	-0.29038053399999997	0.06780678799999999	-0.41195563	-0.14324324300000002	-0.123763889	0.315418982	0.46980459999999996	0.419478415	-0.225407567	0.17810039100000002	-0.024660763999999998	0.027558542000000002	-0.49330653799999996	0.265968458	-0.412115985	-0.01519811	-0.081250957	-0.08537396400000001	0.160193408	-0.201418042	-0.009649354	-0.16991182600000002	0.041396145	0.12885719699999998	-0.15162361900000002	-0.013660795	0.108950165	-0.118763992	0.08942145300000001	-0.210854977	-0.121552544	-0.197088784	-0.010224478	-0.210909664	-0.23385072	-0.09538665800000001	-0.12632538599999998	-0.24672258100000002	2.075603038	2.02091595	-0.026897375	0.0022227189999999997	-0.247731413	-0.118396172	-0.257708885	0.025313867	-0.008474106	0.13637755	0.208267333	-0.188256335	-0.021151706	-0.013290389	-0.09248309099999999	-0.206618141	0.270209532	-0.076102469
74.02464043	-0.10803498800000001	-0.235500751	0.30458629800000003	0.082619292	-0.114850269	-0.210083916	-0.117454469	0.107481021	0.162966076	0.142926633	0.034411116	-0.02677907	0.150592784	0.10089406	0.300010727	0.076491851	-0.55260961	0.35797337799999995	-0.080662271	-0.254884447	-0.061017199	0.012933678	0.506120158	-0.501571263	0.032945182999999996	-0.015778764	0.523609743	0.104066485	0.118475958	0.249620662	-0.114478563	-0.27432077	0.394244301	0.062902017	0.12335036	0.09727346699999999	0.167858035	0.15771357800000002	-0.058411230999999994	-0.067444297	0.253611172	0.04592186	-0.08507142599999999	0.10026505599999999	-0.254859047	-1.219919333	0.019803851	0.38071764	-0.075113087	0.062266895999999995	0.11462531	0.1989635	0.091394874	-0.278814118	0.05312926	0.24957510800000002	0.039828478	-0.077211691	0.035110018	-0.082326017	0.018426973	0.253319886	0.17757221199999998	0.374962287	-0.22300158399999997	-0.327991345	-0.041946809	-0.401619302	0.18231946899999998	0.135271433	-0.111553681	-0.33660872299999994	-0.110352307	0.101097051	-0.179658541	-0.039299738	0.085171254	0.096780524	-0.18041914399999998	0.047227674000000004	-0.401102302	0.22456744399999998	0.09840412800000001	0.075521441	0.138559828	-0.257967212	-0.071078219	0.00039359800000000005	-0.38193354399999996	0.06514632299999999	-0.053729951	0.103653249	-0.331676737	0.040521201	0.387216257	-0.095211243	0.045442362	-0.078599725	-0.192837564	0.030436118999999998	-0.397685004	-1.405270265	0.239615584	0.25706345	0.150012127	0.257445937	-0.114460491	0.165357641	0.11047591	0.153927076	-0.107297564	0.294527653	-0.665517306	-0.047303415999999994	-0.157539862	-0.026099338	-0.14253438300000001	0.255882686
82.954344	0.8111996309999999	0.156031916	-0.38487183700000005	-0.129252225	0.209900682	-0.346498366	-0.054764655999999995	-0.524219635	-0.33713467700000005	-1.064347821	-0.22676412399999998	0.120399133	-0.08684464900000001	-0.12705582699999998	-0.32830207699999997	-0.141293793	0.109579262	-0.26320885899999996	-0.45129220299999995	-0.026240059	-0.304019786	0.131695446	-1.068827677	-0.467484785	-0.733265113	0.281694252	-0.49819969799999997	0.00983373	0.059185728	0.13401190300000002	-0.623807648	-0.08007236400000001	3.5868344889999997	0.231800836	0.0077239119999999994	0.167786462	-0.7185463940000001	0.18663010800000002	0.17013070800000002	-0.263049935	0.393277679	-0.451676198	0.11291938300000001	-1.223475632	-0.043933707999999995	-0.48038573799999995	2.8849505160000004	0.11678495800000001	-0.871204612	-0.398382577	0.078715143	0.159403458	0.237560986	-0.154809216	-0.352902127	-0.016170975	-0.31228274	-0.34169711399999997	0.10877013	0.342998476	0.42108129299999997	-0.155800125	0.271294059	-0.09653716	0.7307575590000001	0.278204134	0.244672527	0.152474138	0.245157882	0.07271170099999999	0.756743542	-0.091182159	0.16497442699999998	0.171919448	0.11977037900000001	-0.9665217429999999	0.296529275	0.11432315300000001	-0.10431371099999999	0.292109528	0.12445739800000001	-0.07595993200000001	0.645603715	-0.353873725	-0.009475943	0.14073062	0.24433823300000002	0.231219171	-1.034982069	0.385241202	-1.4676324809999999	-0.050785357	0.5410020010000001	-0.7163040340000001	-0.039877025	0.120487674	-0.117030383	0.116761171	0.17710020899999998	-0.35827447	-0.49666237700000004	-0.281816133	-0.619377296	0.168226557	0.08474797099999999	0.163714806	-0.182999788	-0.010917733	0.10387825	-0.014429266000000001	-0.091425735	-0.192594045	0.002902305	0.10423467199999999	-0.997236867	0.063051745	-0.7784492359999999	0.052049759
84.95141864	1.401552236	-0.36857201100000003	0.079653255	-0.115807544	-0.059425818	0.09704338	-0.44435371	0.31394468600000003	-0.246427444	-0.9082223290000001	-0.28474510199999997	0.166495221	-0.094752429	0.81515299	-0.314290775	-0.480937569	0.568691591	-0.034072728	0.42140361600000004	-0.267950575	-0.156021535	-0.221039232	-0.545671338	0.215214485	-0.389904278	-0.253696605	-1.189714313	-0.025646954	-0.145756406	-0.070538103	-0.257731528	-0.315186375	3.8595990760000003	-0.490450093	0.341577064	-0.191138339	-0.75066106	0.944317393	0.6782052	0.08832107800000001	-0.044953522999999995	-0.439823489	-0.305025176	-0.407248657	-0.575238351	-0.203686676	1.7699865030000002	-0.19323226	-0.970167094	0.041762245	0.483926521	-0.730630439	-0.40322709	0.08851437699999999	0.33954229799999996	0.06683003700000001	-0.00586922	-0.13139425	-0.314325726	0.280905426	-0.013360442	0.079964749	-0.389399932	0.052011249	0.539558364	-0.535283382	-0.10084065699999999	0.17603460699999998	0.018002545	-0.725830176	-0.048928738	0.105293698	-0.046057562999999996	0.015201305	-0.27521952899999996	-0.793105967	-0.181393864	-0.12847546699999998	-0.208730014	-0.253835868	0.264125899	0.097786803	0.593910113	0.341023016	0.27175740600000003	-0.064337672	-0.60569362	-0.500063748	-0.502873157	-0.060611411	-0.494375594	0.636652054	0.332671977	0.12732194800000002	0.326941094	-0.44314822	0.138950718	-0.661507117	-0.301178492	0.262884555	-0.625246713	0.068678225	-0.5930565729999999	-0.402348595	1.222485463	-0.406548884	-0.354637737	-0.75090122	-0.39326408399999996	0.113562378	0.080274186	0.522054857	-0.074501049	-0.345169137	0.35992997299999996	-0.21402307399999998	-0.013419621000000001	-0.041578165
111.0096719	-0.224962097	-0.012102705	0.409360255	0.032371788	-0.08838184199999999	0.32285233	0.194578742	0.570079555	0.407798141	0.913337382	0.058806696	0.274769952	0.33458261899999997	-0.24718864399999999	0.272004751	0.058618067	-0.147991173	0.79550785	-0.053000864	-0.105359984	-0.17426279	-0.052206841	0.6371334439999999	-0.23329676	0.010510433000000001	-0.044948025999999995	1.93590506	0.66134066	0.5020151620000001	0.388219365	-0.494074764	-0.197106685	0.43298427899999997	0.279848102	0.20292841600000003	-0.046094583	0.23415895399999997	0.37298652299999996	-0.20791537899999998	-0.351735665	0.181678655	0.42184793	-0.14347048	0.396767142	-0.037928207	1.1394417959999998	0.243996622	0.343660543	0.012302433	0.130082684	0.285424173	0.518573741	0.034554705	0.374761632	0.8292646159999999	0.47183346	-0.07402248	-0.610895496	0.12186443	0.164029391	-0.047327376	0.088643236	0.220819972	0.876138367	-0.496048864	-0.058270237999999995	-0.513102288	-0.142589006	0.744571962	0.925360966	-0.13767906800000002	0.204564589	0.131697314	0.7351759040000001	-0.306541666	0.19335265	0.211621072	0.005892989	-0.131786299	0.19911310000000002	-0.149200991	0.363087165	-0.408360693	-0.18032522199999998	0.480363396	0.639871254	0.246229375	0.122462192	0.35589254200000003	0.231706007	0.34924726799999994	-0.109553675	-0.73270517	-0.21231964399999997	0.364645337	0.421704972	0.007669025	0.237225433	0.113806091	-0.21842566600000002	1.3717347480000002	1.069956167	0.46361704600000003	0.314730158	-0.231546083	0.44409364100000004	0.41238157200000003	0.045195223	0.372500193	0.48613543600000003	0.12744007300000001	0.380224391	0.005394904	0.44149138299999996	-0.07671196599999999	0.208986695	0.121234383	-0.39597738200000004
111.0195798	-0.054286289	-0.082869759	0.436354688	0.088294369	-0.087363279	0.8035421290000001	0.609142892	0.527556144	0.5492277720000001	1.2651967929999999	-0.067740229	0.151428542	0.552085324	-0.182714058	0.312794308	0.093651899	-0.171295399	1.280575607	-0.10366828300000001	-0.24101025	0.015929298	0.02186071	0.873702043	0.004177884000000001	0.396120307	-0.00459257	2.592965935	0.9600887459999999	1.138352646	0.621752607	-1.011917825	-0.08671677	0.6973154229999999	0.5733538220000001	0.28394954699999997	0.22019002899999998	0.703205344	0.587176621	-0.127522525	-0.7630328609999999	-0.38386921700000004	0.655363458	-0.10593526800000001	0.12099378300000001	0.076369268	1.109430696	0.613247201	0.475816777	0.253725321	0.391666956	0.33894749	0.965015932	0.212950892	0.789073935	-0.115081941	0.796717186	-0.077227028	-1.651252977	0.286728502	0.291604558	0.34136775	0.181856355	0.66963351	1.453035562	-0.511631422	-0.13142932	-0.5557007829999999	-0.45136185799999995	0.8860337009999999	0.9708086309999999	-0.17188202600000002	-0.026800259	0.135952936	1.04675964	-0.088665071	0.248699022	0.529283199	0.097618123	-0.076574053	0.06299632200000001	-0.443933145	0.540010697	-1.4661628269999998	-0.13274666400000001	0.41037061	0.782479895	0.743832919	0.353511549	0.325389997	0.5119901179999999	0.444844609	0.031135721	-0.974096703	-0.09167109699999999	0.339153617	0.8440186540000001	0.165773365	0.53143308	0.158934422	-0.035769907000000004	-0.166453106	-1.152187832	0.699252662	0.52095125	-0.102683364	1.011972204	0.9215422809999999	-0.067923492	0.532178823	0.705221671	0.23738735100000002	0.552103022	0.149308036	0.907558586	-0.044572701	0.32891787100000003	0.038386477	-1.006273327
111.1507588	-0.056060214000000004	-0.102968369	0.364379616	0.11572303800000001	-0.201265093	0.8769309909999999	0.5801044120000001	0.504487128	0.5702469920000001	1.281245391	-0.089985585	0.245971916	0.411714965	-0.100522961	0.34547999	0.161632587	-0.132634144	1.2664447140000001	-0.060858015999999994	-0.28912724300000003	-0.029069175	0.01661691	0.742464439	-0.005907063000000001	0.28030549	-0.027167023999999998	2.794893503	0.977982714	1.049545633	0.62053832	-0.784271745	-0.128762799	0.680327597	0.45886787	0.25482281	0.324611611	0.648245281	0.6043552560000001	-0.050166418	-0.713574321	-0.312564495	0.484157569	-0.146092676	0.15723400099999998	-0.020458293	1.122502422	0.761148365	0.451654344	0.168236622	0.39502813600000003	0.310825189	0.9963616540000001	0.26310470199999997	0.69481131	-0.078864773	0.6383554020000001	-0.064984215	-1.314593297	0.252594175	0.18478251699999998	0.288979479	0.156759109	0.667432122	1.444584537	-0.5111261229999999	-0.117040935	-0.491215264	-0.295121055	0.8555788679999999	1.003467766	-0.200476614	0.021257026000000002	0.054927422999999996	1.0214078640000002	-0.090632325	0.172657473	0.42913995299999996	0.10073739300000001	-0.035503876000000004	0.014230261000000001	-0.3335988	0.36490655899999996	-1.268887342	-0.18487963300000002	0.33875175	0.786074116	0.6367384220000001	0.384848239	0.218705725	0.5650656629999999	0.449268833	0.054683964	-0.947972762	-0.11739680000000001	0.308394053	0.8014692390000001	-0.0013620239999999999	0.525143825	0.10790411300000001	-0.012131046000000001	0.141833296	-0.70395682	0.6596467979999999	0.44695009399999996	-0.13202856699999999	0.96731647	0.993199645	-0.035192298	0.534511259	0.711185327	0.289872153	0.596418068	0.153203009	0.868661644	-0.090038295	0.23191393800000001	-0.032354406	-0.935522842
112.0223402	-0.083759659	-0.065428605	0.292982282	0.125045663	-0.099787451	0.656134212	0.467856619	0.409866141	0.361743628	0.958588863	0.033285339	0.06549112900000001	0.43700463100000003	-0.147874119	0.248289688	0.109595552	-0.095925902	0.968923463	-0.09799364	-0.079177422	-0.00236352	0.001124972	0.609451069	-0.007517989	0.311608844	-0.007860721999999999	2.112459486	0.814810493	0.9861197840000001	0.522974294	-0.7717492020000001	-0.051832082	0.521963129	0.393590696	0.296318261	0.136153282	0.477935371	0.404650378	-0.10851995199999999	-0.601049904	-0.295603023	0.489337927	-0.075442051	0.120092775	0.103472749	0.928889931	0.45247313299999997	0.326989064	0.11360135	0.312471222	0.24842438100000003	0.74820614	0.164287148	0.656382768	-0.064491418	0.610516772	-0.057811636	-1.1584414440000002	0.32011163600000003	0.167723625	0.22322043600000002	0.094340978	0.586891823	1.174033242	-0.462757838	-0.034577948	-0.399328244	-0.296005713	0.729154654	0.775109888	-0.116876325	0.0324783	0.14606844	0.817714115	-0.013451278	0.23448128399999998	0.386275427	0.069802301	-0.011684791000000002	-0.026909845	-0.232526598	0.428826276	-0.9030844570000001	-0.078021257	0.331907498	0.597958426	0.557134528	0.299959792	0.203631962	0.399294534	0.31333867	0.065550302	-0.8130855909999999	-0.099025095	0.27730873100000003	0.600012043	0.138188575	0.39610657299999996	0.12342674099999999	-0.054720087	-0.060018272000000004	-0.846733453	0.548252805	0.458405805	-0.11599192800000001	0.750504628	0.724735792	0.04003789	0.42511999799999994	0.584813988	0.188315122	0.398861067	0.152499794	0.683883172	0.027649622000000002	0.242232086	0.061466205999999995	-0.77376674
115.0048978	-0.45286467	-0.350011045	-0.463255177	-0.054687818	-0.21767966100000002	0.04952507900000001	-0.609079368	0.302017208	0.37110395700000004	-0.5441671779999999	0.21682736600000002	0.03176466	0.38437498700000006	-0.11089304	0.401453305	-0.083858	-0.111695412	-0.7106509259999999	-0.274792756	-0.111046437	-0.285569912	0.16315038699999998	-0.414518106	-0.495920938	-0.348769405	0.2445801	0.27352829300000003	-0.016930122	-0.38711995	0.169068976	-0.166962366	-0.277252812	0.550886503	-0.015777406	0.38801592100000004	0.0054523919999999995	0.159384511	0.044394079	0.005996149	-0.002580795	0.29133200000000004	-0.485051699	-0.22704382899999997	0.012568338	-0.10939603199999999	-0.610738447	0.202776013	0.23615730399999998	-0.34052394399999997	-0.013913631999999999	0.159211955	-1.0025439040000002	0.281191272	0.19707055399999998	-0.208647077	-0.623550584	0.09199235	-0.14373836199999998	0.26326779100000003	0.012631497	-0.5209268979999999	0.46396393399999997	-0.028925729	-0.560182696	-0.13856423199999998	-0.287356496	-0.076275692	-0.20398716600000003	0.076081306	0.260757038	-0.224404885	0.170365144	-0.257421328	-0.021619116	-0.38585989200000004	0.017829202	-0.220617315	0.007364901	-0.35494345899999996	0.367223921	-0.28937635	0.172038892	-0.20937061	-0.151543434	-0.091378703	-0.031889028	0.061039365	0.20320824	-0.008038275	0.038823492	-0.097462596	-0.234705356	-0.44094518	-0.236461647	-0.08824610000000001	0.282279228	-0.6311250629999999	-0.140699716	-0.19557011100000002	-0.242201475	-0.764108722	-2.3781587440000003	-0.26491766	0.42034188100000003	-0.284998438	-0.111877222	-0.039834986	0.007926286999999999	-0.243770848	0.557206251	-0.036744757999999995	0.474900056	-0.543746131	-0.017756525	0.007729018000000001	-0.000543515	-0.010076471	-0.005479062
115.0389749	-0.175681196	0.046031148	0.9237002059999999	0.71655114	-0.163217948	0.145897907	0.344718883	-0.043899932	0.31999468600000003	0.651052894	0.080188345	-0.024697586	0.416218165	-0.002505737	0.276591368	-0.177432833	0.121704903	0.442161375	-0.050265150999999994	-0.051998799000000005	0.025118181	-0.127986593	0.26804628199999997	-0.26155610100000004	0.24643737300000002	0.15140804800000002	-0.366508557	0.134986255	0.641195373	0.19414527399999998	-0.16777352199999998	-0.112829963	0.001708318	-0.057389256	-0.0013526679999999998	-0.017398964	0.209555777	0.280753552	-0.035200662	-0.031743345	0.287516003	1.182374017	-0.06315957400000001	0.20233776399999998	0.0011550389999999998	0.248479234	0.168431757	0.111594989	0.459847085	0.561586007	0.232607562	0.15483366099999998	0.045067432000000004	-0.007423031	-0.216950749	0.7329409570000001	0.07728488900000001	-0.043031215	0.201506847	-0.114593969	0.686621102	0.508186565	0.227081273	0.323983829	-0.039978514	-0.12802881300000002	-0.010990217	0.278756098	0.11099083300000001	0.843693073	-0.005927463000000001	-0.095400198	-0.09212086800000001	0.27246891300000003	0.368505742	0.22906348699999998	0.88010078	0.013805308999999998	-0.077148284	-0.009450421	0.142518857	-0.156573571	0.266546983	-0.035356882	-0.109190286	0.016435022	0.183693982	-0.095059235	0.146842799	0.06563197400000001	0.037373781	0.0066141080000000005	-0.176426245	-0.030820012999999997	0.309076125	0.241969992	0.49729627600000004	1.143949084	0.410428974	0.052460427999999996	-0.27592490000000003	-0.8335766170000001	0.599154547	0.021883148999999998	-0.079708677	0.53415437	0.054355373	0.083421127	0.45685997799999994	0.119441768	0.34283048	0.19720534899999997	-0.120223676	0.5285762629999999	0.058527615	0.115670533	0.156958299	-0.278333958
