	YAL017W	YBL009W	YBL016W	YBL056W	YBL088C	YBR028C	YBR059C	YBR097W	YBR125C	YBR274W	YBR276C	YCR008W	YCR079W	YCR091W	YDL006W	YDL025C	YDL047W	YDL079C	YDL101C	YDL134C	YDL188C	YDL214C	YDL230W	YDR075W	YDR122W	YDR247W	YDR283C	YDR466W	YDR477W	YDR523C	YER129W	YFR014C	YGL021W	YGL059W	YGL179C	YGL180W	YGR040W	YGR123C	YGR188C	YGR203W	YGR262C	YHR030C	YHR076W	YHR082C	YHR135C	YIL035C	YIL042C	YIL095W	YIL113W	YIR026C	YJL095W	YJL106W	YJL128C	YJL164C	YJL165C	YJL187C	YJR059W	YJR066W	YKL048C	YKL101W	YKL116C	YKL126W	YKL139W	YKL161C	YKL166C	YKL168C	YKL171W	YKL198C	YLL010C	YLL019C	YLR019W	YLR096W	YLR113W	YLR240W	YLR248W	YLR362W	YLR433C	YML016C	YML057W	YMR104C	YMR139W	YMR216C	YMR291W	YNL020C	YNL032W	YNL099C	YNL154C	YNL298W	YNL307C	YNR031C	YNR032W	YOL016C	YOL045W	YOL100W	YOL113W	YOL128C	YOR061W	YOR090C	YOR208W	YOR231W	YOR233W	YOR267C	YOR351C	YPL026C	YPL031C	YPL140C	YPL141C	YPL150W	YPL179W	YPL203W	YPL236C	YPR054W	YPR073C	YPR106W	YPR111W
YAL009W		0.416461180746	0.405828520885	-0.501827339363	-0.416574499593	1.76955107862	1.25884840115	-0.645315446045	-0.447940465812		-0.633390289608	-0.375511637487		-0.297138829427		0.911863911299	0.58956021379	-0.773400094793	-0.663140179083	-0.373454340973	-0.384155117125	-0.651695136952	1.12493873661	1.20901152491	-0.663740447986		0.508638306166	0.328364403398	0.72908836059		0.368049173741	0.591760034688		0.91221858219	-0.677160727314	-0.40527605359		0.551448260798	-0.406271001292	-0.404173222927	-0.416574499593	0.385841290491			-0.681102285373		-0.839531468881	-0.395234115296	0.36291072647	0.486116814389		-0.386898483033	-0.570732333567	0.753009300758	-0.669992299127	0.322210608931	1.2700257143				0.629116983222	-0.771343041891		-0.653842697768	-0.420102130397	0.361810359809	0.306009389539	-0.628193541493	-0.57560844559	-0.33799812061	-0.328364403398	-0.79860287568	-1.01457352592	-0.392974121565	0.484656106912	0.473789996158		0.496073195806		0.582030357785	-0.369063880936	-0.472627917172	1.08196966322	-0.435333935748	0.411616231621	0.581036169296	0.374687549038	-0.891773343625	-0.628747370875	-0.544089759617		-0.452717692037		-0.73518217699	-0.453087356819		-0.442974277614		0.800519085138	0.665345233117	0.492683959924	0.301377570298	0.511026475273		-0.445874418487	-0.500863005463	0.357436562896	1.34582345812	-0.49281902274	0.588211995456	0.939679971312	0.811352704		-0.349012905617	
YBL056W																						-0.507379277957										0.7279262125							0.525201181199																										1.21896306138																	-0.747875447494	0.805208242278					0.940436582099																											
YBL088C	0.639406586435			-1.01727661233	0.593800576337	-0.468138050904		0.844056982028	0.589391457432	0.47443694173	-0.691435586439	0.653255945395	0.920456992597	0.529001830339	-0.753009300758	1.11804502866	0.362610349871	-0.460296761052	3.30102999566	0.458295976716	-0.464705879957	0.846185135655	0.999132278469	2.44369749923	0.727230413448			0.685500772027	-0.286089645871	-0.341225679156	0.415555692835	0.31650268232	0.476513667657	1.45593195565	-0.705533773838	-0.459045191074	0.550984683652	0.351444844337	-0.396530840266	0.457174573041	1.30016227413		0.721017883135	-0.608711951405	0.59739475808	0.861697301834	-0.590912630552		0.308741641867	-0.652669984683		1.06449273418	-0.62087585393	0.893809102737	0.785951320588	-0.776763726897	0.772113295386	1.23358715289	-0.979224511806	-0.358327626775	0.316862868517	-1.20204035626		-0.837137006678	0.407823242604	1.86646109163	0.748118545447	0.477034404508	0.479254528481	-0.982966660701	0.74448628718	0.311135431945	0.352128234694	0.668977828958	-0.683610248927	-1.12493873661	0.308741641867		1.57675412606	0.683400697906	0.859806321421	0.460171441622	-0.384365531123	0.571865205971	0.543785844642	0.369979148887		0.644740094473	1.09366495819	-0.869988050328	0.316862868517	0.508078287414	1.64781748189	0.415216621003	-0.362310180882	0.599116784452	0.356054087252	1.12205304837	1.66354026615	0.385735712641	0.519561852822	0.694648630553	-0.677573947594	-0.318758762624	-0.336581787747	-0.44563199901	0.462432742847	0.96137983805			-0.935916564036	-0.519131076313	-0.301029995664		0.432150549427
YBR136W	0.641113795594			-1.01278077009	0.596193389453	-0.486249849918		0.842543231866	0.607478910068	0.478600371885	-0.69940451611	0.643018599007	0.937418015772	0.529148675474	-0.75870261289	1.13966199343	0.359121221298	-0.469416140355	3.39794000867	0.43937612545	-0.470313046227	0.857610533881	1.01367622295	2.67778070527	0.732593581247			0.678401569535	-0.293879890297	-0.346498053037	0.412401270279	0.30829979171	0.468265690723	1.43062609038	-0.702239488901	-0.46155194829	0.549904924128	0.354577730651	-0.388807939132	0.450138811528	1.29073003902		0.7279262125	-0.585695311872	0.590404980603	0.872571222148	-0.597738617545		0.313095730432	-0.661543506395		1.04575749056	-0.61888491929	0.889747082647	0.786482243004	-0.783042792639	0.774690718274	1.25181197299	-0.977984260182	-0.360613130982	0.321754848073	-1.21609642073		-0.842845560094	0.41105635726	1.87614835903	0.74860514996	0.478338984888	0.492413960237	-1.00744648217	0.74860514996	0.313900228004	0.349012905617	0.688034339632	-0.694218848745	-1.12493873661	0.320027305723		1.56066730617	0.648010544564	0.843450848668	0.461049437986	-0.380384994257	0.548981547845	0.554240163511	0.373351731526		0.654038458187	1.08777794347	-0.863913902616	0.314795865529	0.507938395487	1.59345981957	0.422853015172	-0.366430557446	0.619969752032	0.350957365914	1.12262865413	1.59859945922	0.388807939132	0.512154879889	0.700057099977	-0.680685695909	-0.314347815884	-0.345823458122	-0.450261268735	0.466355021201	0.955068453851			-0.939679971312	-0.513144644723	-0.300682698979		0.433562507805
YBR160W	-0.553773598222	0.453951133598	-0.340464092846	-0.800519085138	0.720105019988	0.497026940934	0.531504975493	0.331148351917	0.420445039599	0.967381239149	-0.742081549686	0.460296761052	-0.33629907461	0.699187205882	1.124360063	0.802719441874	0.336204877781	0.699839463049	0.470954829234	0.848017604543	-0.595679532778	-0.34008379993	0.673869043289	0.532984181562	-0.907630300371	-0.509479690637	1.30891850788	-0.347560252411	0.982549270489	-0.499489089474	0.505567101274	1.35556141053	-0.826813731588	0.300856312606	-0.384365531123	-0.768530409569	-0.419189027339	0.305131672018	0.694004117229	-0.35625131454	-0.319664486585	-0.542269451754	0.370590400897	0.426780172886	-0.417709317281	0.596536298655	-0.315783204861	0.375511637487	-0.416574499593	0.365825128237	-0.403402904374	0.337619979984	-0.395990067588	0.425968732272	-0.410273743746	0.35076252765	0.392437756816	-0.373556974669	0.920456992597	0.301464507438	0.539102157243	0.465212641371	-0.581864501575	0.500038134404	1.58502665203	-0.360812440064	-1.31069114088	-0.478992747591	0.880744110722	0.825068406472	0.546528766277	-0.353302268701	-0.385102783967	0.576426480267	0.865822892423	0.497299824689	-1.26121944152	0.377578726024	0.373762314853	-0.607127254598	-0.380906669373	0.443456291516	0.809108283078	0.389978975336	0.409269594207	0.892790030352	-1.15864052955	0.391687957303	0.556737012541	0.848017604543	-0.544546031221	0.406160338919	-0.393403690821	0.379863945026	0.403622856002	-0.418733194726	-0.323855319644	-0.420445039599	-0.847405922073	0.378200775997	-1.08039897622	0.570247719998	0.658565475422	0.46508589557	0.409938769196	0.3161427946	1.02136305162	0.428174750959	0.423658649794	0.995678626217	0.673459331483	0.485983819599	-0.526805090795	0.656000930943	-1.3142582614
YBR274W							-1.7166987713					1.31247103879			0.586532587014						-0.969400278034			1.17069622717				1.83268266525		-0.784891418947		-0.783042792639				-0.359220522655	1.15926676539		0.480565805086		-0.908333042404							0.850165303284					0.83416237531	0.518844129172		1.4271283978		-0.346208812612		-0.37161106995						1.6038006529			0.990549104201		1.36451625319		0.439017944414								1.23882418684	0.869023308394										0.335076106562	-0.372839047625					1.55752023094			-0.787013815263	0.855114581713				1.60205999133	-0.444663672005		0.629486910401		-1.15181088301				
YDL006W				-0.677160727314	-0.907279355316				0.35428306063					0.371815491927						-0.710857164068	-1.18375870001						0.852323675759		0.581864501575						-1.68613277963	0.314258261398					-1.30016227413						1.1018235165		0.476773958034			-0.773400094793				1.33348201945						-0.325414397697		-1.39902710431				0.77910775078	-0.720789487399		0.344189505505	1.19928292172			1.70333480974		0.551912333308				-0.896196279044				-0.344669441991									0.613857891069			0.409269594207		2.19382002602				-0.476643793345		-0.552841968658	1.19722627471					0.737786294524				
YDL028C	-0.531062194335	0.760200181553	-0.308653235865	0.331148351917	-0.306360973838	0.352910571283	0.550059011227	-1.07675598137	1.01010543628	-1.12262865413	-0.432738307646	0.329197715739	0.637329070274	0.519705539997	-0.419303060288	0.821310760224	0.394694953859	-0.962972120244	-0.626904012921	-0.697020063252	-0.550059011227	-0.932185488838	1.03011835625	-0.337903554582	-0.609241471261	-0.82535880734	0.778064400172	-0.516555351901	0.352617029885	-0.535063570878	0.718285029973	-0.736600668666	0.572838597074	-0.453827631683	-0.470954829234	-0.535659515372	0.671620396561	0.696587929403	-0.55517480049	0.752763450493	0.358228529346	0.836838625023	-0.732359017654	-0.344573412254	0.484258583331	0.616723349592	-0.480040819248	-0.384576047114	0.897566294319	0.817585347565	0.401428336518	0.478208350361	0.684029654543	-0.525638023967	0.681936665037	-0.545460015035	0.568797115443	0.284665316208	1.1402614338	-0.698752911364	-0.375202421039	0.396747338018	-0.448672011996	0.806597096938	1.21324857785	0.897909474488	0.518987579043	-0.532539890493	-0.337336590426	-0.840132152907	0.348915910757	-0.366329593949	0.514988785421	-0.306976932076	0.827105302248	-0.420902673447	-0.653255945395	0.678608721688	-0.341035157336	-0.523748203993	0.467882883751	-0.323306390375	-0.422278475491	-1.85387196432	0.419189027339	-0.57397698431	-0.73353310456	-0.579384229374	0.675306086138	-0.471083299722	0.379655700246	0.542875373697	1.05403929642	-0.955460239608	-0.432620692349	-0.560193788607	-0.350859935856	-0.377061030789	-0.534617148552	-0.466736483221	-0.851397345194	-0.800519085138	-0.477947199131	-0.357238796735	0.358426746822	0.62967199222	0.344957658669	-0.625618301949	0.374276090474	0.367340286706	0.964970717798	-0.696587929403	-0.804931003531	0.824778199657	0.601539150392
YDL101C			0.358724242768	1.16494389828	1.88605664769		0.437350327788		-0.519418213171					1.6615435064		0.770062314092											0.382370702242	1.45967052521	0.943476275921		-0.905878404159					0.427012291802	-0.708409174342	-0.51513096728	1.97881070093		-0.734239083282					-0.318758762624						0.663740447986						0.410944468948		-0.456428576038	-0.776763726897	0.778585762158	-0.46890445313			0.416801226031					0.93892467637		-0.631713115098			0.302509112829									0.390298897621		0.333482019445					0.361910278015	0.317493914061		-0.705313375721	1.48811663902		0.776504059038		0.831207979686	-0.72561120445	0.621965677543	0.445026541667		1.70114692359	1.37263414341	0.816730156317			-0.500587874328	0.316772793959		-0.424004379797		
YDR028C																		-1.27083521031						2.85387196432																																																		1.03198428601															0.478338984888																					2.79588001734					
