	YAL017W	YBL009W	YBL016W	YBL056W	YBL088C	YBR028C	YBR059C	YBR097W	YBR125C	YBR274W	YBR276C	YCR008W	YCR079W	YCR091W	YDL006W	YDL025C	YDL047W	YDL079C	YDL101C	YDL134C	YDL188C	YDL214C	YDL230W	YDR075W	YDR122W	YDR247W	YDR283C	YDR466W	YDR477W	YDR523C	YER129W	YFR014C	YGL021W	YGL059W	YGL179C	YGL180W	YGR040W	YGR123C	YGR188C	YGR203W	YGR262C	YHR030C	YHR076W	YHR082C	YHR135C	YIL035C	YIL042C	YIL095W	YIL113W	YIR026C	YJL095W	YJL106W	YJL128C	YJL164C	YJL165C	YJL187C	YJR059W	YJR066W	YKL048C	YKL101W	YKL116C	YKL126W	YKL139W	YKL161C	YKL166C	YKL168C	YKL171W	YKL198C	YLL010C	YLL019C	YLR019W	YLR096W	YLR113W	YLR240W	YLR248W	YLR362W	YLR433C	YML016C	YML057W	YMR104C	YMR139W	YMR216C	YMR291W	YNL020C	YNL032W	YNL099C	YNL154C	YNL298W	YNL307C	YNR031C	YNR032W	YOL016C	YOL045W	YOL100W	YOL113W	YOL128C	YOR061W	YOR090C	YOR208W	YOR231W	YOR233W	YOR267C	YOR351C	YPL026C	YPL031C	YPL140C	YPL141C	YPL150W	YPL179W	YPL203W	YPL236C	YPR054W	YPR073C	YPR106W	YPR111W
YAL009W		0.233820001883	0.647927408269	-0.257403279074	-0.315039658608	1.56244974393	1.39414958484	-0.443165977925	-0.417952578121		-0.513316062027	-0.495312420818		-0.205742603224		0.698659625542	0.817824951479	-0.699312221163	-0.703816778387	-0.426732148801	-0.590206029047	-0.840544095531	0.962980105691	0.979202193288	-0.796702806863		0.445658912183	0.208971007819	0.660367923837		0.363111362295	0.433950767308		0.783087177709	-0.584379247964	-0.281651620794		0.649550066274	-0.303625353181	-0.434484664243	-0.146180985309	0.0397763573923			-0.667058190688		-0.926536535156	-0.50602140585	0.276682880793	0.650348686909		-0.321804892038	-0.522068919577	0.762217801944	-0.875717096651	0.153784167147	1.28790795976				0.733835695477	-0.56992059315		-0.880234686304	-0.246159356335	0.182472926244	0.404004463289	-0.497646835418	-0.494733293585	-0.392468586564	-0.283400133216	-0.849825616638	-1.06318596737	-0.492197251329	0.449653886068	0.44103950833		0.598893407717		0.383475179952	-0.525319226839	-0.473561802338	0.920021037455	-0.523413543741	0.46101174851	0.516049577184	0.33782082726	-0.965584270387	-0.617415640168	-0.520779577889		-0.588549250393		-0.681747475382	-0.495717770925		-0.633677504542		0.810824549661	0.480901676257	0.623963043868	0.191311487895	0.739092657067		-0.290164143652	-0.573664043258	0.280623053012	1.31057123371	-0.577351464557	0.404057414441	0.812718966715	0.744281549286		-0.327558970671	
YBL088C	0.146099818044			-0.907622916583	0.481695595959	-1.05923472887		0.888102106052	0.366248305522	0.162585773624	-0.774768138445	0.197646428659	0.482857795349	0.401162102421	-0.788829325268	0.517476800945	0.447185386749	-0.614998398995	2.96821822661	0.105927607573	-1.05417234143	0.283415456618	0.478095373195	1.81735886696	0.251194628147			0.230523505709	-0.662424392345	-0.539177833086	0.138209173861	-0.198094567326	0.224959949357	0.985841667002	-0.831223641146	-0.536867958561	0.0669705381347	0.234011922403	-0.506911889903	0.140449138039	1.45011958246		0.501146569535	-0.735157213953	0.349507441098	0.423775834738	-0.995624432034		-0.0947639425765	-0.667471538127		0.895832309007	-0.815035293785	0.638417127127	0.196990976354	-1.30783843056	0.530182643559	0.704505719462	-1.32653633243	-0.831961941541	0.2096991362	-1.15912353888		-1.45817205144	0.40809264189	1.31845294048	0.630519979901	0.409954743923	0.335086490444	-1.33718599025	0.544585915729	-0.0380435509688	0.00700033810436	0.245304054016	-1.00761559674	-1.44544947976	-0.162338674376		1.09344665683	0.105567332872	0.347620699266	0.189038865138	-0.905386908775	0.165485756293	0.350762600857	-0.00056081160942		0.260505099606	0.841568154672	-1.10349474989	-0.0777281787812	0.0275896127963	1.36442156601	0.228462039476	-0.698154196772	0.157071016034	-0.209593346288	0.621008167833	1.40985073624	-0.170196949176	0.453618815053	0.254147002297	-0.593307061971	-0.577968064394	-0.364608539217	-0.82829968431	0.0735378522832	0.636986494136			-1.40263847397	-0.892906199301	-0.638874130651		-0.075737644168
YBR136W	0.142355979989			-0.894710137535	0.487404935558	-1.08504672572		0.893496307154	0.385098426336	0.165471603276	-0.77875878087	0.182825065178	0.495649035593	0.404263577629	-0.789451570425	0.531175723909	0.451536390266	-0.621780967404	3.063368549	0.0847982673465	-1.06744221085	0.287792172972	0.486550482219	2.04293131645	0.251503978288			0.218854827772	-0.672975348171	-0.543108150291	0.134570751629	-0.212238182453	0.216821202599	0.955618729446	-0.824925279723	-0.535269704461	0.0606534600794	0.240338793486	-0.495832812184	0.132023668746	1.45003126012		0.50889281878	-0.709153871891	0.34271122038	0.430472559972	-1.00586379767		-0.0937954898786	-0.670790571748		0.879112826643	-0.811615070717	0.634376057974	0.189870836232	-1.32043719934	0.53309062545	0.71645668138	-1.32738927005	-0.839246030008	0.21802129007	-1.16629760294		-1.47226937983	0.417226873884	1.32143103854	0.63419675941	0.415611425177	0.350825004028	-1.36391787244	0.550002026526	-0.0374148885512	0.00184204965491	0.260511064009	-1.01978134105	-1.44692624895	-0.155992853266		1.07213877183	0.0627820355451	0.325379969002	0.189575781404	-0.907494850234	0.139150363908	0.362672340463	0.000184338682216		0.266861047604	0.835777879264	-1.09689629377	-0.0829757848588	0.0222934875451	1.30944076895	0.237698032505	-0.704104005095	0.173651930332	-0.221804937342	0.615954751169	1.3449700362	-0.17401615437	0.450590085118	0.255318933391	-0.58858576562	-0.573623964543	-0.368599898717	-0.835835321908	0.0744105381449	0.629109041609			-1.41124148142	-0.889621608224	-0.64040226811		-0.0801121032041
YBR160W	-0.680642716199	0.334850830849	-0.545159677266	-1.00568324751	0.543736452726	0.382855944586	0.348331682601	0.134503530931	0.258494894583	0.816949922446	-0.922186246745	0.328532615677	-0.470401878732	0.52486181198	0.93808581475	0.689778336129	0.13429720539	0.529002116146	0.323245268399	0.702847488603	-0.710062214435	-0.457933086597	0.550600712474	0.423389389694	-1.03674207349	-0.673331795957	1.16570349358	-0.479406496161	0.840491213612	-0.66471031182	0.350655319937	1.23145688372	-0.985074734962	0.170972510549	-0.558970086665	-0.949350557888	-0.547264802076	0.129454943518	0.517411695764	-0.506049702608	-0.530062115035	-0.62843595949	0.208215404268	0.252273706203	-0.576446406686	0.462475341608	-0.454156471584	0.241931057746	-0.555104394855	0.176821609623	-0.517929953425	0.168595196145	-0.561703777808	0.268206130608	-0.524722145254	0.228797615412	0.232927188236	-0.495780715123	0.774630278564	0.172040900864	0.362091963773	0.268714332178	-0.784489781484	0.389754666173	1.3940661545	-0.480578526505	-1.48634636038	-0.661207899533	0.708538964898	0.680138639669	0.381560522006	-0.498886529765	-0.531213082811	0.440515445552	0.716969808617	0.347992962826	-1.39097468746	0.200951125779	0.245594777464	-0.723020505946	-0.505324348522	0.287737623273	0.685837935985	0.251822254469	0.243408347744	0.749979514479	-1.30711787183	0.25065575591	0.398546529348	0.687413176986	-0.684233488417	0.277626778113	-0.547529951668	0.213188706239	0.256307035578	-0.55225860695	-0.441330926891	-0.546309355653	-1.00538958808	0.259463695521	-1.26276171982	0.436521799566	0.456697816792	0.307818977685	0.222652556323	0.174907076427	0.880935942538	0.279372048851	0.284787090107	0.876883310197	0.543138141941	0.343593392946	-0.67386119367	0.495770581508	-1.43923396612
YDL028C	-0.541259382163	0.741030173468	-0.228962471137	0.411380314447	-0.259387325674	0.328047316669	0.604891976183	-1.00636368122	1.04042610617	-1.10561199174	-0.381449507152	0.324654182903	0.635486639725	0.56431936536	-0.360888556289	0.795027007505	0.471165738089	-0.922386916731	-0.613030922032	-0.686079978481	-0.574677773705	-0.952800394518	1.01576233403	-0.368052230338	-0.616848438968	-0.792841412795	0.78674638315	-0.521004062819	0.359962751064	-0.5009648746	0.740476535977	-0.749990901885	0.598898384979	-0.460542922004	-0.426018577974	-0.483544383531	0.662816872233	0.742762518165	-0.507942605371	0.769049093459	0.444505036517	0.779630767618	-0.701547652973	-0.299750451589	0.510868240714	0.61483258654	-0.476950954176	-0.387021635978	0.900837062101	0.879152102156	0.376976315382	0.516700081177	0.718697164088	-0.500153879687	0.657393807622	-0.561321458649	0.596300125212	0.269102813809	1.15195987573	-0.705999717911	-0.327487707929	0.466970420087	-0.371372405985	0.777243828079	1.27707560244	0.879508432741	0.565137325362	-0.478813558437	-0.295171607563	-0.829469666398	0.382722422612	-0.35491118016	0.527014761921	-0.306730893841	0.842299138422	-0.405184733041	-0.660119715358	0.725881547568	-0.349732697707	-0.546622289847	0.454854334984	-0.300182946751	-0.436632168956	-1.85103220521	0.454026938181	-0.565762188616	-0.718773242051	-0.573223349975	0.701284424698	-0.442316905551	0.384263428024	0.534600582772	1.07532354257	-0.919682184535	-0.419202363458	-0.562703094808	-0.371906433506	-0.388418743972	-0.508877679541	-0.486326005489	-0.79750054784	-0.802796808522	-0.401522629965	-0.332327156926	0.418010048945	0.636067929274	0.350419669015	-0.61048265559	0.377941473572	0.347818025282	0.95876060094	-0.688858328034	-0.791812643015	0.853112541366	0.589155109576
YFL033C	-0.689368938445	-0.087297868491	-0.227166351107	0.0122480644612	0.575747131448	0.133271509411	-0.14444481948	0.260665166942	1.17635844484	0.38981239993	1.45035571424	0.829898037141		0.32254936736	0.0219787171326	-0.211741957614	-0.284303454873	-0.903864515066	-0.980108240255	-0.234065021934	-0.923393280946	0.364656130996	0.00064161710724	0.130347820664	-0.383487594164	0.365564275578	0.758988525354	0.0713895919951		0.937272875488	-0.881848673331	-1.13367871724				-0.246367310349		-0.161363995098	0.293849902745	0.446929438274	-0.765110693565	1.09817524823	-0.710655598229			1.29337463725	1.11780974727	-0.354573216454	0.884839038954	0.803759093819		0.592044194497	-1.37899860066	-0.438944637473	1.28312360626	-0.160877432378		-0.214534502811	0.461762859075	-1.58767206204	-1.26122901686	0.101214496738	-0.0536241202706	-1.61379381912	-0.0822697928452	0.369849752182		0.309941929989		-0.63375315304	0.0936217427506	0.821042037943	-0.659734250493	1.41820056066	-0.266095582495	0.48521171256	-0.825484409687	0.0736388007286	-0.468070426087	0.233321241022	0.240712496542	0.878228121509	-0.75571531907	-0.702634926648	0.153653745326	-0.384411457629	0.569203855767	1.11802220203	-0.82461610581	0.462748473462	-0.649116122557	0.196541525652	-0.949718963501	0.0287535395308	0.523118646688	1.07568517682	0.463260873876	-0.729630097502	-0.826156544978	-0.236677011411	0.319030515122	-0.161316916712	-0.528023039361	-0.712841614447	0.415376918161	-0.218165358722	-0.318336810897	-0.40023617086	0.698353868555	0.226056122423	-0.876898507553		0.541677196255	0.285926987909	0.0626113238927
YGL019W	0.15385423737	0.405631106699	-0.0495360782412	0.440697637809	0.00698129931706	0.0809966925039	-0.0543360244396	0.0732119142534	-0.417145176521	-0.190238812858	-0.155695722123	-0.394206731758	-0.158555042242	0.191173357803	-0.288515761021	0.441370678174	-0.206863339885	0.255777761091	0.621752905561	-0.0102778309227	-0.0927634678981	-0.076793141672	0.348285968166	0.618540896234	-0.100525123352	-0.473444449284	-0.0819473824236	-0.151949673954	-0.225090785128	-0.592432275121	0.534310874443	0.168230775574	0.409692087685	-0.0310459586188	0.168332230535	0.206705957205	0.0935738573117	-0.0789410640111	-0.126961209078	-0.157326607486	0.464067832538	-0.129415714626	0.204814214348	-0.0597556992036		-0.0817421368055	-0.466707872783	0.23544630743	-0.22347041324	-0.125201575591	-0.364724160325	0.0545200168818	0.247911203342	0.318768384104	-0.293950300256	-0.283132263869	0.320024650136	0.457661735109	-0.540152809639	0.305913473932	0.20055098905	-0.277461827542	0.0622107249148	-0.0423871503165	0.272585279609	0.209851465658	-0.0549382255222	-0.230456335785	0.00849532560489	-0.0638219106282	0.151966203255	-0.301976798341	-0.254639641215	-0.523671508656	-0.266822042528	-0.1332273616	0.0629724763773	0.140573430005	0.213709553435	0.0227503343115	-0.0779338846227	-0.405389479391	0.0566481584061	-0.0500064901232	0.174713662987	0.0439118052243	-0.289972311036	-0.335669636282	0.582729868671	-0.707740923431		-0.207376548828	0.662084654564	0.129848324599	-0.191700443553	0.00857778018768	0.0409354976052	0.0488660039228	0.324716611682	-0.245570869342	-0.0289452716096	0.068743473733	-0.21988912956	0.312494997751	-0.305560639822	0.0494675397782	0.0516216577914		0.0951021522362	0.352089159058	0.256181826692	-0.265144919641	-0.367389066942	0.294168299934	-0.196278291907
YGL059W	0.899499714426	1.37834232244	0.590722251418	-0.188472715735	0.914181945892	-0.365615301322	1.00247706163	0.525025309352	0.655017356949	-1.55223045029	-1.58853322981	1.19340736518	0.754137354404	-1.83089570606		-0.213689536997	0.464311882382	-0.185026201694	-0.0886832210052			1.03983993876	-1.78555924303	-0.597486999404		-0.177057110199	-0.739073478517	1.3018739854	0.814605557403	0.62150628631	1.03060528102	-0.710762467375			-0.340944716602	0.627327128062	0.79841048004	0.6757210703	0.819850866748	-1.72729427555	-1.98063564191	0.24975272698	1.46326695696	0.57098893661	0.664605607763		-2.6819476273	-0.596204175765	1.05519053507	-0.396263602697	-0.54818186119	-1.19742182216	0.640227963217	0.77593828935	-0.285657001569	-0.0198229578124	-0.472357352976	-1.20368356128		-0.567109528919	0.646659578707	-0.269616973648	-0.742320067609	0.181586404417	0.492189954235	-0.167342183509	0.778239404741			0.786069470945	1.00949399495	-0.00608397460015	-0.132261237886	0.924017249672			-0.0905487797827	1.24160526375	1.0844420197	-0.0183309012121	1.23142980014	0.961350376762	-0.46603804157		0.743143001358	-1.7296832293	-0.624302770631		-0.399123803927	0.732576406612	-1.65637579539		-1.06953967684	-1.9254035658	0.673074427838	0.838249668422	-0.815532530687	-0.137841686974	0.000427568004339	0.138659253533	-0.214203620404	0.914072014173	0.548863725544	-2.27100880226	-0.910177034134		1.13099046348		0.797852132151	-0.174010700977	-0.498123902768			-0.503420875198	-0.519926410931
YGL134W	-0.652231525546		-0.215338138666	0.819666405162	0.985391133141	-0.854078677745	0.619183442107	-1.01456284325	-0.336507717968	0.652891626175	-0.452267407653	-0.974621773389	0.021740397255	-0.175607711088	0.697028245917	-0.192035872795	0.639450584487	0.804153803054	-0.0267521778414	1.62655512369	-0.109496820341		-0.4823924098	-0.739822368239	0.81674412028	0.81634074575	-0.719433112099	-0.729576426771	-0.513416408904	0.89651796081	0.819828152926	0.837268951323		-0.721134208396	-0.750386072359	0.87365940678	-0.684211062533	-0.543683326756	-1.1619759356		-0.799574320671		0.814530132105	0.692892694226		-0.414975957939	-0.505829833282	1.29926744093	0.039842794761	-0.132575611735	1.29942285671	-0.0129647261065	0.7257862514	1.44780882341	0.0019901668375	0.758808278798	-0.0472384978644	-0.561300878726	0.699454748264	-0.191052259886	-0.595985476074	-1.04246100879	-0.643123866559	-0.0374806533792	0.711595335118	-0.808390028564	-0.888566758834	-0.201225708087	-1.12241827164	1.01093427912	-1.39625990877	1.04342159997	-0.0578795169607	-0.971078697418	0.728749452468	0.832726664945	-0.320430875643	0.99224248363	-0.812699638454	-0.131040147472	-1.31324375952	-0.568064646905	0.696470586976	-0.0580421394983	0.0133062722188	-0.409219222052	0.0237825375492	-0.104185079139	-0.37387977254	0.00601855199304		1.01219358525	-0.581192745543	-0.141010954222	0.951715816403	0.712127766586	-0.21822128124	-0.040160184576	0.0169893693181	-0.368778576832	-0.601451169834	-0.999800340838	0.608333545136	-0.0108769016274	-0.765694178385	-0.0925846043502	0.896006827749	-1.57050193477	-0.220494760863	1.37166165745	0.946451863783	0.848906170783	0.655899311657	-0.988286375029	-0.615984696041
YHR004C		0.228674863273	0.649926680351	-0.252084197378	-0.319002832561	1.56848370822	1.38455496504	-0.449475232319	-0.411708935531		-0.517457998085	-0.505939711132		-0.213045548728		0.703987048299	0.81858739767	-0.690100523637	-0.705300421971	-0.435378624049	-0.583086622774	-0.841804962007	0.930434686349	0.997078339802	-0.813264455722		0.439482149151	0.209493191298	0.656615691582		0.356158752579	0.431026253913		0.803803007064	-0.573255971027	-0.278580203633		0.648421190356	-0.309987357924	-0.441583127266	-0.145272024308	0.0371993963474			-0.681350882223		-0.935090786573	-0.496859788779	0.275475983921	0.656021429173		-0.323048487889	-0.538284296942	0.772992078508	-0.873761969462	0.151407043346	1.30511614363				0.744965636417	-0.576897144046		-0.878851574557	-0.247772197613	0.183192872632	0.395406112797	-0.490879531827	-0.494147923122	-0.395839757691	-0.280882702023	-0.855174303288	-1.10089978611	-0.507569520047	0.447810148664	0.451010011392		0.60511440166		0.391171993456	-0.518416008605	-0.483893303266	0.918150069622	-0.529930916843	0.463893667108	0.530698200835	0.343605526916	-0.962858146958	-0.605759009799	-0.511986488032		-0.590119454878		-0.661822392254	-0.497950424634		-0.629041423006		0.817269188652	0.48426204984	0.611347136478	0.184084036639	0.733229701547		-0.291070232875	-0.565037266117	0.282150025157	1.3564023909	-0.59031532652	0.392247595064	0.817013662132	0.751252659215		-0.327377290974	
