	N_downshift_15min	N_downshift_25min	N_downshift_44min	N_downshift_5min	N_downshift_79min	N_downshift_9min	N_upshift_15min	N_upshift_25min	N_upshift_44min	N_upshift_5min	N_upshift_79min	N_upshift_9min	Rapamycin_15min	Rapamycin_25min	Rapamycin_44min	Rapamycin_5min	Rapamycin_79min	Rapamycin_9min
YHR206W	-0.208693794051	-0.195826665065	-0.0792289476002	-0.138994505362	-0.0265760323699	-0.179538439161	0.201777228147	0.259106987901	0.229770659571	0.0897655932714	0.197263065337	0.108079433985	-0.0944673184596	-0.0799691972035	-0.0200010533433	0.0120490527908	0.0152255797409	-0.0897416481263
YIL101C	0.14991594518	0.0691865161938	0.152044440235	0.291788942364	0.212916785798	0.302302058012	-0.163093571647	-0.326880979746	-0.253962413686	-0.179349740677	-0.0958935103492	-0.130977013479	0.141877015749	-0.118951702521	-0.0776934949252	-0.0832113810785	-0.0276718762297	0.137653980807
YIL131C	-0.170533551926	-0.181898839926	-0.136949722574	-0.176536840201	-0.0793631184456	-0.126120091455	0.216960318912	0.225805369657	0.154466457831	0.0741914399775	0.147459827414	0.113488440331	-0.00616655692588	-0.0844095553927	0.0426928032875	-0.0118810747992	0.0779380112487	-0.079143317013
YIR018W	0.118622777866	-0.0394571960872	-0.0952298311992	-0.098879927612	-0.19949922171	0.0414935718727	0.00860271487582	0.273384571521	0.415859607599	-0.287847089333	0.375272515815	-0.200083787076	0.115625381802	0.169279013591	-0.0159242737892	-0.179339094756	-0.280639770954	-0.121239962428
YJL056C	-0.0400694712364	-0.0665474655439	-0.09629520086	0.0417041270075	-0.0916730723561	0.00807651360459	0.168075284583	0.0334280780214	0.114041768237	0.0615469157179	0.122616354146	0.130882134796	-0.0506248468518	-0.0806145567368	-0.0646425223956	-0.122365284026	-0.0133058763944	-0.0542328797136
YJL089W	-1.13505120252	-0.503559346839	-0.280745294541	-0.76789591385	-0.102890354701	-1.1359947996	2.02787149446	1.62269549561	1.29991017219	2.68763593111	1.22993560449	2.47837885183	-1.94607000934	-1.51397964109	-1.40351425555	-0.301151629295	-0.938384890768	-1.31719021159
YJL110C	-0.099161750096	-0.0402206948497	-0.0479101498533	-0.233571376363	-0.00693718590107	-0.196705888023	-0.206629787789	-0.0723407664604	-0.0829846629705	-0.257654025017	-0.0538999226908	-0.201906530012	0.178065808099	0.310998489983	0.302011277058	0.214156220257	0.290752791862	0.203938152767
YJR060W	-0.36715767729	-0.265564241729	-0.169159213042	-0.37946934913	-0.0749294985435	-0.398290951473	0.540643294299	0.26366578882	0.271194421046	0.433548738741	0.281937634666	0.496782082545	-0.18159661094	-0.156407084105	-0.0942140707608	-0.0493862404338	-0.0091525833322	-0.142444439339
YKL015W	-0.0441119132586	0.0514089678591	0.278864475395	0.390932001673	0.342493841829	0.1978531936	0.0981665522981	0.265876031379	0.155067369338	0.33936773837	-0.021091493752	0.029235327408	-0.38836856724	-0.501874713923	-0.462929925121	-0.0913586605025	-0.443931386497	-0.195598838854
YKL020C	-0.0854880634839	-0.0564208880746	-0.0282608042316	-0.0340679568261	0.006057715932	-0.0340526213665	0.010970480605	-0.0107738086812	0.0608528723992	0.0490352277882	0.108742635393	0.0783923223224	-0.0245885924922	-0.0366880756954	0.0104942476013	0.00575103771411	0.00727987121758	-0.0272356001214
YKL038W	0.244065758289	0.238950731511	0.232564592846	0.270489729505	0.229754202924	0.287028417469	-0.397487994904	-0.407543292932	-0.415815600837	-0.057676235763	-0.447604845561	-0.226908755807	0.143537238548	0.0195030523378	-0.013207458325	0.0170974855005	0.033651894712	0.249601080485
YKL043W	-0.387355066866	-0.436728713438	-0.36635321336	-0.112387614488	-0.292384921749	-0.329598457257	0.868793664088	0.937331453102	0.772053581062	0.602190322883	0.566478580952	0.864771363854	-0.364621309734	-0.437599564171	-0.441792885907	-0.492852538807	-0.462292137088	-0.487652543077
YKL062W	0.563557972504	0.436726690221	0.544082969174	0.736623477822	0.602099054544	0.721934949242	-1.13740087898	-1.27752781537	-1.17328914878	-0.558293748835	-0.897458333127	-0.810232838626	0.482558755296	0.216422474182	0.263736435048	0.243579645856	0.358883809855	0.683996529974
YKL109W	0.0947565420508	0.0921530811152	0.0656849645282	0.149725791444	0.0672294724106	0.111702495452	-0.0926252888424	-0.0921257651596	-0.0684516735299	-0.0766429480053	-0.0778458580855	-0.140300535442	-0.0144821502011	-0.0164409911284	-0.061024484201	0.0210158544604	0.0115624863243	0.0261090068094
YKL112W	0.0606478451179	0.0595745736904	0.0589548880131	0.0309571631577	0.0527774294196	0.0816575474823	-0.154422369636	-0.166163977104	-0.182812676341	-0.160670603823	-0.156621190701	-0.137046888218	0.123131482465	0.0649553378266	0.092871684754	0.0777310238695	0.135323011324	0.119155718702
YKL185W	-0.0292559967764	-0.0183927535062	0.0714847526082	-0.0665480969666	0.140063692364	-0.0936640341154	-0.0241036816395	-0.0928803318538	-0.1531027245	0.22207816302	-0.114087668431	0.110878618799	-0.118545022763	-0.115285363391	-0.0124471514558	0.135150183976	0.118699896028	0.0399575186034
YKR034W	-0.190901511315	-0.245446346753	-0.216554164334	-0.268188322153	-0.249181691239	-0.220783186151	0.507408541495	0.636981479328	0.757335701963	0.502070055981	0.707501006438	0.54433384464	-0.435657246384	-0.306170212068	-0.350830357774	-0.286941677408	-0.439699363915	-0.445276550349
YKR099W	0.0690212799656	0.0431467492189	0.0146437620215	0.0517508773155	-0.0303797030323	0.0672740047904	-0.0285040112365	-0.00199621375188	0.0416779567752	-0.0598454848881	0.0602730814555	0.0138613309636	0.0506674674264	0.065080787594	-0.03137863994	-0.108940299368	-0.191975692254	-0.0243772530557
YLR098C	0.192853867104	0.153053013715	0.0201066985236	0.114061514205	-0.0560616331209	0.144367582286	-0.109847463963	-0.0303598040046	-0.0420557243348	-0.272188437196	0.00522896912065	-0.253687368981	0.113319445067	0.104024472721	0.0243658444057	-0.0274966279736	-0.0742934429075	-0.00539090466771
YLR131C	0.183066314094	0.234209091107	0.262460630705	0.218146282735	0.264806604193	0.173354985731	-0.367557182146	-0.359856490982	-0.486937506049	-0.257161283974	-0.492339800841	-0.344658113533	0.149040014557	0.14525387039	0.101621209489	0.206854962933	0.120075499521	0.249620912069
YLR176C	0.0894906167408	0.113950569238	0.182295453077	0.171213291877	0.191911415953	0.122524640127	-0.236850193907	-0.246106473726	-0.376058599799	-0.234333792005	-0.40885236026	-0.262311930572	0.0865353879727	0.116953380275	0.138618994695	0.218001056354	0.162024829179	0.170993714781
YLR228C	0.0484099757489	0.0800243889008	0.104570844788	0.101296966926	0.0986336949196	0.0899853762433	-0.202028161131	-0.144535172739	-0.176721911295	-0.178132224238	-0.18187643923	-0.225774443865	0.0283264560361	0.0939864929282	0.113584860137	0.206064669017	0.113506544562	0.0306780822919
YLR256W	-0.546333085067	-0.523019718504	-0.201259903736	-0.683358747531	0.00236910275814	-0.661786663056	0.529144625659	0.580887937853	0.686970477206	0.772358158174	0.65757479824	0.61486315216	-0.548648583345	-0.507808905572	-0.119037537032	0.065673934659	0.0738121295112	-0.192401172376
YLR403W	-0.110933648355	-0.14998527247	-0.169263979671	-0.074015048719	-0.173104887516	-0.0981021231561	0.291592201561	0.297310020058	0.306941858048	0.258978641005	0.287681738581	0.278527601748	-0.10855069867	-0.117661772896	-0.137356753391	-0.219375400437	-0.173993748016	-0.188688727705
YLR451W	-0.256370731575	-0.299203802389	-0.30277633404	-0.323086152628	-0.280702052078	-0.264763467893	0.490492106733	0.484076011536	0.583895866808	0.382718468138	0.629225790447	0.426461082242	-0.249073853711	-0.213678900783	-0.145789510409	-0.259848421094	-0.151172724434	-0.250403374868
YML007W	-0.130827281207	-0.174433476373	-0.197655510046	-0.0590073512992	-0.193989658235	-0.0448976112635	0.163902439153	0.199305516077	0.413206086121	-0.0244500172366	0.492217186795	0.140141255855	-0.0344710329571	-0.0125494573617	-0.0666771269889	-0.213202748147	-0.125281177895	-0.13133003499
YML027W	0.199711390061	0.24245703729	0.163647449154	0.122487492401	0.0922042411436	0.183042038109	-0.442728387119	-0.37791093032	-0.385187439921	-0.351965783639	-0.389076038534	-0.395462355936	0.28026860125	0.244463175574	0.209358336837	0.115879060384	0.174966552201	0.313845561063
YMR016C	0.476582848213	0.411814659344	0.495974952208	0.569282427281	0.543363536902	0.55209098653	-0.904788426426	-1.00313273216	-0.977206498525	-0.600395682467	-0.950716940405	-0.739960919621	0.364682961925	0.247104988186	0.25119888632	0.375200335751	0.346034681147	0.542869935798
YMR019W	0.382121164599	0.407085691484	0.362194886048	0.426365188266	0.325884080658	0.366487709247	-0.857177821152	-1.17135719019	-1.16106268444	-0.625351989781	-1.03247483625	-0.605968431414	0.735655008251	0.664452792935	0.482671298424	0.307400466293	0.391042577705	0.602032089315
YMR021C	0.181079773261	0.167979512187	0.187079000006	0.420252377984	0.144411789288	0.257932932924	-0.253524003341	-0.102724012357	-0.0996735475177	-0.230795764626	-0.0877146666742	-0.31766414539	0.0182043524762	-0.112780366129	-0.129512860505	-0.0482558367341	-0.0761509757024	0.0818564408494
YMR037C	0.236833926687	0.232157920608	0.217848994188	0.345431354385	0.223575585574	0.287544113386	-0.49114495323	-0.538836127257	-0.554829046227	-0.27721191379	-0.514174400809	-0.337653643497	0.182335538155	0.164786688639	0.182151522501	0.224039237735	0.19975636617	0.217388836782
YMR043W	-0.0889572590186	-0.0888698088986	-0.0154985702822	-0.0419674584386	0.0451270061659	-0.0609748851626	0.0265747736697	0.055283992361	0.0609509636959	0.0547695440014	0.0583983379498	0.0153149714802	-0.0871113900158	-0.0703382954307	0.00755075146541	0.0722603539667	0.0779517527627	-0.0204647802715
YMR070W	-0.0420848933598	-0.0383854658109	0.0137835128735	0.0190393786178	0.0319258051049	-0.0248363701169	0.0200719641686	0.0337383818257	0.0645093970413	0.119806383916	0.0629363172985	0.051133882392	-0.127700234567	-0.101829306595	-0.0526552744608	0.00689662726685	-0.0086172989107	-0.0277328066842
YNL027W	0.0491951269067	-0.0137751712062	-0.0466128002528	-0.172716284682	-0.104787922115	-0.044707349819	-0.217845150882	-0.0264768433351	0.337708679539	-0.454814125004	0.496275541892	-0.357243192997	0.151250467489	0.160574075717	0.130465105181	-0.0819068595029	0.00372504391322	0.191691659157
YNL068C	-0.914942970301	-0.920790963514	-0.671177426013	-0.675727078714	-0.49943623328	-0.842083544237	1.42523827426	1.31200337878	1.33684689662	1.6518701853	1.23495896242	1.55073095873	-0.753699897817	-0.708600803873	-0.616331954653	-0.721741676994	-0.489078088226	-0.698038018478
YNL167C	0.0680673614175	0.0235131748465	-0.00944288363009	0.121506483859	0.000836283523908	0.128883364492	-0.0346239177355	-0.103181547186	-0.0889085686686	-0.230394684145	-0.230575224181	-0.0938801952242	0.0343400636889	0.102601267001	0.110579128766	0.0122502557512	0.071107880945	0.117321756481
YNL216W	-0.0566254230048	-0.0661487541452	-0.165323441531	-0.0859844333356	-0.238788909857	-0.0745769040657	0.324866884761	0.316468824235	0.287739930078	0.271482265458	0.222977156245	0.350635536587	-0.0651425936062	-0.0302086992529	-0.152681148108	-0.307606277518	-0.329402177612	-0.201681835328
YNL314W	0.0958322927164	0.104707424495	0.0767194337879	0.169572178434	0.0571384677986	0.0893151492707	-0.228785923495	-0.191129562697	-0.2732581291	-0.1713456887	-0.356631953447	-0.202724286967	0.118619699284	0.142375515934	0.165956212004	0.13771223687	0.145796938307	0.120129995505
YOL028C	-0.0778928873749	-0.04948052246	-0.0889759682707	-0.158097645724	-0.192019146626	-0.137986274252	0.284844183945	0.441419511142	0.347949334541	0.0280660633319	0.26266051687	0.130641284221	-0.0778655881062	-0.113569129076	-0.144405637336	-0.17430682304	-0.164124182192	-0.116857089593
YOL108C	0.183769637695	0.198808689199	0.183534099612	0.31012751655	0.181949556293	0.239021842091	-0.445898857025	-0.50964358291	-0.47840385175	-0.193308700388	-0.457320361187	-0.262417610862	0.129164001142	0.165546174905	0.163557112542	0.217834687205	0.199063763474	0.174615883414
YOR028C	0.0501539050104	0.0194176986193	-0.0248508766338	0.0992738043022	-0.0507027441468	0.0643084707109	0.0208208187345	-0.0101709141896	0.00704723582757	0.0973614017197	0.0102170278323	0.0930198605075	-0.0411853432025	-0.0283724576658	-0.0514808017591	-0.0646878914291	-0.091125883048	-0.0990433111897
YOR113W	-0.040849806965	-0.0451340118197	0.0878088237583	-0.210692106488	0.157766961282	-0.0923443245074	-0.326196186269	-0.270275110003	0.0162737260056	0.023228653832	0.156020003623	-0.168917756641	-0.0542115218819	-0.000807996836256	0.148737610789	0.27103931535	0.235659125479	0.112894601292
YOR344C	-0.157888350361	-0.0565660383122	-0.0528673057937	-0.162054592783	-0.0345983663988	-0.190696400692	0.292561645625	0.157932505384	0.153266473391	0.393821406974	0.151659263676	0.3411238501	-0.198217017608	-0.147549804786	-0.136883392789	-0.00321731651396	-0.129939586767	-0.219886972344
YOR358W	0.18315765674	0.102530370062	0.0993726164702	0.318168902296	0.135045149523	0.294800828767	-0.444652991242	-0.39910772134	-0.323236137588	-0.426117306305	-0.290872593289	-0.405261025725	0.190525743038	0.0914861120475	0.179372552581	0.140861829822	0.310347052731	0.243578961413
YPL038W	-1.0612286563	-0.920736148588	-0.733071353048	-0.802520711616	-0.626305650929	-0.861139133914	1.59901788846	1.47422891757	1.36659176397	1.57299827417	1.30294863709	1.60207798747	-1.10344409463	-0.703569218227	-0.648869244857	-0.394740979688	-0.152375921477	-0.909862355461
YPL075W	0.00102209273908	-0.0281223749761	-0.0180766535399	0.0572061990506	-0.000208581075911	0.037611905282	-0.00401654552611	-0.0409229699824	-0.0406952738558	-0.0117184294353	-0.0122476439787	0.0345879064909	0.0227720054951	-0.0217062101345	0.005909848972	-0.0216129837708	0.0348335013115	0.0053842069342
YPL089C	-0.813248508867	-0.908640243141	-0.268008920782	-0.939976753745	-0.115387763268	-0.80618930844	0.853657077781	0.908401063753	0.988098551647	0.404106334724	0.986187307561	0.568749819178	-0.0837528667009	0.0780091579042	-0.0789985589348	-0.158642821939	-0.316448695266	-0.297914871464
YPL202C	0.000538440371036	-0.0641289796567	-0.116139331986	0.0113707834973	-0.110155190936	-0.0117221865583	-0.0188211832621	0.0550710174394	0.276349990859	0.0345504836337	0.390365188256	0.0103969857627	-0.066080528793	-0.162624993978	-0.0636453949445	-0.113574370814	0.0165885438598	-0.068339272749
YPL248C	0.0601167734034	0.0114848164534	-0.0389422832483	0.0853416441717	-0.065070345419	0.0699480080127	0.11399168976	0.0772041785065	0.0502356627137	0.106300781148	0.0597018545797	0.150899557657	0.0248845885225	-0.073619816869	-0.120890053798	-0.200379936347	-0.213173806253	-0.0980333129938
YPR065W	-0.107178780157	-0.0284127284245	0.0245711822372	-0.186542588894	0.0547814891801	-0.169017823331	0.153079127609	0.00262992892137	-0.127462564412	0.252018382426	-0.174237904168	0.228678961472	-0.06617037322	-0.0194960343504	0.00347306584033	0.1180119642	0.0630080888552	-0.021733393784
YPR199C	-1.09275989164	-1.31363381964	-1.10736078377	-1.20441748464	-0.509838764688	-1.0075314851	0.414805434431	1.15652675284	1.23984040309	-0.271690835616	1.24674036277	-0.0908360617642	-0.0656231229462	-0.279871775023	0.750579685882	0.148678737745	1.58558390693	0.400808741129
