tf	YBL016W	YBL088C	YBR028C	YBR097W	YBR125C	YBR274W	YCR008W	YCR091W	YDL006W	YDL047W	YDL101C	YDR075W	YDR477W	YFL033C	YFR014C	YGR123C	YHR030C	YHR082C	YIL035C	YIR026C	YJL095W	YJL128C	YJR059W	YKL048C	YKL126W	YKL139W	YKL161C	YKL166C	YKL168C	YLL010C	YLR113W	YLR362W	YML016C	YMR139W	YMR216C	YNL032W	YNL099C	YNL298W	YNL307C	YNR031C	YNR032W	YOL016C	YOR061W	YPL031C	YPL140C
YBL005W	-7.012261185970955	-2.5140953533482424	-3.461998167270704	-1.3636026671144958	-1.064770771670407	-0.5955245949224142	-7.645410849194376	-6.24762060570352	2.468612609322922	-6.0946423594777945	6.666524195940432	-4.135959080416467	-1.6127349737211827	-1.3034837412923743	-0.13856687171260146	-0.0005967089527277165	-5.989867416412034	0.47078131017381364	-3.06376694700016	-2.1858584425124055	0.4967188236680802	-1.7369788491605012	-1.9782382786761665	-0.4090770293377296	-0.8049731281340312	-1.2213369161845915	-3.772361406531961	-0.10213271319077581	1.2064833664684496	0.3235958799219074	-3.146082188056173	0.9596718797553115	0.3000418691223465	-2.8626768397487874	-3.517209797397208	-0.962996577671761	-2.806173098239405	-5.064054255011817	-2.7109106182239286	-4.01975215293352	-2.6727361256297417	-0.10942587112542364	0.16758827282253136	-0.7511490686250129	-2.199349009569447
YBL021C	-1.0443257148794574	1.293661051811916	-2.5210527109441943	2.608346062987357	-1.137835659562063	-4.277461900324174	-2.769381722558028	-0.13802800932467646	0.2627685783144826	12.967153939400873	1.0217329752089623	-23.16472824634464	-1.1041383349489693	0.5177741595696969	-0.02667362499397341	0.4963229192387997	-7.900489885170108	-0.17213146545975158	0.08782055466740178	1.0821019877919709	-8.801408515203526	0.86721016868045	1.198218584718709	3.7431337477722018	1.4675464875193993	0.9825487818617712	-0.09179164512441595	0.3264331968197237	-4.346794093055548	-6.917992477216827	1.7763636073183122	-2.9326071272133873	-0.5328305696608483	-7.4238783961146435	5.298014336027538	0.8029595688837097	-0.9313336474295125	-0.02164459923403836	-0.6038877516599204	-0.4654600006913087	3.9459917873068444	-0.05373268603690701	1.0594978921976586	-1.3662012970661197	-2.865693579650636
YBL103C	-6.114970572168328	-1.2331188627296628	0.2249103598453333	0.5364603853431827	0.527645699460332	-0.9988047216547496	3.095219403134345	0.22779081301599016	0.5281429205602184	-0.9983700802262154	0.41616067458485867	-0.17947076411776994	0.5217083991708346	1.8244526523060527	1.0357937582415389	-0.21414867866134615	0.493022149709138	1.238739671488046	-1.2972013749647051	0.2701535984255421	0.6720253555232268	-0.8991460928839083	-0.07391328172087937	-0.8013656111221911	0.09312384745015008	-0.5567204060233253	0.4372389053742367	-0.9646342977718588	0.5605819415128482	0.37595662544779995	-2.641757310703893	1.9352063425371409	0.7775888731329375	-1.0255614266039672	1.1390473927071592	-0.8975909541102337	-0.7857859571804425	-0.7847327839253764	0.5754975457760803	0.03113176935190682	-2.2531034808383676	1.4671359351219206	-5.828732592791746	0.1117683363723114	0.35773744108649824
YBR049C	0.5280719774468051	0.6770621124091203	1.0623674289471965	0.2347124009903492	-0.5303282779522239	-0.17181133274057703	0.7051233276135832	4.307232158763664	-0.282739329376306	-1.4896894371534466	-0.5354525400434762	-0.17380922448545985	-0.24024718045251117	0.9467170430687433	0.7078357805270031	-0.7589447562071449	-0.12504450002035236	-0.12005896672043448	-0.004496781201076762	0.38219987114047166	0.010232453230965383	-0.5186692964731482	0.6982319927009317	-0.2211704837133529	0.0972141573135876	-1.1255376801661705	0.7598133649145256	-0.7805593659549994	-0.1324118252656934	-0.033647210980339244	-0.30933069641061334	1.1396092206764912	-0.33535713084961055	0.14392134844039223	-0.019577339109418647	0.18946540012284369	0.11611487688384414	0.3178536532138214	1.3185866984108374	-0.06037993211694923	-0.9984356886914628	1.4774281315360662	-0.9079396066196673	0.013572786940159688	0.6499447824529723
YBR083W	0.5650746927247052	-1.1270031488566115	-0.3974887267843097	2.5044638294560913	0.9379450443712262	-0.9678636573554895	0.27350076446543087	-3.113666526757099	2.4357047783703205	-0.0064380076854821874	3.721998712424869	0.25357281100871687	0.091787658056552	-0.3551524122672032	0.14320461756066258	-0.1817361930570745	-0.2072771896568485	1.3806133635141968	-0.09259307405980777	-0.7186252906743482	-0.25687509559026067	0.6226316065078414	1.768094186624328	1.2670022430747698	1.8425145922616606	4.802559074396717	-1.152730847173793	0.416674041145094	-0.13036577432246277	0.015126383930975056	0.17694252305752098	-3.3529645918482123	-0.9222154491555182	-0.08277445635616258	2.9659447175564453	0.5281021116052445	0.42252761870900124	0.059271205225612134	0.106750039272144	0.35719603005961564	-1.0171665867302897	0.10601846770438782	0.7610577255510113	3.6096735110656804	-0.8132246057959855
YBR240C	0.6422572127175766	0.4848589038231235	-0.44166363601371733	0.12959881436426654	-0.21059651743246643	-0.051800509959511264	0.36995332475134274	1.604226322023581	-0.0850746096506814	0.45438375749413695	-0.3345897248678847	-4.639724328003559	0.5424566369552378	1.584968437202978	1.1093748694643495	-0.1421610869245594	-0.20544839232723774	-1.726008425322497	0.40882860260801973	0.28354216677937805	-1.6485857225319243	-0.3675060160021502	0.012464006098480316	-1.4450651661541893	-2.126823701325451	-0.5584364939163944	0.2735158723649687	-0.66880594661861	0.05083724795918527	-0.3401107502618358	-0.2639092333743521	0.25132637970972943	1.0216176814036122	0.32480609826598206	-0.544473793272781	-1.6791947890765753	-1.752258483176445	-0.07777843622560002	-1.7965698811937205	0.03413896057421226	0.3003698933360121	0.6157428837742775	-0.7249382152301351	-2.371868453197462	-0.7083050673307129
YCR106W	-0.38089381437091957	2.129695801328855	-0.2881287332506939	0.9166430257808172	0.03925014806662577	-0.8259165244392986	-0.16133645801518126	-1.3390490520736398	0.07010770297287101	-0.4190982507954261	1.2063800618702307	-0.7603336698443814	0.7015870640741185	-1.5137808614025972	0.03251296678227754	0.4005138318179511	-0.05975576908812652	-0.13691207874844208	-0.43792184545332935	-0.4039742039344207	0.07940089340569727	-0.5373566818990698	0.34463654513628605	1.2696597139999237	0.72141168098634	-0.26448853877699124	-0.4103608980856067	0.3343326907687648	-0.3306237960415652	0.12316824129522821	-0.6964658170508096	0.883798218511522	0.0027967350297766463	-0.2921873716107407	0.3282329445746393	0.5106580705255935	0.43625108558998904	0.5187475367113872	0.6519840358439888	-0.6143877163447817	0.5561237218141385	-0.6837487578918543	0.9909520699034067	-0.4408803468071162	-0.1323526575750891
YDL020C	-0.19778118666606295	1.470144749598313	-0.8329521856166033	0.8097762323841255	0.6974398951501425	-2.8322195787016433	0.5864026247981149	0.39155057339508564	0.812336527201514	0.5710203296741218	0.9941001700887179	0.36263763718365055	2.9610166240473768	0.5148762753148642	2.433342458400859	0.39413699160318244	1.1754964291744021	1.3324278095581743	-0.12763076788225744	0.3235025307809147	0.4960001714613864	0.84906236662478	0.8321788184534809	0.6991663258421557	0.2401751399563153	0.023421603189749424	0.532147386884605	-0.27474008470585265	1.1558052893453277	0.0038510044226979664	0.20374324842808167	4.902368322620167	0.5028131200930326	-0.28313167668962724	1.5556931118114985	-0.8881938387777865	-0.08090514702974339	-1.9269817794487076	4.1372882028522575	-0.22150891110035095	-0.0335290291025508	0.31588138427694595	0.1568100331544939	0.018378783108985466	-8.625321631261306
YDL056W	0.4149274811600677	0.44577031071075285	-0.9187809963170364	0.2947656814163669	0.43009989548270056	-3.5095502004077983	-1.344707565524823	-1.1865170234693054	-0.40889343510074616	0.5746230295923133	0.9644169333746145	-0.1313550158954543	2.4436546755370627	-0.12296893131347687	-0.0071190131906534	0.04585450640470576	-0.9902328477125855	-0.8113678740963024	0.06834623660948626	0.12361874418843266	-1.5124880815614845	-0.4351640449480435	0.6354636882616345	1.4616617837910841	1.7945636488478933	1.473686087363351	-0.06014260917217779	0.7873671434865551	-1.5651387020184373	-2.901901219531128	-0.3775746651645707	-2.652285454136661	0.9298557339785134	-1.6273567359286094	0.6554191102281658	1.2374196353219675	0.2513106587045783	2.493427765369599	-0.5605826388312775	-0.3040434624839368	-1.226960884446558	-0.6561904023993747	0.8520923691214705	0.03258963653522831	-0.47385412980806374
YDL106C	-1.167467081303223	-0.038383338093672115	-0.10654479272045299	0.6475276962815869	0.8617218732633429	0.0384068102140116	-1.2576438806219024	-0.6829866223867624	1.0181317152554636	-0.6256321060281075	1.4963431045168036	-0.031114721197166816	-0.0966757308485162	-0.12198631925198432	0.23454152371447023	1.3858590185212751	0.046046891219970895	1.1238387828435645	-0.8628235244045297	0.49059242515871354	0.9193970735274011	-0.36408843354576903	0.4823967220420402	0.8516762894775416	0.18091690288365692	0.09929618650665903	-0.9759416991925235	0.5441997104710666	0.36810070826007185	-0.3915568970452223	-0.46128529204171537	1.2213181551743655	1.2877843449450688	-0.9789124069505826	-0.32356511248724656	0.3326004896700851	0.22221107540634058	-0.0893669915659686	0.19407246350943533	-0.19981217047708474	-0.13600023538511652	0.38269347713909285	0.04801779412934764	0.5679038807560293	0.08846124160412046
