	YDL230W	YNR031C	YNL154C	YML057W	YGL180W	YPL236C	YDR523C	YCR091W	YOR061W	YPL179W	YKL198C	YLR113W	YNL032W	YMR216C	YHR076W	YJL164C	YIL095W	YIR026C	YPR054W	YOL100W	YDL047W	YOR233W	YLR362W	YDL214C	YOL113W	YJL165C	YDR477W	YKL116C	YDL006W	YFR014C	YJL128C	YIL042C	YJL187C	YIL035C	YBR274W	YMR139W	YBR028C	YKL168C	YNR032W	YPL150W	YHR030C	YBL056W	YBL009W	YLR433C	YML016C	YOL045W	YGR262C	YOR090C	YHR082C	YPR073C	YGR188C	YKL161C	YGL021W	YIL113W	YLR240W	YOR267C	YLL010C	YDR075W	YDR283C	YLR248W	YPL140C	YPR106W	YGR123C	YNL298W	YBR276C	YNL020C	YBR125C	YHR135C	YDR466W	YGR203W	YAL017W	YCR008W	YOR351C	YMR291W	YKL126W	YKL048C	YER129W	YDL188C	YGL179C	YDL134C	YLR019W	YCR079W	YOL016C	YPR111W	YBR059C	YDL101C	YPL203W	YPL141C	YBL016W	YNL099C	YGL059W	YPL031C	YGR040W	YJR059W	YDR122W	YKL166C	YKL101W	YKL139W	YLR096W	YBR097W	YMR104C	YJL106W	YOR231W	YBL088C	YDR247W	YKL171W	YNL307C	YJL095W	YLL019C	YOR208W	YJR066W	YPL026C	YDL025C	YDL079C	YOL128C
55.01954469	0.117745186	-0.037433722999999995	0.029920124	-0.004933074	-0.011549893	0.057096571	-0.08102833200000001	0.015437167	0.057396406	-0.015343683	0.0918198	-0.00491463	-0.017549598	0.08552256800000001	-0.126486868	-0.065391979	-0.030698912000000002	-0.24301567100000002	0.19095260100000003	0.004420251	-0.027275939	-0.126677046	0.034434001	-0.092076406	0.01951672	-0.078430986	-0.09539017300000001	0.021169235	-0.057398048	-0.087050461	0.010878928000000001	-0.036550966000000004	0.028023227	-0.026355673	-0.06725581	-0.041852635	-0.002086755	0.10439396	0.122438415	0.089312067	0.052882954	0.085254904	-0.045331585	0.120586119	-0.049846151	-0.171143837	-0.09261834599999999	0.050567637	0.030915532000000003	-0.09185231699999999	0.05458776	-0.033198335	-0.084457672	-0.034524783999999996	-0.022092755	-0.039467258	-0.026527422999999998	-0.060709472	-0.116715338	0.042033056	0.037259107	0.031438991	0.10325347800000001	-0.105565475	-0.0011203769999999999	-0.019257856	-0.030966527999999997	-0.128971941	0.16846506600000002	-0.126086001	-0.034151731	0.180599244	0.05789359	-0.0036612259999999996	0.190796352	0.002232761	0.0050735	-0.03032884	0.00180761	-0.044353614000000006	-0.09875773800000001	-0.041829481	-0.066218248	-0.061806524	-0.10469326	-0.08992525400000001	-0.046831247	0.031189984	0.057372687	0.082018852	-0.087655324	-0.069049311	-0.20662730199999998	-0.052690584000000006	0.014645976000000002	-0.084052727	0.010307261	-0.095168523	0.109862973	0.038313288	0.057110512999999995	-0.193118916	-0.24723136899999998	-0.038835077	-0.180229764	-0.022822386	0.088527489	-0.045227199	-0.08916881900000001	0.105088429	0.0142142	-0.172275528	0.096069518	-0.006506625	-0.008236674
57.03459301	0.010727887	-0.0012620539999999999	0.001575521	0.016044946	0.011944291999999999	-0.33771208700000005	-0.010923147	-0.030721892	-0.017257558	0.006754114	-0.006292290999999999	-0.010354595	0.008092143000000001	0.011256765	0.011254018000000001	-0.00525313	0.033153582	0.026328221000000002	-0.00514554	-0.0333787	-0.026022472999999997	0.001086672	0.051606717	-0.000171548	-0.004850292	-0.070842905	-0.00275944	-0.033304351	0.0030051979999999997	0.031160902	-0.081518537	0.029378229	-0.028692666000000002	-0.069954168	-0.00183229	0.036834471	-0.008080782	-0.014857808	0.00391701	0.00651756	0.025153145	-0.006010409	0.028302324	0.011379183000000001	-0.013526400000000001	0.017914222	0.015191223	0.00102369	-0.0056567219999999994	0.014971223	-0.022029057	-0.039008941	-0.006430821	-0.026364302000000003	-0.043622010999999995	-0.009858417	-0.014871166000000002	0.030859502999999996	0.058894057	-0.010411533	-0.02493937	-0.003041258	0.000472197	0.017176688	0.034545914	-0.027754664	-0.029939595	0.009657729	-0.014336018	0.003986058	0.011526257	-0.062986884	-0.016616043	0.016156373999999998	-0.029140087999999998	0.038957051	-0.005348925	0.012454038	-0.017974167	-0.015107486000000002	0.049511612999999996	0.022321826	-0.045631850999999994	0.020371681000000003	0.001296513	-0.046715789	0.024089422000000003	-0.36192619	-0.007420594	-0.005711056	-0.021232127000000003	0.016438696000000003	-0.012365398	-0.027632623	-0.004448576	-0.008011081	0.00336948	0.011410383999999999	-0.013511816000000001	-0.016361061	0.003235795	0.014981646999999999	0.031986587999999996	0.03743461	-0.058333332	-0.02167282	0.002660565	0.010619894	0.009840895	0.241155103	0.032673363	-0.0006861419999999999	-0.00683897	-0.014062816	-0.036395285
58.03837771	-0.012565931	-0.077581781	-0.02004279	-0.09138469199999999	0.001359582	-0.285394738	0.05080005	-0.014196601000000001	-0.06712809900000001	0.002353758	-0.025117612999999997	-0.061149819	-0.061524104	-0.002776823	-0.09549008699999999	0.067921985	0.026558737000000002	0.039543016	-0.014821434	-0.010046113	-0.00301987	-0.04119258	0.012188662	-0.038929647000000005	-0.031180853999999997	-0.040832476	-0.07590377599999999	-0.038434262000000004	0.050559667	0.040702374	-0.027479757	-0.037603299	0.006797246999999999	-0.050380145	-0.041554272999999996	0.078752873	0.006595791	-0.062595268	-0.033967661	0.017171248	-0.022797827000000003	-0.086273943	-0.035915768	0.022390342999999997	-0.020615557	0.029439927999999997	0.009372729	-0.090178495	0.028547327	-0.007302314	-0.006494926	0.046655639000000006	0.030245806	0.0049279070000000005	-0.151532818	-0.050765979	-0.091672046	0.06314265599999999	0.016346418	-0.002468215	-0.025736803	-0.015730851	-0.09876262699999999	-0.054036449	0.065846482	0.008795305	-0.050856587	-0.006603605	-0.051294293	0.054833635	0.047087105	-0.189886324	-0.032792888	-0.040995383999999996	-0.099209954	-0.091815202	0.006441073	-0.081586428	-0.060498669000000005	0.022809358999999998	0.087357814	0.07674655400000001	-0.064161426	0.005820341	0.09622890699999999	0.029716416000000002	-0.005012662	-0.31282446	0.017295972	0.048968374	0.011820202	0.058838283	0.035049511	0.072927674	-0.07256046	0.082363701	-0.050069210999999995	0.115062927	-0.049984499	0.111790346	0.015379476000000001	-0.033177923	-0.044757565	0.010974905	-0.021687632000000002	-0.03989431	-0.012985446000000001	-0.007593625	-0.008673533	0.201589312	0.074115595	-0.02872446	-0.019844331	-0.107796448	0.045035900999999996
59.01432776	0.092510299	-0.009480439	-0.033970292	-0.0020387170000000002	0.018779628	0.023112731	0.041132271	-0.097782064	0.04571846	0.015980614	0.078922578	0.02540297	-0.072172721	-0.01270343	0.023294221	-0.070715875	0.042940603	-0.15501305099999999	0.083336181	0.04393202	0.019183376999999998	0.014817189	0.059142205999999996	-0.029094621	-0.016970184	-0.019276368000000002	-0.029765432	0.06275305	0.007676571	-0.007898541	-0.016383451	-0.010550923	-0.00036030800000000005	-0.015060556999999999	-0.047060925	0.012295809	-0.042478629000000004	0.045254722000000004	-0.023262891	-0.01563709	-0.008493928000000001	-0.051009244	-0.02875047	0.007505984	-0.015593646999999999	-0.080413749	-0.100805411	-0.06045013	0.059785107000000004	-0.033286711000000004	0.01690611	-0.004519078	0.066701231	0.0172659	-0.02264257	0.015053088999999999	0.041052871	-0.046220178	-0.072749446	-0.030905814	-0.027723157000000002	0.0032153159999999997	0.061768832	-0.002606216	0.018204531	-0.002895666	-0.01640884	-0.085979605	0.014790291	-0.010362682	0.026750287999999997	0.044044604	0.00511563	-0.01126848	0.072770751	-0.068486485	0.010291386999999999	-0.017320578	0.059129979000000006	0.011254575	-0.032663064	0.001964414	-0.08031247400000001	-0.060203879	-0.035137074	-0.04386431	-0.032889308	0.012470396000000002	0.02785611	0.065136992	0.0047395829999999995	-0.05271470599999999	-0.028139347999999998	-0.017883322	-0.011170879	-0.042807274000000006	-0.007577134	-0.060564575999999995	0.03901336	0.017560643	0.021218112999999997	-0.146419375	-0.06954244799999999	-0.04765044	-0.087553857	0.025685551	0.030936912	-0.004037735	-0.013044412	0.08389057	0.021442451	-0.079383953	0.014341526	0.029637477000000002	-0.041730742
59.05034982	-0.01699299	-0.020139726	-0.019815534	0.019079891	0.002630219	-0.375392489	-0.031303378	-0.041311039	-0.01470374	-0.010510206999999999	-0.0035569509999999996	-0.026461051	0.00960466	-0.013037655	-0.019924253	-0.020248367	0.03920097	0.048672044000000005	-0.011104435	-0.034873938	-0.022275765	0.027560598999999998	0.00317196	-0.019797007	-0.014839012	-0.070696015	-0.01556885	-0.012093412	-0.008756309	0.001714925	-0.094955963	0.038387924	-0.027966547	-0.071739187	-0.008713718	0.014162827	-0.014509127	0.002684283	-0.006282903	0.036767875	-0.013061115	-0.041458909	-0.0023214000000000004	-0.006776314	-0.009687469	-0.004084147	0.015191747	-0.018182326999999998	0.000598437	0.0035155570000000003	-0.028207547000000003	-0.03178019	0.01481931	-0.028897693999999998	-0.018014036	-0.009468815	-0.017387812	0.022692176	0.072485606	0.000868579	-0.03263822	0.005495776	-0.011739866000000002	0.011086407	0.039931492	-0.023265145	-0.009423767	0.036226947	-0.037336869	0.014587141999999999	0.002775745	-0.064826534	-0.008763133000000001	-0.004535222	-0.026408935	0.031062362000000003	0.014557865	0.018933293	-0.021100282	-0.033576575	0.091772538	0.030239366	-0.022891724	0.009494453	0.019145525	-0.02641869	0.052780754000000006	-0.380366594	-0.014516938	0.030045738	-0.03237007	0.004127851	-0.01849958	-0.019687363	-0.000586195	-0.000460248	0.025139761	0.020292118999999997	-0.013312618	-0.021058867999999998	-0.018343082	0.008749891999999999	0.045809876	0.055042073	-0.036321869	-0.027408047	0.00022025400000000002	0.0036051890000000004	0.009630030999999999	0.29188648300000003	0.010434944	0.058226152	-0.014181591	0.027694602999999998	-0.028248022999999997
59.10601038	0.039956726	-0.020718156	-0.038997882000000005	-0.02345554	0.039020171	-0.20355743	0.012734499	-0.12424009300000001	0.004588438	-0.012955247	0.058732686	-0.012435393999999999	-0.035414802999999995	-0.018337274	-0.032187396	-0.042630855	0.053891849000000006	-0.028442419	0.054464992000000004	-0.0016295670000000002	0.00811624	0.048256916	0.0664312	-0.047399599	-0.027015345	-0.055493416	-0.016949124	0.009750518	0.0016689889999999998	-0.0028570640000000003	-0.08465982	0.014026746000000001	-0.011979378	-0.076780883	-0.031762079	0.034210357999999996	-0.00318689	0.005720045	0.006895059	-0.015581117	0.000234254	-0.027952994	-0.014544928	-0.033721888	-0.016080495	-0.0445154	-0.028612437999999997	-0.042018089	0.023187752000000002	0.004636746	-0.023499648999999997	0.003011342	0.051635832	-0.008778209	-0.049627977999999996	0.055163552000000005	0.042022164	-0.021506	0.015455871999999999	-0.02774815	-0.031132282999999997	-0.018328138	-0.02689521	-0.015019688	0.02922938	0.0031327890000000004	0.006408776999999999	-0.012941926999999999	-0.014579958	-0.01322948	0.005313027	-0.022380171	-0.041655193	-0.028473725	0.052124316	-0.0024518820000000003	-0.001189365	0.016270165	0.018393326	-0.039208994	0.077844309	0.046124705	-0.09707545699999999	0.001888561	-0.021310926	-0.058178917000000004	0.001213798	-0.226967997	-0.0033595170000000002	0.060645366	-0.025333489	-0.0169182	0.00351968	-0.003530707	0.016030896	-0.021002645	0.018945045	-0.015798165	-0.017208267	-0.0030795159999999996	-0.014966667	-0.056555960999999995	0.000548889	-0.005307648000000001	-0.10186972400000001	-0.011961926999999999	0.019919807	-0.007758876	-0.003514996	0.179285031	0.015040399	0.01631896	-0.025264507000000002	0.016900788	-0.040816643
59.1458495	0.007700088000000001	-0.022085387	-0.0044500979999999996	-0.009266429	0.025864986	-0.27609722600000003	0.020753855	-0.053779169	-0.074135535	-0.022825294	0.002185372	0.0031989320000000003	-0.039946351	-0.007314939	-0.077181187	0.003277446	0.08961114099999999	-0.005382122	0.0067395730000000004	-0.010406238	-0.020142393	0.013211391000000001	-0.007255062	-0.023058892	-0.046443843	-0.057603833	0.021065567	0.007479426	-0.001262477	-0.033013237	-0.057547177000000005	-0.018521008999999998	0.009543066	-0.11130801800000001	-0.034793133999999996	-0.001976255	-0.01007805	0.033214111	0.00038199999999999996	0.015916463	0.011983735	-0.05602671099999999	-0.008497398	0.012698311	-0.048413915999999994	0.026451635	-0.003769786	-0.03499789	0.040742771000000004	-0.031415333	-0.023471067	0.003226166	0.029098324	-0.01825392	0.0104694	0.019098326000000002	-0.056152930999999996	0.00152159	-0.004591272	-0.012844486	-0.073969282	-0.039849351	-0.031545375	-0.010083057	0.065426245	-0.000366919	0.007633115	-0.004672468	-0.001567619	-0.031839691	0.043484044000000006	-0.070230004	-0.04009014	-0.007700141999999999	0.032901522999999995	-0.043820395	-0.007008458	-0.007243426	-0.003362677	-0.013342096999999999	0.073916305	-0.014373971999999999	-0.014903369	-0.012787773999999998	-0.049181502	-0.023871877000000003	0.020066685	-0.311244173	0.009613286	-0.017127765	-0.03252505	0.061311319	0.060766252	0.001228752	-0.079094675	-0.005902416	0.014201268999999999	0.052558438	0.011554405	-0.018782041	-0.036105305	-0.001025975	0.048737164000000006	0.028337422999999997	-0.08425716	-0.020208227	-0.020613088999999998	0.034013487	-0.039482332	0.378016594	0.012241881999999999	0.053622235	0.01901872	-0.020404604	-0.060856757000000004
59.16681916	0.030718554	-0.042224017	0.00228656	0.032511918	0.056515641	-0.211585398	-0.067079815	-0.139527291	0.067699972	0.00555144	-0.010248815	-0.02774078	-0.0628446	-0.063463321	0.0302403	-0.043983625	0.040503286	-0.054508637	0.012602183999999999	-0.019638588000000002	0.005290476	0.024814837000000003	0.033812851	-0.042326724	-0.006328026	-0.10265074	-0.041600403	0.007331039	-0.022451283	-0.04475573	-0.12188799800000001	-0.008713786	-0.018917662	-0.045465387	-0.025107374	0.024108866	-0.032949339	0.021677602	-0.025540287999999998	-0.037840487	0.018794372	-0.066668786	-0.027834395	0.016569733	-0.050584658	-0.029868147	-0.007735921999999999	-0.036858887	0.012148216000000002	-0.015282206000000001	0.020954959	-0.0045164359999999995	-0.016824575	-0.061391985999999996	-0.066475297	-0.044521534	-0.08919775099999999	0.031922273	0.000661766	0.019059931999999998	-0.07437621900000001	0.0077569530000000005	-0.004636202	0.013679026	-0.033923466	-0.037095246	0.008970175	-0.039321695	0.013259468	0.07579266	0.0008249860000000001	0.020263423	-0.005106125	-0.03896299	0.057416700999999994	-0.043614735	-0.035468398	0.07070051	-0.0050202829999999995	0.00489765	-0.014312583	-0.034844867	-0.10850090800000001	-0.043799908	-0.025547188999999998	-0.035750655	0.009270864	-0.222078628	0.025348574	0.010026523	-0.050254315	-0.076583217	0.005667014000000001	-0.027131949	0.01801709	0.001256337	-0.024226598	0.044526120999999995	0.043722711	-0.055385453	-0.011132323999999999	0.038078617	-0.044131874	-0.007035615	-0.053564587000000004	-0.004591245999999999	0.08631278699999999	-0.037936642	0.052586702	0.197002068	0.057168622	0.002316952	-0.073128437	0.004215237	-0.095602812
59.17565613	-0.024910082000000004	-0.012161264	-0.077678111	0.062650149	-0.004734432	-0.257995734	0.010851433	-0.10781879	0.030826927	-0.034978301	0.020867988	0.016029384	-0.050961342	-0.046226487000000004	0.073191735	0.006608224	0.102220785	-0.06928477	-0.049460927	0.028870503	0.041665956000000004	-0.035003072999999996	0.014050146000000001	-0.007225997	0.0055771119999999995	-0.08829423199999999	-0.024631893	0.021115837999999998	0.01297177	0.027292265	0.003545825	-0.063002272	0.007166166	-0.034858004	-0.023192365	-0.042381521	0.019334095	-0.036356596	0.004462728	0.008620721	0.021378426000000002	-0.086071639	-0.00034843300000000004	0.040670727999999996	0.020378643999999998	0.004039315	-0.027862641	-0.02264964	0.009352201999999999	-0.026889565	0.016920547	-0.0037792890000000003	-0.017397977	0.024139469	-0.071087275	0.012681693	-0.039618163	0.014118202	0.018742753	-0.063391973	0.010326968	-0.055822972	0.024184257999999997	0.047217357	0.107786246	-0.010743777	0.010185706	-0.063658744	0.043765032	0.090562531	-0.032657596000000004	-0.023024747	-0.016051832	0.019303283	0.037275800000000005	-0.074296605	-0.009312505	0.025713744	0.012478899	-0.005284708000000001	0.044627108	-0.037294877000000004	-0.088419645	-0.039384555	-0.0046615829999999995	-0.017660356999999998	-0.012556626999999999	-0.202247968	-0.005990723000000001	0.018482428000000002	-0.012878987	-0.018223211	-0.002461225	-0.085687845	0.000650264	-0.00039809599999999996	-0.026538146000000002	0.0030619709999999997	0.075422161	-0.05364498	-0.008914366	-0.075827221	-0.07535350099999999	-0.000293752	-0.038979205	-0.0026841940000000004	0.030380652999999997	0.008696431	-0.046422297	0.16661417	0.002656172	-0.088719092	-0.013279935	-0.009097379000000001	-0.024910049
60.01718153	0.098169904	-0.049256389000000005	-0.011085191000000001	-0.051525577999999995	0.019502439	0.000932115	0.079657481	-0.070984535	0.008086689000000001	-0.0036172820000000003	0.047783223	-0.01698121	-0.025082582000000003	-0.025670402000000002	0.037633613999999996	-0.030446685	0.029644772000000003	-0.15070055599999999	0.055471007	0.056623779000000006	0.000897365	-0.058208530999999994	0.073431522	-0.021456207	-0.014090817	0.000946867	0.015042007	0.051634041	0.060407655	-0.012275089	0.015657007	-0.004972041	-0.068283484	-0.015271906000000002	-0.018598235	-0.015992713000000002	-0.051773279000000005	0.052263227	0.011953423000000001	0.021591302000000003	0.037334459	0.06633542099999999	-0.029333676	0.078648466	0.040367186	-0.092914543	-0.081027406	-0.08778996300000001	0.046651128	0.019174028	0.027095833	-0.024257506	0.026544775	0.005768690999999999	0.042380564	0.07921009700000001	0.014694964	-0.0231595	-0.025583691000000002	-0.051171758	-0.039740007	-0.016125659	0.030601817000000003	0.016526116	-0.039539793	0.018657743	0.024725297	-0.13605747099999999	0.08825734199999999	-0.002225527	0.031172466	0.132950616	-0.02159765	0.001261708	0.120960141	0.021447162999999998	0.027338518	-0.007923956999999999	0.036643239	0.011855375	0.022597468	-0.011432092	-0.07585353	-0.075214528	-0.018170943999999998	-0.052538325	-0.013639048	-0.021855377999999998	-0.026993728999999998	0.031958848	-0.0006404119999999999	-0.073676035	0.033192869	-0.034512852000000004	-0.031201124	0.0040334740000000004	-0.038967762	-0.081701549	0.000934646	0.0461832	0.116594581	-0.118932661	-0.031816019	0.032951661	-0.11835516199999999	0.047732757	-0.016703423000000002	0.022549372999999998	0.017853481	0.047494659	0.07289338299999999	-0.088187505	0.03495949	-0.011329961999999999	0.029676581
