tf	YBL016W	YBL088C	YBR028C	YBR097W	YBR125C	YBR274W	YCR008W	YCR091W	YDL006W	YDL047W	YDL101C	YDR075W	YDR477W	YFL033C	YFR014C	YGR123C	YHR030C	YHR082C	YIL035C	YIR026C	YJL095W	YJL128C	YJR059W	YKL048C	YKL126W	YKL139W	YKL161C	YKL166C	YKL168C	YLL010C	YLR113W	YLR362W	YML016C	YMR139W	YMR216C	YNL032W	YNL099C	YNL298W	YNL307C	YNR031C	YNR032W	YOL016C	YOR061W	YPL031C	YPL140C
YBL005W	-3.0	-2.3979400086720375	-3.0	-2.3010299956639813	-3.0	-1.00436480540245	-3.0	-3.0	1.4559319556497243	-2.5228787452803374	2.6989700043360187	-3.0	-2.154901959985743	-1.7695510786217261	-0.33254704711004607	-0.3316140833099998	-2.3010299956639813	0.8096683018297085	-2.5228787452803374	-3.0	0.9665762445130504	-2.0	-3.0	-0.4854522473397139	-0.518557371497695	-1.853871964321762	-2.5228787452803374	-0.5157001606532142	2.0	0.7328282715969862	-2.221848749616356	0.7258421507363202	1.0362121726544447	-3.0	-2.6989700043360187	-2.5228787452803374	-2.0457574905606752	-3.0	-3.0	-3.0	-2.3010299956639813	-0.5867002359187482	0.5058454059815573	-1.337242168318426	-3.0
YBL021C	-3.0	3.0	-2.5228787452803374	2.3979400086720375	-2.221848749616356	-3.0	-3.0	-1.3872161432802645	1.4202164033831899	3.0	2.0457574905606752	-3.0	-1.8860566476931633	0.5421181032660077	0.33535802444387447	0.9136401693252518	-3.0	1.537602002101044	0.712198270069774	0.9913998282380825	-3.0	1.2218487496163564	1.7958800173440752	3.0	2.6989700043360187	1.031517051446065	-0.826813731587726	1.1079053973095196	-3.0	-3.0	1.9208187539523751	-1.744727494896694	-0.6635402661514705	-3.0	3.0	0.9100948885606021	-2.5228787452803374	-1.585026652029182	-1.3279021420642825	-0.585026652029182	3.0	0.35556141053216145	2.0969100130080562	-1.2441251443275085	-3.0
YBL103C	-3.0	-1.1611509092627446	0.585026652029182	1.3010299956639813	0.4584207560534191	-1.6989700043360187	2.6989700043360187	0.6003262785189618	1.214670164989233	-2.3979400086720375	0.9100948885606021	-0.8761483590329142	1.1870866433571443	1.6382721639824072	1.4436974992327127	-0.6536470255493614	0.5734887386354247	2.6989700043360187	-3.0	0.8446639625349383	1.1804560644581312	-1.2676062401770316	-0.679853713888946	-1.537602002101044	0.39469495385889053	-1.408935392973501	0.978810700930062	-1.6382721639824072	1.5686362358410126	1.1191864077192086	-3.0	2.221848749616356	0.9507819773298184	-1.1487416512809248	1.7695510786217261	-1.2596373105057561	-1.4814860601221125	-0.9829666607012196	1.5086383061657274	0.4775557664936801	-3.0	1.7958800173440752	-3.0	0.40011692792631215	0.8507808873446201
YBR049C	1.3767507096020994	1.4559319556497243	1.585026652029182	1.3767507096020994	-1.3467874862246563	-1.0457574905606752	1.8860566476931633	3.0	0.6345120151091003	-2.6989700043360187	-1.7212463990471711	-0.5883802940367698	-0.9430951486635274	1.431798275933005	0.8210230527068306	-1.0506099933550872	-0.9546770212133425	0.4329736338409396	-1.193820026016113	1.1674910872937636	-0.6968039425795111	-1.0362121726544447	0.7495799976911061	0.543633966870957	1.0555173278498313	-1.2006594505464183	1.3279021420642825	-1.7958800173440752	-0.6108339156354675	-0.31785492362616824	-1.2924298239020637	1.4436974992327127	-1.0655015487564323	0.42712839779951983	0.7931741239681502	0.8239087409443188	0.5575202309355514	1.214670164989233	1.4814860601221125	-1.080921907623926	-1.7695510786217261	1.0457574905606752	-3.0	0.8961962790440431	0.8239087409443188
YBR083W	2.0969100130080562	-1.744727494896694	-2.3979400086720375	3.0	2.221848749616356	-2.5228787452803374	2.3010299956639813	-3.0	3.0	0.8239087409443188	3.0	2.3010299956639813	0.5214335044061567	-2.3010299956639813	1.0	-0.8446639625349383	-1.1023729087095586	3.0	-1.0861861476162833	-2.221848749616356	-1.8239087409443189	3.0	3.0	3.0	2.5228787452803374	3.0	-1.8239087409443189	1.337242168318426	-1.1079053973095196	-1.2006594505464183	2.0	-3.0	-1.7212463990471711	-1.3767507096020994	3.0	0.8696662315049939	1.1249387366083	0.9100948885606021	0.958607314841775	2.6989700043360187	-2.3010299956639813	0.712198270069774	2.0	3.0	-2.6989700043360187
YBR182C	-2.5228787452803374	-0.6819366650372385	-2.154901959985743	-0.5003129173815962	0.5985994592184559	0.35066514128785814	-2.5228787452803374	-1.4202164033831899	1.214670164989233	0.5466816599529624	1.1135092748275182	-0.8297382846050426	-2.6989700043360187	-0.8507808873446201	0.348721986001856	-1.136677139879544	-2.3979400086720375	1.744727494896694	0.4921441283041691	0.5044556624535516	-0.8210230527068306	-0.6757175447023074	-2.154901959985743	-0.9430951486635274	-2.0457574905606752	-0.44490555142168087	-1.6020599913279623	0.9430951486635274	1.2291479883578558	0.6161846340195687	1.0861861476162833	0.9871627752948278	2.3010299956639813	-1.337242168318426	0.5867002359187482	-0.9136401693252518	-2.6989700043360187	-2.3010299956639813	-1.958607314841775	1.2676062401770316	-0.8507808873446201	1.031517051446065	-3.0	-0.3018994543766101	-1.3979400086720375
YBR240C	0.9469215565165803	0.8827287043442357	-0.7520267336381934	0.585026652029182	-0.645891560852599	0.4190750243243807	0.8041003475907662	2.3979400086720375	0.3809066693732573	1.275724130399211	-0.8794260687941501	-3.0	0.41680122603137726	3.0	0.9430951486635274	-0.8013429130455774	-0.3893398369101201	-1.4685210829577449	1.154901959985743	0.6695862266508091	-1.6777807052660807	-0.7399286120149252	0.31695296176115045	-1.2441251443275085	-0.8696662315049939	-0.835647144215563	0.438898616350944	-0.7235381958267558	-0.32605800136591223	-0.3585258894959005	-0.6861327796308466	0.4473317838878068	1.0177287669604316	1.0222763947111522	-0.4962093169428189	-3.0	-1.958607314841775	-0.6819366650372385	-1.5228787452803376	0.6595558851598816	0.721246399047171	0.4854522473397139	-1.0087739243075051	-1.7695510786217261	-2.3010299956639813
YCR106W	-1.6575773191777938	1.2291479883578558	-1.1191864077192086	2.0969100130080562	0.42021640338318983	-1.2596373105057561	-0.5883802940367698	-2.5228787452803374	0.4056074496245733	-1.6989700043360187	2.6989700043360187	-1.853871964321762	1.2676062401770316	-3.0	-0.34294414714289606	0.9913998282380825	-0.5406075122407692	-0.4775557664936801	-1.7695510786217261	-1.5228787452803376	0.5272435506827877	-0.6716203965612623	1.4814860601221125	2.6989700043360187	1.3767507096020994	-1.1023729087095586	-0.7670038896078462	1.1249387366083	-0.7772835288524167	0.5512936800949201	-0.5391021572434522	1.0757207139381184	-0.42365864979420714	-1.2365720064370627	1.2218487496163564	2.6989700043360187	0.835647144215563	1.958607314841775	1.8239087409443189	-1.1674910872937636	0.5016894462103995	-3.0	2.6989700043360187	-1.1135092748275182	-0.42021640338318983
YDL020C	-0.6575773191777937	1.2291479883578558	-1.494850021680094	1.5686362358410126	2.221848749616356	-2.3979400086720375	0.8827287043442357	0.5528419686577808	0.790484985457369	0.6516951369518393	1.3872161432802645	0.7033348097384688	2.3979400086720375	0.8297382846050426	1.6989700043360187	1.2596373105057561	1.958607314841775	1.1426675035687315	-0.8601209135987634	-0.3516399890190684	0.5767541260631921	0.6903698325741012	0.9393021596463883	0.9430951486635274	0.7375489102695706	-1.1426675035687315	0.549750891680639	-0.4934949675951279	1.0409586076789064	-0.2628073572952627	-0.4294570601181025	3.0	1.2839966563652008	-0.41341269532824504	1.958607314841775	-1.6020599913279623	-0.6777807052660807	-1.6575773191777938	3.0	-0.5361070110140927	-0.48945498979338786	0.42596873227228116	-0.7304870557820837	0.5406075122407692	-3.0
YDL056W	0.9956786262173574	0.889410289700751	-1.5686362358410126	0.7746907182741372	3.0	-3.0	-1.7958800173440752	-1.7212463990471711	-0.7375489102695706	0.8326826652518239	2.6989700043360187	-0.7144426909922262	2.3010299956639813	-0.44611697335612566	0.22621355501880647	1.1191864077192086	-1.6777807052660807	-1.1307682802690238	-0.4975728800155673	0.31605286924848786	-3.0	-0.7986028756795485	1.337242168318426	2.154901959985743	2.6989700043360187	1.2924298239020637	-0.4509967379742122	1.0268721464003014	-2.5228787452803374	-3.0	-1.0222763947111522	-2.3010299956639813	1.00436480540245	-1.5686362358410126	0.7351821769904635	1.2676062401770316	0.6161846340195687	3.0	-1.1611509092627446	-0.8477116556169435	-1.6020599913279623	-3.0	1.4559319556497243	0.4546928835341759	-1.0757207139381184
