	N_downshift_5min	N_downshift_9min	N_downshift_15min	N_downshift_25min	N_downshift_44min	N_downshift_79min	N_upshift_5min	N_upshift_9min	N_upshift_15min	N_upshift_25min	N_upshift_44min	N_upshift_79min	Rapamycin_5min	Rapamycin_9min	Rapamycin_15min	Rapamycin_25min	Rapamycin_44min	Rapamycin_79min
101.02	-0.47927979222006156	-0.19511565068186576	-0.03460902335800914	-0.2631510428807769	-0.38189914478676007	-0.7455485344313282	-0.051645818607899116	-0.4574572785298623	-0.45913293352185947	-0.4361304101923247	-0.7495274240876151	-0.8721099514273865	-0.00492984582054834	0.10092627529057827	-0.2169987306733045	-0.23913286141857779	-0.5515895039677194	-0.4952374476145594
102.06	-0.04108576547109037	0.2121440152772389	-0.08329505262419973	-0.20324376100094227	0.010691319366496699	-0.3160439266950042	-0.028338416434022823	-0.005386528532643986	-0.17460525273765107	-0.15839045390886242	-0.009954847681220014	0.3092170551098993	-0.18092315060189185	0.2693828371008173	-0.3439232316479569	0.16083708024965843	0.4806504013862055	0.4498951809639931
104.04	0.17369140489976412	-0.42859443565508015	-1.2616970156108172	-1.1726586134474961	-1.1617501709977536	0.016348205098814628	0.28994888717884637	0.46196216681286173	0.5932798346349281	0.9071949003678781	0.7424052620410397	0.5752822516530105	-0.37230096539708635	-0.4612220314766998	-1.3732255721116082	-1.1023913743750837	-0.9023548652250958	-1.6094743950956334
105.02	-0.3011879337041175	-0.11065817158563282	-0.3180180744230433	-0.2467482358168524	-0.5459026475073783	0.09368964469172567	0.06615640807970152	-0.7511773595023912	-0.44416965922640017	-0.6304264192557304	-0.8596228958880723	-0.936898355342181	-0.16729483267498554	0.3128335692205186	-0.40537350348364015	-0.449236278525599	-0.3882635078881078	-0.6957103982453977
112.04	-0.5732803623282058	-0.19724436531619155	-0.24653048227266078	-0.6312185662576073	-0.7033838155195455	-1.094604680546577	-0.1696684563670897	-0.19877482998072077	-0.2565669416545075	-0.6145408899153454	-0.8224732201088779	-1.2976026243959904	-0.06846833354945067	-0.16250820069566735	-0.11487000686978599	-0.6246959328050541	-0.9171170800630649	-0.998122167010422
114.06	-0.3910152019784029	0.1841913222930459	0.8727757248656818	1.3195169011769952	2.1024376127030715	2.041623533863416	-0.817936146283123	-0.9824312354021065	-1.3617539558984801	-1.6589219349424456	-1.98821560587551	-1.987264858693678	-0.17104680266634056	0.101337103561047	-0.28663980430778657	-0.027483041452080942	0.16511721957129386	0.08417348500727467
115.0	-0.12309833343763285	0.04583088149399778	0.29564040704688893	0.7619007529157354	1.5009054230099108	1.3657505734390964	-0.2570382825683059	-0.21051331811230828	-0.405535285434447	-0.4178823991379687	-0.6221221798177347	-0.6644132939342405	-0.23027210427852365	-0.0007911748280366171	-0.3620772468871942	-0.19052956729771137	-0.14660416230103304	-0.17311107740607748
115.04	-0.4402194997771597	-0.33150332662032866	-0.42593407032880215	-0.3956095829204339	-0.35613238572198325	-0.38597840387753557	0.12438885029047922	-0.475509876400649	-0.33171548776915816	-0.3939554380967315	-0.5327764468191214	-0.5227803026139108	-0.032816135135281886	0.020635083984332128	-0.19610304320706887	-0.30635500421147677	-0.344492972795945	-0.5059653082142184
116.03	-0.3482690430833694	-0.41926671897986717	-0.4028172874956952	-0.21136176992641922	-0.05064053310499922	-0.11039357644031578	-0.15324112116258135	-0.3972133920166888	-0.4556381581821216	-0.4215632904544162	-0.40809839101881806	-0.5558599667651714	-0.028218951463902815	-0.061960972139669	-0.1241598320020063	-0.26505458134475723	-0.10509195386041557	-0.5432415716487554
116.07	-0.05454574884326284	-0.09119237936024147	-0.348691095766944	-0.3789435630030581	-0.21871630286275473	-0.19897106961595995	0.16498681736561963	0.2378550310789872	0.30027461292365243	0.2624346081580725	0.13817211775677063	0.10330763139305317	-0.09645094897479714	0.22849192517392594	-0.1742252289097161	0.24569101351247477	0.5702213034618198	0.4806344342701647
117.02	-0.1557977448427012	-0.276452328648817	-0.37739262371065974	-0.24318503652240914	-0.006789915239885392	-0.40518891627093856	0.08191882503683878	-0.011490663251525507	-0.13227319636174967	-0.2655769385701914	-0.37981984527869206	-0.4134634321035761	0.10405025762122998	-0.10764025629039278	-0.4279558306937472	-0.3500575794074705	-0.2594837981421506	-0.6719043357699689
