	YBL016W	YBL088C	YBR028C	YBR097W	YBR125C	YBR274W	YCR008W	YCR091W	YDL006W	YDL047W	YDL101C	YDR075W	YDR477W	YFL033C	YFR014C	YGR123C	YHR030C	YHR082C	YIL035C	YIR026C	YJL095W	YJL128C	YJR059W	YKL048C	YKL126W	YKL139W	YKL161C	YKL166C	YKL168C	YLL010C	YLR113W	YLR362W	YML016C	YMR139W	YMR216C	YNL032W	YNL099C	YNL298W	YNL307C	YNR031C	YNR032W	YOL016C	YOR061W	YPL031C	YPL140C
YBL005W	-1.52443124139	-1.25679679218	-1.49629307194	-0.383471403822	-1.2721133128	0.185266209042	-1.42525047696	-1.41769676711	3.04439904284	-1.32934841884	4.52759076872	-1.62972096993	-0.769175462928	-0.0749114548885	1.15872262491	0.882155739076	-1.39016369233	2.04728789064	-1.17079877775	-1.24994345004	2.30692020665	-0.390949472044	-1.4689140267	1.14297524889	1.24432808103	-0.08465214591	-1.74423435787	1.10558151927	3.53747869446	2.03207121544	-0.648858652058	2.14186181902	2.54146946695	-1.45764349289	-1.39844255312	-0.351874976311	-0.35647417514	-1.63435849727	-1.41927009223	-1.24687991303	-1.04543114166	0.861416383019	2.12670582383	0.465845019419	-1.71397696406
YBL021C	-2.35111276919	3.53212162667	-2.02924762565	1.04498236312	-1.68439741909	-1.52590323289	-3.19938589005	-1.67286276977	1.24910668144	2.27146168505	2.21572080061	-2.07119261355	-1.88352580122	0.481138235461	0.625407403742	2.75724419935	-1.73200867459	2.90083042719	1.70907686057	-0.15789192002	-2.03558195989	0.748030870181	1.86544232308	2.72147634987	1.48623214282	-1.10806648704	0.820721699343	0.81356949507	-2.74126604084	-1.5868116245	2.42050690893	-0.920201330041	-0.117432801446	-3.02065309472	2.65269780673	0.302333291852	-1.92748931888	-0.647664427892	-1.49998970237	-0.100992152753	3.33749045667	1.10184823667	1.64914444381	-3.0866077484	-1.60629890344
YBL103C	-2.99474963108	-1.17039167565	0.677016086359	1.50946927605	0.464285031085	-1.80456707372	3.0482873014	0.610655956735	1.37076752187	-2.30803848475	0.99844019963	-0.968555383538	1.21013019211	1.75657142186	1.42906518649	-0.762056892812	0.526347929569	2.92912798753	-3.04833440424	0.994023491882	1.14384871793	-1.14443697346	-0.669629373218	-1.35442444749	0.512167972668	-1.16046616852	0.812962467491	-1.58463976	1.53513805088	1.04065576187	-3.00669009546	2.26477081398	1.01407107634	-1.15285545503	1.85579992528	-1.23863205682	-1.36202819636	-1.11303080041	1.55952064115	0.502302018293	-2.99393435479	1.62961062959	-2.94876151043	0.59851895276	0.792668126983
YBR049C	1.2914821657	1.25475321756	1.57334277055	1.10928832371	-1.31502771323	-0.92637242702	1.80133292474	2.83495953985	0.437794323031	-2.55690257356	-2.33063859406	-0.464181959661	-1.06785049843	1.34195872115	0.786949704836	-0.872896020409	-0.888219425571	0.519749337367	-0.988825591199	0.787428848944	-0.657118899603	-1.21026847869	0.632344183908	0.379273369234	0.615542563283	-1.76708539728	1.5079193698	-1.77199873981	-0.706423880525	-0.188413803343	-1.31944414008	1.47484314001	-1.08892578867	0.284964695522	0.647846690331	0.614998932547	0.462859473627	1.3018375049	1.47484926041	-1.12268156996	-1.88114572712	1.28303445217	-2.6871454997	0.431620991535	0.960592223189
YBR083W	2.20359413914	-1.92690258638	-2.52366651415	0.334410175619	2.65429186384	-1.86758113092	1.51953974981	-3.92098308665	1.84292847547	-0.583385586412	2.38744965525	2.37117936505	-0.155100570441	-2.93184916122	0.638331288898	0.347046780229	-0.424945549518	3.66966168957	-0.709322499299	-4.38954425243	-1.32761957943	1.45111207243	2.36774599999	2.04074507464	0.176642054726	0.201531275403	-1.08017978929	0.353188669675	-1.48606213986	-0.338746332846	1.72189695759	-2.78001198278	-1.76426338267	-1.963396067	1.97047436996	-0.356500864958	0.633378448942	1.12432140958	0.0966602056799	2.81307261524	-2.85275503882	0.815590656918	0.804505686958	0.492208437276	-1.6486910028
YBR182C	-2.0036232042	-0.164648626658	-1.85984398899	0.254941733509	1.07839942928	0.752157414355	-2.41433597871	-0.756065726229	1.7736649209	1.19048468983	1.70898988665	-0.372266371903	-2.44305718419	-0.249646094746	0.866796706	-0.76704606286	-1.55101093164	2.10076430072	0.898752036532	1.20888978115	-0.293113616579	-0.0469767757118	-1.74460178431	-0.340274546096	-1.21344177617	0.400305804628	-1.39746914518	1.52945383501	1.67273824001	1.03586814221	1.57141178705	1.48672095106	3.19746264037	-0.687837348525	1.18864045915	-0.297020071331	-2.46612839145	-1.7092504291	-1.26420365588	1.85032241231	-0.39670107005	1.54892160295	-2.40978212439	0.496864073355	-0.964205942091
YBR240C	1.04522215188	1.10782505463	-0.600328136981	0.70255213156	-0.464364623802	0.658285220011	1.00302352091	3.16055273988	0.602049866223	1.40261873301	-0.687283723099	-2.81605821377	0.564057900884	3.16468131005	1.25759830163	-0.54542886732	-0.176819675711	-1.18507177145	1.49575330114	0.789864833924	-1.36818822479	-0.599359788371	0.463772137937	-1.26041257793	-0.683048610582	-0.768976473897	0.568185182586	-0.706433921561	-0.149119362598	-0.164899957861	-0.476332657366	0.694328876824	1.19347644962	1.19647643835	-0.31394135121	-2.84670826567	-1.9849830377	-0.49332733904	-1.27107197768	0.87388695907	0.895657884859	0.629321461006	-0.669102528705	-1.47255837988	-1.76537098901
YCR106W	-1.69554266299	1.30954502823	-1.15002493913	1.3767078205	0.501880030034	-1.03816766901	-0.705807517482	-2.29851293108	0.2821968222	-1.78118691618	2.37374997914	-1.61804148184	1.20829264546	-3.04076936407	-0.327111295452	1.31744990007	-0.322994452405	-0.268226165913	-1.57710585553	-1.64649002562	0.645737574676	-0.786346886843	1.4810960625	2.91682456988	0.969717426479	-1.46158534176	-0.473450783367	1.04370512027	-0.825435049434	0.790926636837	-0.539664650449	1.29790710787	-0.377529198127	-1.3223483511	1.12671805298	2.55917683202	0.894178030938	1.92701383435	1.88345209304	-1.12570331709	0.578297552195	-2.90087760167	2.44693632574	-1.43814540721	-0.21044158163
YDL020C	-1.03355039176	0.868398552005	-1.77601623327	0.890435906376	1.56705148028	-2.50477367116	0.458240623959	0.117489237285	0.325831138572	0.158519851254	1.05624421925	0.431474873246	1.69527860449	0.407740622883	1.38979769847	1.0552869578	1.85494892878	0.811902556019	-1.22625800004	-0.873734747257	0.234057136049	0.238895702909	0.561292447722	0.504090455288	0.2372262596	-1.79112017774	0.264833509342	-0.913583132698	0.735850109283	-0.542101882543	-0.814425777101	2.66763471139	0.87473478202	-0.837044910835	1.56659394123	-2.0074762427	-1.0241961808	-1.96413398723	2.57608834729	-0.942024253848	-0.889691184146	0.0656369816694	-1.20156933912	0.0156915640475	-3.28956708627
YDL056W	1.35851113283	1.20893240529	-1.35505347279	-0.426121612362	2.84037572593	-1.94557607303	-1.99384386942	-1.91444619806	-1.04017518055	0.39245701356	2.20064303163	0.0344565677189	2.55182895128	-0.466031461804	0.473655682217	2.4609836301	-0.837404871606	-0.2260438255	0.258047397798	-0.517866637897	-2.30934330099	-1.0497412916	1.1627451027	1.84930348784	1.62089913743	-0.15335900712	0.67129325684	0.811519118215	-1.85876070188	-1.98904752986	-0.691639694238	-1.33128554953	1.26213185207	-1.44420524639	0.536973522087	0.744997766495	0.759808462304	3.6835034702	-1.40764803305	-0.498571883279	-1.37658198621	-2.4479359682	1.26504313968	-0.788749780056	-0.0786766787938
