	YAL017W	YBL009W	YBL016W	YBL056W	YBL088C	YBR028C	YBR059C	YBR097W	YBR125C	YBR274W	YBR276C	YCL024W	YCR008W	YCR079W	YCR091W	YDL006W	YDL025C	YDL047W	YDL079C	YDL101C	YDL134C	YDL188C	YDL214C	YDL230W	YDR075W	YDR122W	YDR247W	YDR283C	YDR466W	YDR477W	YDR490C	YDR523C	YER129W	YFL033C	YFR014C	YGL021W	YGL059W	YGL179C	YGL180W	YGR040W	YGR123C	YGR188C	YGR203W	YGR262C	YHR030C	YHR076W	YHR082C	YHR135C	YIL035C	YIL042C	YIL095W	YIL113W	YIR026C	YJL095W	YJL106W	YJL128C	YJL164C	YJL165C	YJL187C	YJR059W	YJR066W	YKL048C	YKL101W	YKL116C	YKL126W	YKL139W	YKL161C	YKL166C	YKL168C	YKL171W	YKL198C	YLL010C	YLL019C	YLR019W	YLR096W	YLR113W	YLR240W	YLR248W	YLR362W	YLR433C	YML016C	YML057W	YMR104C	YMR139W	YMR216C	YMR291W	YNL020C	YNL032W	YNL099C	YNL154C	YNL298W	YNL307C	YNR031C	YNR032W	YOL016C	YOL045W	YOL100W	YOL113W	YOL128C	YOR061W	YOR090C	YOR208W	YOR231W	YOR233W	YOR267C	YOR351C	YPL026C	YPL031C	YPL140C	YPL141C	YPL150W	YPL179W	YPL203W	YPL236C	YPR054W	YPR073C	YPR106W	YPR111W
100.99	-0.00345718068719	-0.046016541207	-0.0238311204896	-0.106305382943	0.14482325565	0.0829057561902	0.0910356070856	-0.227245280242	0.0339455511053	0.0362394709171	0.217959257386	-0.0695814460022	-0.126145065192	0.0713491956433	0.0379410939941	0.0252724028783	-0.0219431341818	-0.0363782223148	0.0562235164197	0.0900570706093	-0.0674267385843	-0.0859029435438	-0.03647827838	0.0696953614959	0.0704986221082	0.0131147088618	-0.199243378325	0.0717773402265	0.020643389696	-0.052431119472	-0.00134234242283	-0.0329288627892	0.0118881824285	0.00217698224236	0.0135322725665	0.0626329065472	-0.0965639115309	-0.0663997794547	0.00967474808883	0.0915661195167	-0.0461979494017	0.0173206831653	-0.077164875787	0.183979830414	-0.0678129031242	0.0248757391833	0.0403706020587	0.0948655736741	-0.00395954324448	0.00703732474264	0.0281920010918	0.0513327768336	0.0918857462828	0.101525002395	-0.0203469594541	-0.157352728043	0.118320617476	-0.180568800124	0.050023700797	0.0420486175751	0.00812169826047	0.0106928216726	0.048217583345	0.00984843684609	-0.0576759114093	-0.0845581190106	-0.0392192912186	0.044805772424	0.00701524544766	-0.0427049027357	0.0655774317322	-0.141710737135	0.0212692935262	0.0536862772598	0.017893901654	0.0390847877487	0.0364623385869	-0.0105165541008	-0.131259051989	-0.0755673965703	0.0666065573705	-0.113444331266	-0.0417454406737	-0.105178789777	-0.0733036742336	-0.0715631673725	-0.0624127624941	0.191613902584	-0.0451673999967	0.118630807707	0.093985649572	0.00502927722517	0.0895455615373	0.0181647365778	-0.0344972270325	-0.051193445085	0.0890225621836	-0.0130357681898	-0.0123539010663	-0.0260474993045	0.0720256012779	0.0536534849798	-0.0345690508247	-0.0198756343477	0.0680863407329	0.00489342314572	0.00997373774101	0.0736160419518	-0.124194679651	-0.155185522528	0.0564584795723	-0.181983527241	0.0326550110019	-0.122703122341	0.0833392803623	-0.00904449274499	0.032163949635	0.0348648662746
101.02	0.00543376748471	-0.00113789767898	0.049279900963	0.0172629822129	-0.0944598906322	-0.0193309001701	-0.0242320440992	0.0547514116436	-0.0217891570115	-0.00206105278257	-0.022412492828	0.047930730688	0.120254440996	0.0420607127995	-0.0652545539829	0.02919217302	0.0477563250856	0.0395243526423	-0.0260420319477	-0.0418591928254	0.0110034147609	-0.0265249281311	0.00936104600219	0.108395158029	-0.0403218847891	-0.0334876091818	-0.148479779238	-0.0885720293603	0.0975448785014	-0.0290127656235	-0.100681917906	0.0679011038119	0.0390458397399	0.104220192042	0.0300455594387	0.0708740743524	-0.00749083542522	0.0801987423294	0.0275597018396	-0.0374281061271	0.0770442483112	0.00110449394734	-0.0016971427846	-0.0939370049727	0.00252394913347	0.0473014907018	0.0300217473846	-0.228463393901	-0.0473686586986	-0.0147902565708	0.0329354301051	-0.000182520659087	-0.169855732732	-4.8361263165e-05	-0.13806534435	0.0105003896599	-0.0923171180694	-0.0117996025833	-0.0231728976492	-0.0146460677248	0.090114811509	-0.0169628991395	-0.0218964205651	0.0648044420491	0.157390739272	-0.0493742692135	-0.0126145364321	-0.0376310746677	0.0331746731055	0.0747394172241	0.0698102764474	0.0611511143931	-0.0237078920285	-0.0861825536327	0.0350868705987	0.04685175814	-0.0196672889992	-0.0096922566334	0.112982420639	0.044603382032	-0.008802382167	-0.00984200557877	0.0683123284262	0.0132828724458	0.0373574989369	-0.0117822658817	-0.0156325609245	-0.0660659475724	0.138298351645	-0.0501870555338	-0.024284737167	0.0298939948261	-0.0171537582703	-0.00290043522981	-0.0686650924952	-0.100320058993	0.0526414349312	0.0184209338434	-0.0416823091608	0.0733846263661	-0.0461501890359	0.0526900506274	-0.124049029399	0.00655990918221	0.00109925564637	0.00502993335288	-0.129995856841	-0.0258180695374	0.0351595531336	0.0334332376074	-0.0230242776292	0.0209774519505	-0.0715983571994	0.0642472592388	0.0927344590039	0.0111476034825	-0.0118265254983	-0.0519756405588
102.03	0.0192781471563	-0.0161000636211	-0.0478815134566	-0.01169165737	-0.137625427045	0.0837726579514	-0.00262356613555	0.0581130130448	-0.00250785766276	-0.00511862764628	-0.038259405825	0.0405508164091	0.228965102934	0.0367707221333	-0.0933392504096	0.0502706497349	0.030941974244	-0.0061064429364	-0.0673457706607	-0.0415455498825	0.0948765886703	0.00235766417246	-0.0178550969016	0.145007732538	-0.0545991585821	0.00878812276155	-0.194057735933	-0.11554880475	0.0783908276512	-0.0821573447142	-0.146234313721	0.110282565694	0.0206774742434	0.041945907768	-0.0406459810742	0.0793286247354	0.0322095776183	0.0708227796142	0.137442508091	-0.0790398138059	0.0532420398827	0.0117826299989	0.0219383120926	-0.156052003929	-0.0597360944048	0.0929611181439	0.0696418850972	-0.248267315779	-0.0368424828304	-0.0581014127425	-0.00734598636227	0.0510679750091	-0.184065444744	-0.0497069958524	-0.161124276123	-0.0058308655626	-0.0269831639041	0.0300913687322	0.000628227544372	0.00877103660098	0.159717552727	0.0319536277514	-0.0819840383284	0.115240079552	0.188664706314	-0.0762849932953	-0.0572168632166	-0.0120160138935	0.0507041055185	0.0963021360355	0.0764374017826	0.0429499845112	0.052548376969	-0.164353486061	0.04532576629	0.0911194814531	0.0755643379622	0.0760863463423	0.142518830799	0.110045772087	0.0839745939665	0.0118313945707	0.0746994291203	-0.00144725902424	0.0402699541888	0.0115814658735	-0.0578431995103	-0.106415002468	0.16459863085	-0.027386696795	-0.0214386678393	0.0331387427551	-0.0419904109636	0.0201742090391	-0.00740665240661	-0.0922600440507	0.0312469997308	-0.0291432672273	-0.0483490401964	0.0289069090809	-0.100897459998	-0.0019466013014	-0.137854320658	-0.0165344153142	-0.00876524934087	0.033784223316	-0.181857726358	-0.0524780746502	-0.0666842023456	0.0364607518842	-0.0429393995843	0.0227143467309	-0.127283466047	0.059832621961	0.0352805087844	-0.0557338934784	0.0572253715699	0.00103315893281
102.06	-0.0730511083374	0.18635044742	0.0877266329811	0.257834807834	-0.116173729768	-0.163574743772	0.0209219905084	-0.106675432244	0.0436241668111	0.0415582490955	0.0740603184048	-0.1078356232	0.0910343451573	0.0218479491459	0.155945144055	0.229596591549	-0.117134724044	0.246946341922	0.127667425041	0.0504218324148	-0.0318950694694	0.157767857813	0.0480720727064	-0.0627109763233	0.0353655902091	-0.0314254346724	0.0719633554625	0.0619758598143	-0.00513213390481	-0.120212009449	0.043700268127	0.00939039118419	0.0750176205113	-0.0427037674819	-0.148627602031	-0.0268269003748	-0.052969653443	-0.0782099291192	-0.0685200488482	0.0135075840182	-0.0231374087469	-0.0269059814519	-0.105699133599	0.0475357857481	-0.132295938166	0.213855311254	-0.0841203466355	0.156604005259	0.0605424137673	-0.205182074635	-0.116158363397	-0.143848049331	0.179605255392	-0.122480891362	-0.638007900626	-0.740263899524	0.311788622217	0.0992169367929	0.128758021909	-0.102004562647	-0.175619796856	0.130128049957	0.045804802697	0.00399591553678	-0.650070689058	0.289842391301	0.216166111554	0.0645659617512	-0.0969475918089	0.167187608729	-0.0832020030081	-0.0541908635143	0.0134473334987	0.0927545962926	0.0106299085777	0.120708163102	0.236869313408	0.0258790391923	0.00109938144035	-0.206958516703	0.154191696875	0.120500960351	0.110889207559	0.101578189178	-0.185894143085	-0.0632722244371	0.131817161483	0.183054864272	0.132830135071	-0.093940926883	-0.0950602165932	-0.000290824036451	0.187972569594	0.0665869378462	0.14956237982	0.018928034313	0.0637714348865	-0.0407940486436	-0.0943630822984	-0.172266562173	-0.200860533859	0.0519013179834	0.140136251605	0.0599897275603	-0.113587246628	0.121215666305	0.0964043058011	0.201151406826	0.0549187583385	0.0110547410952	-0.0165199779442	-0.0472780127322	0.0079206712876	-0.205294097432	-0.483673593255	-0.0262808176047	0.00708952777701	-0.0425985122382
103.04	0.0104037188261	0.0124929742546	0.00640330344228	-0.0148251649968	0.0597686891362	0.0167205825981	0.0347252179705	-0.0187932390496	-0.00641667883652	0.00897965335909	0.045359372128	-0.00967362057199	-0.0308559562254	0.00617370015533	-0.0338717025394	-0.00471273139846	-0.0128090006317	-0.0205425011223	0.0225752074009	0.0288474828153	-0.0252261428081	0.0232984507111	-0.0138851617275	-0.0334915743424	0.0242155760241	0.0111169220621	-0.00500851152887	0.0462291370969	-0.0325298618833	-0.0130558766486	0.0521153875007	-0.000112417932754	0.0274617783207	-0.0112630074482	0.0104187088067	0.00915888659848	-0.0358720002198	0.0010333061727	0.000857971464934	0.0105964350544	0.00797855315206	-0.0264791546394	0.0234633977282	0.0299185906105	-0.00660053073254	-0.0203364256469	0.021110947969	0.0454754095228	-0.0456259072546	0.061159750242	0.048926367387	-0.0326852491771	0.0424994125969	0.0126755977617	0.0284442142663	-0.0871707901821	0.0093742021605	-0.0416007127597	-0.0249592077273	-0.0162129522133	0.0392688119405	0.0190821025254	0.0245842235787	-0.0171826819685	-0.0545684773491	0.00278788438758	-0.016626568095	0.0159340144456	0.00884162215837	-0.00277470100493	0.0158235136566	-0.0212045411741	0.012921529339	0.0641555853016	-0.0137321491641	-0.0213731630721	-0.00807587489287	0.0105283309166	0.00874032688859	-0.0100907042307	-0.0189818805929	0.0154858023688	-0.00706595508497	0.00107692998313	0.00302563958943	0.0103327962137	-0.0241059250586	0.0201677062248	0.011466690374	-0.0160981138774	0.0221838613686	-0.0121700360324	-0.0169223055962	-0.0083485425026	-0.0195101180061	0.0173415385069	-0.0182164570026	-0.010604687892	-0.030821705792	-0.00508318059033	-0.00657539705097	0.375119933973	0.0546375619768	0.0128092323998	-0.013860259667	0.011504872432	0.0619083299132	-0.00172200608815	-0.00758994953665	-0.408145578364	0.0522045488378	-0.0208771270869	0.0670979011884	-0.37905965023	-0.00835117409696	0.00945466265277	0.0171048802197	0.0387852526868
103.17	0.084946045287	0.0195450994586	-0.000266439454562	-0.0347013341728	0.0528183726962	0.060780888	0.0123160632448	-0.0149044618121	0.0535795010934	0.0595807468074	-0.0105525551642	-0.0282506170322	-0.149947083898	-0.0232442191132	-0.0390149167469	0.0565231954343	-0.0560365118048	-0.0366384671774	0.0671281447184	0.00236652964281	0.0177141381722	0.0215701221331	-0.012817746281	-0.0230355715017	-0.0218252738354	-0.0233895016728	-0.0928441416666	0.0468219936202	-0.149207049184	-0.0226565533596	0.0978090130675	-0.0241443577463	0.0738568218674	-0.0284223593927	0.0694695039588	-0.0203565201409	-0.0196637121493	-0.026956819109	-0.156923350937	0.0679007343461	0.0132222123957	-0.012613500868	0.00690921398698	0.0159130231784	0.0043671652555	-0.0190148172064	0.0828711774563	0.0739606348319	-0.039179423899	0.0370419534237	0.000715326110515	-0.103871276585	0.0688456671775	0.0421372523537	-0.0251127832251	-0.042232892369	0.0301327831441	-0.193100677586	-0.0754422838639	0.0353305761345	0.0300294641089	0.0561637889893	0.00612128905334	0.0426097791188	-0.0619580253505	0.0838177345493	-0.0653289446005	0.110962335547	0.0775327164293	0.00502703192204	0.0772859678714	0.0889145998852	0.00703290654514	0.0615755092865	-0.0164839056173	0.000764226127052	-0.0524755849438	-0.0915970127309	-0.0305562162763	-0.0758972711423	0.0296133612897	0.0877617753652	-0.0479342678604	0.0852146844548	-0.0451813604253	-0.00049709191276	-0.130666148394	0.103627749228	0.0306675553374	-0.0270833548966	0.0982233345355	-0.0331588126275	-0.0345436885588	0.032700164262	-0.058266274207	0.111315064292	-0.110228559927	-0.015725028703	0.00122886772194	-0.0113688619626	-0.0552870028997	0.397274206978	0.0702555135725	0.0149017327281	-0.0438880623008	0.00978240885556	0.0357388691556	0.123278512688	0.00242103502015	-0.424825209838	-0.0317122901333	-0.0139498662359	0.118648133549	-0.402466381241	-0.0546086493184	0.0685902749138	0.0579323138012	0.0588682848793
104.04	-0.000779804027816	0.0246863988848	-0.0385448735804	0.0998579824321	0.0375281285022	0.0710382821119	0.0311492606084	-0.0406375231667	0.0047357589864	0.0517624209554	0.0456377957077	0.0239428661428	-0.0325202670763	0.034107818061	-0.0460007219976	-0.0360486987129	-0.0424567020155	0.0595915020811	-0.0197904527157	0.0339538713365	0.000956903517658	0.0268472210737	0.0332897165356	-0.0104739848894	0.0269007879951	-0.0670525302415	0.0608622598944	0.0151693982066	0.00801541485647	0.00599618492854	0.0305339390902	0.0189796875461	0.0788421626158	-0.00332265989388	0.0286484066462	0.0141112398606	-0.0448182638038	-0.0514588806022	-0.00593030936941	-0.00294174988347	-0.020292781348	-0.0203275747989	0.0515653717747	0.0461776904989	0.0559791976546	0.00761953663365	-0.010447607666	0.0245478687569	-0.0412225840421	0.0691299384021	-0.0827423827791	-0.0952600253771	0.175334915937	0.00915130143785	0.00584150902437	-0.153765965149	0.0594798007211	-0.0226288983079	-0.0767585945802	0.0396997143009	-0.0256076425294	-0.0663470097053	0.00287102221417	-0.0317848407374	-0.142909991881	0.0231531174624	-0.0163448895052	-0.0081722055159	-0.0147041204758	0.0810708803636	0.00455589077179	-0.0368123416679	0.0700876488954	0.0456674574141	-0.0306307212606	-0.0436633788856	-0.07613891335	0.0395574449694	-0.0530303604561	-0.0100125521618	-0.0305613396145	0.0399435270581	0.0264218441233	-0.0122038915526	-0.0137297174617	0.0512896411939	0.0267802184275	0.0140255018349	0.0271563297462	0.00014133443112	0.0241288859057	-0.0225878950257	-0.0247242040562	-0.0320122147317	-0.0844157089077	0.0259220745913	0.0126201614111	0.0362854641245	-0.0394155235597	0.0125020167266	0.0416473936164	0.223417449065	0.0532417361762	0.0947406983678	-0.0247108947712	-0.0577786301697	0.0731676386642	0.00365152131007	0.0529421900399	-0.33796263265	0.0170468766384	0.0169607844386	0.046139182862	-0.308608575669	-0.00589468081557	-0.0295201792736	-0.040996139431	-0.011303154718
105.04	0.0260824715678	0.0139941943208	-0.0379557293515	-0.126463450428	0.0555348037783	0.187107542031	-0.0547061315316	0.0168703371087	0.0467612451804	-0.0760478851865	0.136686123523	0.0110588513935	-0.0899591690264	0.0107416967864	-0.203996208037	-0.0384514561322	-0.0770361869196	-0.0211513183832	0.0478423935306	0.00254607670893	-0.0687727988449	-0.0155367913647	-0.000262542647346	-0.0503373113642	-0.098651094516	-0.123907893403	0.0277324159625	0.109968958265	-0.00719762455449	0.0174952967038	0.0120413911084	0.0148512116742	0.0369178923685	-0.124392569619	0.00851410863958	0.0262706318954	-0.0315038326177	-0.020355885892	0.0820603496624	0.123048416461	0.0152099425777	-0.00972810046079	0.0365175293044	-0.100176115584	0.0291076195751	-0.181403726458	0.0923020690394	0.101981948885	0.0770364728632	0.0806711854889	0.0509354812415	-0.0355809558473	0.101610026653	0.130632515836	0.0754209714381	-0.0744863099555	0.029382567765	0.0144934168896	-0.114770957223	0.0285445563076	0.0555697400476	0.00790487658576	0.0274247059548	-0.0351939641682	-0.23162783542	-0.0827179957307	-0.00207991325233	-0.0111637049884	0.0131155408382	0.0892299518921	0.0126242053863	0.00678500184505	0.0261630608783	-0.0373390553994	0.0589353269216	0.167597369993	-0.0041701111022	-0.012685820476	-0.00533990137373	0.0913070710012	-0.0363095701835	-0.0238559243493	0.000162784877895	0.0166805621736	0.0768092030306	-0.0683827463545	0.0260315651876	0.0946758047392	-0.0127375698867	0.0882974600507	0.0126762588008	-0.0180318027706	-0.0106849461963	-0.0657062152425	0.0360269371799	0.0303469067578	0.0131903877085	-0.144795690331	-0.0403717749681	-0.130771412211	0.0170493457686	0.228313902885	0.132351287753	0.107682816609	0.0512552050637	0.0561931207848	0.0781092681504	-0.0127585297261	0.0210345135844	-0.564492578832	0.0782861959416	-0.0291078457362	0.00336553430698	-0.282033617468	0.089457869452	-0.0700239156028	0.00103228472805	0.0215557077037
107.04	-0.00373601942701	0.00350361019649	0.0780539582661	-0.040173236126	-0.064603277063	-0.060836557414	0.0108784315859	0.139108997308	-0.0640184057666	-0.0251260658962	0.030989432038	0.0239265683357	0.120589286805	-0.0474233403389	-0.0818256383911	0.0418713517188	0.051060247021	0.057290028265	0.0193065757629	-0.037426314708	0.0103612860496	-0.0602848176283	-0.0246447281992	0.0676146083182	-0.0201617614612	-0.0256505551414	-0.103293502173	-0.16865052964	-0.00894086219323	-0.0110553746198	-0.145674794015	0.0608966607181	-0.0108516446065	0.159820727644	0.00241220477368	0.054132575921	0.00582912504808	0.0945772488288	0.0578835992422	-0.00592942535269	0.077353976063	0.0266179197146	-0.0273099238127	-0.0846440563704	-0.0124312047634	0.0107478509023	0.0852731976077	-0.153970230062	0.0258305219953	-0.0373541665426	0.0608823996918	0.0142983419665	-0.206243841526	-0.0153687775081	-0.0867718892817	0.0130349621341	-0.111306090925	0.0643131117209	0.0115121100925	-0.0498875366769	0.0586388373852	-0.129576135939	0.00659296335112	0.0606988452961	0.224528598804	-0.0793103449287	0.0137630850172	-0.00254117210803	0.0266238131614	0.0906116873996	0.103373494394	0.0363865650203	-0.0748438999806	-0.0671964418892	0.0461538581203	0.0519806886246	-0.0430173128254	-0.02639690992	0.147637843473	0.0209497002083	-0.0145872953514	-0.0393667452482	0.035355278205	-0.00914751822495	-0.0186161229468	-0.0103010943466	0.00303462811898	-0.0276315345775	0.0180263638806	-0.0166522047083	-0.0338197043395	0.0362167084572	-0.0428002266864	0.0649355905522	-0.0833053161367	-0.0818134085295	0.0492873630479	-0.00482258501569	-0.0459797386172	0.0435063376692	-0.0841075492886	0.113316655371	-0.152346791714	-0.0068922753811	0.0208551246	0.0306885391743	-0.100280952889	-0.0269673771228	0.0107702396076	0.0720164638646	-0.0339189635167	0.0283073949676	-0.0153068455393	0.122245871364	0.0930544012321	0.00859774542232	-0.0198347313983	-0.0311498347269
108.02	0.163958580819	0.113625380951	0.0319654481042	0.0520734343927	0.0830168349673	-0.0220376224378	0.0686461588145	-0.130577415372	-0.00748692172811	-0.0567030879946	-0.0220609971717	0.0153723111982	0.107923004864	0.0755723888182	0.0212790665902	-0.00786284549311	0.0287129369035	0.123966903152	0.0262415212524	0.0244438554133	-0.00734835094021	0.0548505558101	-0.171612773928	-0.0584496240598	-0.0577323648098	0.139326701585	-0.100405224923	0.0355532475943	-0.0518925751054	-0.0286671817865	-0.0638704132864	0.026040699017	0.0276972879225	0.0453365525146	-0.161643388344	-0.0175615001614	-0.0955961914338	-0.017474923095	0.135304390456	-0.0188214150203	-0.00575667761343	0.0717375984276	0.178619091238	0.0834990536063	0.00878592675883	0.132794022753	0.0885674120102	0.0239442101229	0.0491649517047	-0.0136507555957	0.122883115956	-0.0216569367975	0.0681878958138	0.00314888842196	0.071336938296	-0.0269041497124	0.23362066464	0.0238962693036	-0.00162375046702	0.124465568742	0.149222550677	0.0693386391236	0.133483367008	0.0980844535526	-0.0540290158851	-0.06692538592	0.0381896709533	0.0852305046474	0.00729648075294	-0.0569657529141	0.134643200001	0.0407851207095	0.149915433353	-0.0112955329315	0.00327427736623	0.000680594250737	-0.0208113437767	-0.0480733822392	0.0290680791568	0.066902513277	0.0817700156348	0.060479605785	-0.151580751097	0.0123057630173	0.058350876786	-0.165048716171	0.00821854628555	0.0346528644212	0.193747920407	-0.020344430092	0.0904716041949	0.069960406715	0.098204311946	0.125952644814	0.0678833399523	0.0902798391524	0.0274766543696	-0.121180214054	-0.0285707636159	0.0429622844459	-0.0260491868936	-0.622931148157	-0.0401484111269	0.0877549116911	-0.0142097325135	-0.0271079650856	-0.0389154270505	-0.00892736763384	0.0426063617147	-0.572884384705	-0.0182482989272	-0.234213461067	0.0386361773808	-1.35992088966	-0.0988449277019	-0.076615141486	0.16053659904	-0.0326857635301
