	YBL016W	YBL088C	YBR028C	YBR097W	YBR125C	YBR274W	YCR008W	YCR091W	YDL006W	YDL047W	YDL101C	YDR075W	YDR477W	YFL033C	YFR014C	YGR123C	YHR030C	YHR082C	YIL035C	YIR026C	YJL095W	YJL128C	YJR059W	YKL048C	YKL126W	YKL139W	YKL161C	YKL166C	YKL168C	YLL010C	YLR113W	YLR362W	YML016C	YMR139W	YMR216C	YNL032W	YNL099C	YNL298W	YNL307C	YNR031C	YNR032W	YOL016C	YOR061W	YPL031C	YPL140C
YBL005W	-1.17692469339	-1.17903203162	-0.208259315156	-0.40010843263	-0.317376958086	0.709940233429	-1.9769438158	-1.52296162238	1.1401971488	-0.23708136933	2.46123789125	-1.92752302659	0.363990523993	0.368159479282	0.408741098488	0.861837515953	-0.338291021673	1.71700724155	-0.506749544872	-1.34890426616	1.49264445835	1.05958602999	-1.40945637853	0.26060280402	-0.0906186506414	-0.160069778766	-1.43009790269	0.354632778897	2.94082375316	2.36364867994	0.448851477422	0.856327090293	1.16614346811	-0.875294632082	-0.532778096545	-0.213481181327	-0.336205599508	-1.83531772789	0.0808907934787	-0.463576704916	-1.12876947628	0.631674780344	0.641308825839	-0.579156541909	-0.133267303801
YBL021C	-0.340546970309	0.2370317747	-0.181918269277	0.326180138935	-0.242661593718	-0.0564200939426	-0.472368874286	-0.276265380384	0.0883987478975	0.844825925888	0.196453265338	-0.883891436717	0.0430141726446	-0.23937555067	-0.0870404971181	0.0262865645981	-0.762591694998	0.428827814774	0.776808896645	0.199161329242	-0.583659153071	0.350656632353	0.0926635633798	0.544352603048	0.233459058982	0.490703923863	-0.0222249851135	-0.0209575725914	-0.296490251661	-0.467877419159	0.402526796233	-0.417635181828	-0.11210953286	-0.33171508199	0.581082121484	-0.326995771677	-0.324271168685	-0.131524471336	0.490425554924	-0.00360998166457	0.781869758003	-0.117634961431	0.153226278289	-0.234810949983	-0.353358076753
YBL103C	-0.593638555648	-0.627189087505	0.0911561637379	0.139118977811	-0.0543432299129	-0.21604576174	0.997818725775	0.338627722572	0.0849183823376	-0.567806315762	0.00570750275959	0.0671035370571	0.40399625382	0.540393881467	0.1226170085	-0.119427949018	0.443867744842	0.392982126561	-1.57636471568	0.132298574042	0.394311970872	-0.377606892676	-0.0573111618005	-0.464738673817	-0.0711033250385	-0.342868512672	0.319554925263	-0.166444265572	0.455536503587	0.401814671775	-0.823293869567	0.768183988686	0.341508998614	0.0351115007063	0.626379893002	-0.370427742796	-0.0894481059787	-0.256327752883	0.383453905371	0.0463917838121	-0.780317464725	0.214926345597	-0.707695525506	-0.0340809085722	0.548698728299
YBR049C	0.106318285947	0.0377110353785	0.123811181213	0.0477747355784	-0.13189372867	0.0395307238088	0.103827083975	0.179840313463	-0.0648973719126	-0.166089085052	-0.137159256968	0.0657674671947	-0.0637018750256	0.0604877853472	-0.0138378656253	-0.105374279089	-0.0972929974652	-0.07686658339	-0.00418480103093	0.0918740156231	-0.0179523616921	-0.0188169360876	0.0198034657746	0.0306193114203	0.0598378929835	-0.0654374958453	0.141277544212	-0.212155657972	-0.0989458075704	0.0373578282218	-0.00288551265298	0.120293890673	-0.186060096143	0.0528983506896	-0.0797901648687	-0.0185956240835	0.052886259563	0.129590410778	0.129322208131	0.0178882616348	-0.180615098596	0.119701940663	-0.148312175771	0.0115001780225	0.110944605216
YBR083W	0.668977515869	-0.417199009348	-0.00490729476554	0.129211212063	0.488481894318	-0.225796890406	0.381232867517	-0.276747273794	0.240935407954	-0.0426261730367	0.0128170334112	0.0600695595928	-0.222077219351	-0.190908476326	0.118879656251	-0.170717206587	-0.263569442342	0.197645871286	0.108264089521	-0.135521643381	-0.210409386823	-0.178203760669	0.190164416053	0.0879384243896	0.318718147476	0.336149283942	-0.124943570978	-0.0361530369989	-0.110591285235	0.0199880487417	-0.278266412125	-0.395672236068	-0.191220020739	0.261810017261	0.18832498398	-0.350623558749	-0.255149292082	0.275633944224	0.107751435089	-0.0208091923331	-0.510628357184	0.156997726207	0.115492496106	0.191231522985	-0.0439748149185
YBR182C	-2.59380320226	1.11313338323	-2.66403149257	0.433227793752	0.328369320857	-0.0606871690221	-2.36178624707	-0.0496159891919	1.29841163149	0.36760112894	0.861643260177	-0.876355818961	-0.755623380166	-1.34642789797	-0.000741385489241	-0.209077709859	-1.80176901753	-1.10796446471	0.0487179603988	-0.992886210785	-1.0048947269	0.971719474497	0.19865861507	2.00590805817	0.941133951859	0.628006476291	0.336771730752	2.6637769921	-0.306548046737	-0.753325709226	1.18816470349	-0.359222765934	1.32655353202	-0.0344630022313	1.80632502312	1.26391421329	-0.943146499261	-0.796085405473	-0.957996949199	0.891187124384	0.42451069568	0.00129621419809	-1.67380065652	2.01446662081	0.536755842475
YBR240C	0.453879639815	0.483095294035	-0.408740775792	0.538025271831	0.172580206696	0.0215974110677	0.308376300869	0.315750098812	0.145108329912	0.154950737768	-0.151410445875	-0.571540350173	0.747487755953	0.109234003913	0.244204329724	0.205735014129	-0.189300840725	-0.547330637128	0.416693414459	-0.34856736441	-0.60517675235	0.177877723978	0.0303107774637	0.204017364726	0.131367500696	0.0600662405808	0.393725508026	0.146961540591	-0.0309378925225	-0.245826756042	0.0644510478089	-0.202451777073	0.093169824055	0.323031872903	-0.366417443097	-0.45391680425	-0.114224687402	0.0417984533779	-0.520759771667	0.0120561208873	0.231878321525	-0.249367713787	0.381266144384	-0.819897226145	-0.782829011547
YCR106W	0.105438921819	1.32023367478	-1.27788532343	1.75271304884	-0.536343343411	0.00961647970122	-0.339035193237	-1.93746876918	0.158127815921	-1.71184280381	0.700791948098	-2.18340265847	0.335055976822	-2.8671282484	0.380959467651	0.677572527365	-0.41895810968	-0.389547223859	-1.11347935426	-0.361664491811	0.453702480282	0.0576223503021	2.21082911363	1.26864615051	1.58140819128	-1.63676599618	0.0809615732347	2.53236481129	-0.49730280324	0.825551286965	0.425726023675	2.61696307393	0.555339199395	-0.649555276731	1.06239454917	0.693482985014	1.04489917488	1.62648327282	1.78576443954	-0.479723498508	1.57391421006	-8.20890504868	2.71051881386	-3.70800081658	-0.23007260137
YDL020C	-0.0945549355154	0.165686748107	-0.508754860643	-0.0220976959386	0.0289840821589	-0.45780114488	0.0709228953649	0.0342955205958	0.109127050551	0.0231152532671	0.209706568833	-0.031329893323	0.368629933237	0.145168854781	0.213561224575	-0.0178516397417	0.168559518244	0.243612148407	-0.238039301753	0.069044414557	0.0411405535068	0.176174478528	0.121545462831	0.0786344723815	-0.16300383306	-0.0255044988299	0.103547715346	-0.0937618617187	0.216869386548	-0.0401137819659	0.0913875155003	0.315982997474	0.15021602044	-0.153252476754	0.25240224806	-0.225053641144	0.0497870269573	-0.448547198555	0.759563039824	-0.0667237150001	-0.0360250088817	0.15243529862	-0.0473722600865	-0.221811038417	-1.46850164249
YDL056W	0.278822989624	0.162869592279	-0.130612177575	0.00229061132521	0.103548384784	-0.369758516302	-0.198043866519	-0.188411213229	-0.216071935628	0.109145036237	0.501937659117	0.0960116174559	0.468020182895	-0.0195886539151	-0.0379505791354	-0.0672899381183	-0.220618172367	-0.191175965258	0.146231474455	0.0199588582063	-0.486857266537	-0.072555127657	0.163208906986	0.237764317012	0.3029705469	0.393762520757	0.0312999479399	0.239074697053	-0.254819275933	-0.467030809645	-0.0556974559139	-0.475262655818	0.125480314711	-0.187988071369	0.189295267838	0.153854374578	0.171701915832	0.535191984349	-0.130563297206	0.0044056002421	-0.271675927538	-0.442944990593	0.161407700912	0.0329965154289	-0.146335120663
