	N_downshift_15min	N_downshift_25min	N_downshift_44min	N_downshift_5min	N_downshift_79min	N_downshift_9min	N_upshift_15min	N_upshift_25min	N_upshift_44min	N_upshift_5min	N_upshift_79min	N_upshift_9min	Rapamycin_15min	Rapamycin_25min	Rapamycin_44min	Rapamycin_5min	Rapamycin_79min	Rapamycin_9min
YBL005W	1.16115090926	2.69897000434	2.69897000434	1.42021640338	3.0	1.04095860768	-1.45593195565	-1.55284196866	-1.09691001301	-0.943095148664	-2.0	-0.841637507905	0.987162775295	0.739928612015	0.917214629684	1.65757731918	1.18708664336	1.08618614762
YBL021C	1.18045606446	1.67778070527	1.95860731484	1.61978875829	2.39794000867	1.48148606012	-0.160521952626	-0.548213564476	-0.673664139071	-0.80966830183	-0.756961951314	-0.254925208418	3.0	2.39794000867	2.52287874528	0.879426068794	3.0	1.39794000867
YBL103C	-0.459670525209	-0.546681659953	-0.548213564476	0.40671393298	0.59516628338	-0.309803919971	-0.291579099865	-0.619788758288	-0.742321425131	0.939302159646	-0.598599459218	0.742321425131	1.38721614328	1.60205999133	1.15490195999	0.213958789757	0.844663962535	0.490797477669
YBR049C	-0.204119982656	-1.35654732351	-3.0	0.892790030352	-3.0	1.0	-0.116338564846	-0.175223537524	0.515700160653	0.500312917382	0.777283528852	0.892790030352	0.730487055782	-0.453457336522	-1.92081875395	0.233587152888	-3.0	1.03151705145
YBR083W	2.52287874528	1.72124639905	2.69897000434	3.0	2.52287874528	2.52287874528	-1.25181197299	-1.2757241304	-1.49485002168	-1.22184874962	-1.85387196432	-1.31875876262	2.69897000434	1.48148606012	3.0	2.22184874962	3.0	3.0
YBR182C	-0.962573502059	-0.917214629684	-0.590066876669	-1.28399665637	-0.472370099129	-1.05060999336	0.313363730738	0.645891560853	0.591760034688	-1.58502665203	0.853871964322	-1.06550154876	0.57839607313	-0.987162775295	-1.0	1.30102999566	-0.756961951314	1.18708664336
YBR240C	1.30102999566	0.628932137728	0.432973633841	0.79860287568	-0.399027104313	1.24412514433	-2.39794000867	-2.39794000867	-1.04575749056	-2.30102999566	-0.467245621008	-2.09691001301	2.04575749056	1.45593195565	0.829738284605	0.590066876669	-0.573488738635	1.88605664769
YCR106W	3.0	3.0	2.09691001301	3.0	3.0	3.0	-1.72124639905	-0.920818753952	-0.723538195827	-2.09691001301	-0.323306390375	-1.31875876262	2.52287874528	1.2924298239	1.22914798836	1.52287874528	1.7447274949	2.30102999566
YDL020C	0.567030709126	1.30102999566	0.725842150736	0.767003889608	0.815308569182	0.614393726402	-2.69897000434	-3.0	-2.30102999566	-0.649751981666	-0.826813731588	-0.623423042943	0.70114692359	0.804100347591	1.95860731484	0.447331783888	2.69897000434	1.05551732785
YDL056W	2.69897000434	3.0	2.69897000434	2.69897000434	1.92081875395	3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	2.39794000867	1.60205999133	1.58502665203	1.30980391997	1.46852108296	2.52287874528
YDL106C	2.04575749056	1.46852108296	1.92081875395	2.69897000434	1.69897000434	2.0	-1.95860731484	-1.35654732351	-0.935542010773	-2.09691001301	-0.966576244513	-1.85387196432	2.09691001301	1.30980391997	0.913640169325	1.1739251973	1.16749108729	2.09691001301
YDL170W	3.0	1.13667713988	0.869666231505	3.0	0.69680394258	3.0	-3.0	-3.0	-2.22184874962	-3.0	-1.22184874962	-3.0	2.04575749056	1.79588001734	0.869666231505	3.0	0.623423042943	2.39794000867
YDR043C	1.88605664769	2.0	2.22184874962	3.0	2.69897000434	2.15490195999	-1.28399665637	-0.619788758288	-0.718966632752	0.384049948344	-0.721246399047	-1.3767507096	2.09691001301	1.72124639905	1.7447274949	2.52287874528	1.55284196866	3.0
YDR123C	3.0	3.0	3.0	3.0	3.0	3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	3.0	3.0	3.0	3.0	3.0	3.0
YDR146C	3.0	2.69897000434	3.0	2.39794000867	3.0	2.69897000434	-0.596879478824	-0.241845378033	1.02227639471	-3.0	1.28399665637	-1.82390874094	3.0	3.0	3.0	1.72124639905	3.0	2.30102999566
YDR207C	2.52287874528	3.0	3.0	1.1739251973	3.0	1.76955107862	-0.841637507905	-0.694648630553	-1.09691001301	0.268411234813	-1.40893539297	-0.567030709126	3.0	3.0	3.0	3.0	3.0	3.0
YDR216W	0.728158393464	1.07058107429	1.40893539297	0.416801226031	1.33724216832	0.709965388637	-0.171984935776	-0.289882634888	0.860120913599	0.158640529545	0.785156151952	-0.472370099129	0.821023052707	0.679853713889	0.459670525209	0.850780887345	0.549750891681	0.441291429467
YDR253C	-1.26760624018	-1.48148606012	-1.05551732785	-1.50863830617	-1.05551732785	-1.2757241304	1.55284196866	0.995678626217	0.970616222315	1.25181197299	0.882728704344	1.88605664769	-2.04575749056	-1.48148606012	-1.49485002168	-1.76955107862	-1.82390874094	-1.50863830617
YDR259C	-0.823908740944	-1.10790539731	-0.761953896871	-0.669586226651	-0.673664139071	-0.709965388637	0.634512015109	0.649751981666	0.754487332186	0.422508200163	0.910094888561	0.600326278519	-0.490797477669	-1.09151498112	-1.19382002602	0.508638306166	-0.769551078622	0.465973893944
YDR310C	3.0	3.0	3.0	2.52287874528	3.0	3.0	-1.7447274949	-0.450996737974	-0.273272790973	-3.0	-0.698970004336	-3.0	3.0	3.0	3.0	3.0	3.0	3.0
YDR423C	1.0268721464	0.692503962087	0.718966632752	0.913640169325	0.559090917935	0.982966660701	-0.698970004336	-0.21968268786	0.772113295386	-0.821023052707	0.853871964322	-1.25963731051	0.943095148664	0.542118103266	0.939302159646	1.82390874094	0.991399828238	1.65757731918
YDR451C	3.0	3.0	3.0	3.0	3.0	3.0	-1.95860731484	-1.18045606446	-1.10237290871	-2.69897000434	0.928117992694	-3.0	3.0	3.0	3.0	3.0	3.0	3.0
YDR463W	3.0	3.0	3.0	3.0	3.0	3.0	-2.69897000434	-1.7447274949	-1.72124639905	-1.10790539731	-1.03621217265	-1.7447274949	3.0	2.69897000434	3.0	3.0	3.0	3.0
YEL009C	2.39794000867	2.15490195999	1.55284196866	3.0	1.67778070527	3.0	-2.30102999566	-1.69897000434	-1.06048074738	0.549750891681	-0.863279432844	-1.24412514433	3.0	1.63827216398	1.25963731051	2.69897000434	1.32790214206	3.0
YER040W	3.0	3.0	3.0	3.0	3.0	3.0	-3.0	-3.0	-3.0	-2.15490195999	-3.0	-3.0	3.0	3.0	3.0	3.0	3.0	3.0
YER111C	0.935542010773	1.35654732351	1.79588001734	0.872895201635	2.30102999566	0.860120913599	-1.43179827593	-0.60730304674	-1.04575749056	-3.0	-0.752026733638	-3.0	0.812479279164	1.55284196866	2.39794000867	0.863279432844	2.69897000434	0.876148359033
YER161C	2.39794000867	1.38721614328	1.67778070527	3.0	1.56863623584	3.0	-1.45593195565	-0.892790030352	-0.910094888561	0.248720896017	-0.728158393464	-1.05551732785	2.39794000867	1.45593195565	1.52287874528	3.0	2.09691001301	3.0
YER169W	3.0	3.0	3.0	3.0	3.0	3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	3.0	3.0	3.0	3.0	3.0	3.0
YFL021W	-0.492144128304	-0.514278573518	0.728158393464	0.478861916296	1.03151705145	-0.460923901207	-0.686132779631	-0.847711655617	-1.02227639471	-0.675717544702	-0.677780705266	-0.576754126063	0.617982957425	0.492144128304	0.545155139991	2.39794000867	0.632644078974	1.0
YFR034C	2.22184874962	1.44369749923	0.841637507905	3.0	0.524328811676	3.0	-2.39794000867	-1.55284196866	-1.55284196866	-3.0	-1.52287874528	-3.0	3.0	2.04575749056	1.10237290871	1.2757241304	0.694648630553	3.0
YGL013C	-0.370590400897	-0.306273051076	0.301899454377	0.429457060118	0.369572124975	0.440093374964	-0.453457336522	0.752026733638	0.876148359033	0.787812395596	1.06048074738	0.705533773838	-0.565431095966	-0.74714696902	-0.690369832574	0.373659632625	-0.632644078974	0.315154638356
YGL073W	-3.0	-3.0	-3.0	-1.33724216832	-3.0	-1.25963731051	3.0	3.0	2.15490195999	2.22184874962	2.52287874528	3.0	-1.08618614762	-3.0	-3.0	0.341988603343	-3.0	0.593459819566
YGL131C	1.22914798836	1.67778070527	1.44369749923	0.605548319174	1.10790539731	0.679853713889	0.510041520575	0.723538195827	0.910094888561	0.958607314842	0.847711655617	0.725842150736	0.879426068794	1.05551732785	0.619788758288	0.596879478824	0.382999658879	0.86646109163
YGL162W	1.23657200644	1.24412514433	1.30980391997	0.714442690992	1.16749108729	0.856985199746	-1.35654732351	-1.48148606012	-1.46852108296	-0.725842150736	-1.01772876696	-1.58502665203	1.06550154876	1.11350927483	0.679853713889	1.7447274949	0.896196279044	1.3767507096
YGL237C	-0.563837352959	-1.36653154442	-1.40893539297	-0.258848401148	-2.30102999566	-0.211124884225	1.52287874528	1.52287874528	2.69897000434	0.296708621881	2.52287874528	0.882728704344	-0.540607512241	-1.30102999566	-2.15490195999	0.52287874528	-2.52287874528	0.0963674839158
YHL009C	-0.379863945026	-0.531652669588	-0.517126416391	0.634512015109	-0.403402904374	0.399027104313	0.537602002101	0.663540266151	0.507239610973	0.486782399932	0.290730039024	0.767003889608	-0.393618634889	-0.559090917935	-0.709965388637	-1.09691001301	-0.80966830183	-0.58004425151
YHL020C	3.0	2.69897000434	3.0	3.0	3.0	3.0	-1.30102999566	-2.52287874528	-2.22184874962	-1.14874165128	-1.67778070527	-1.2757241304	3.0	2.52287874528	3.0	2.30102999566	3.0	2.30102999566
YHL027W	1.85387196432	1.52287874528	2.22184874962	0.585026652029	2.09691001301	0.896196279044	0.657577319178	1.07572071394	0.872895201635	-1.82390874094	0.605548319174	-0.946921556517	1.95860731484	3.0	3.0	1.0043648054	3.0	1.61978875829
YHR084W	1.5376020021	1.67778070527	2.04575749056	1.79588001734	2.52287874528	1.5376020021	-1.06048074738	-0.671620396561	-0.441291429467	-1.28399665637	-0.486782399932	-1.16749108729	1.10237290871	1.14874165128	1.44369749923	1.06550154876	1.85387196432	0.869666231505
YHR178W	3.0	3.0	3.0	3.0	3.0	3.0	-2.69897000434	-3.0	-2.69897000434	-2.69897000434	-3.0	-2.52287874528	3.0	3.0	3.0	2.09691001301	3.0	2.39794000867
YHR206W	0.718966632752	0.946921556517	2.39794000867	0.917214629684	3.0	1.09151498112	1.05060999336	2.30102999566	1.95860731484	0.38933983691	1.65757731918	0.619788758288	1.18045606446	1.63827216398	2.30102999566	0.917214629684	3.0	1.22914798836
YIL101C	1.46852108296	1.10790539731	1.18708664336	1.67778070527	1.50863830617	1.92081875395	-0.653647025549	-0.826813731588	-0.793174123968	-0.530177984022	-0.653647025549	-0.395773946916	1.5376020021	0.795880017344	1.03151705145	1.06550154876	1.21467016499	1.52287874528
YIL131C	1.30980391997	1.36653154442	2.30102999566	1.76955107862	3.0	1.95860731484	-0.838631997765	-1.12493873661	-0.493494967595	-1.30980391997	-0.661543506395	-1.08618614762	2.04575749056	1.61978875829	3.0	0.73754891027	3.0	1.46852108296
YIR018W	-0.436518914606	-0.576754126063	-0.468521082958	-0.530177984022	-0.565431095966	-0.401209493237	0.504455662454	0.69680394258	0.694648630553	-0.585026652029	0.721246399047	-0.4271283978	-0.397940008672	-0.471083299722	-0.71219827007	0.892790030352	-0.892790030352	0.524328811676
YJL056C	3.0	3.0	3.0	3.0	3.0	3.0	-2.52287874528	-3.0	-2.69897000434	-1.39794000867	-2.52287874528	-1.44369749923	3.0	2.69897000434	3.0	3.0	3.0	3.0
