	YBL016W	YBL088C	YBR028C	YBR097W	YBR125C	YBR274W	YCR008W	YCR091W	YDL006W	YDL047W	YDL101C	YDR075W	YDR477W	YFL033C	YFR014C	YGR123C	YHR030C	YHR082C	YIL035C	YIR026C	YJL095W	YJL128C	YJR059W	YKL048C	YKL126W	YKL139W	YKL161C	YKL166C	YKL168C	YLL010C	YLR113W	YLR362W	YML016C	YMR139W	YMR216C	YNL032W	YNL099C	YNL298W	YNL307C	YNR031C	YNR032W	YOL016C	YOR061W	YPL031C	YPL140C
YDL106C	-1.85698519975	0.421819390372	-0.676541633151	1.39469495386	1.48412615629	0.456056057517	-3.09691001301	-1.52143350441	1.74232142513	-1.73754891027	1.82390874094	-0.424581208786	-1.15926676539	-0.898596649445	0.780939667551	2.76955107862	0.778846678045	2.7447274949	-2.52287874528	1.35359627378	1.21538270737	-1.00700490157	1.65169513695	1.83863199777	1.00217691925	0.484126156288	-1.51999305704	1.289036881	1.339134522	-0.80966830183	-0.983802646488	1.56703070913	2.13667713988	-1.30016227413	-1.2740883677	1.41341269533	0.94233389609	0.785156151952	0.939302159646	-1.19382002602	-0.552686891176	0.570247719998	0.784362436565	1.33629907461	-0.501827339363
YDL170W	-0.474307475495	4.0	-1.40671393298	2.36653154442	1.82973828461	-2.95860731484	-1.25026368443	0.486382926212	0.689306687657	-0.843753809603	1.91364016933	0.455683858253	4.0	0.30277065724	1.32790214206	3.52287874528	0.519131076313	-1.07883394936	-0.532539890493	-0.338471259868	-1.03058408765	1.0048037084	1.85078088734	1.64397414281	1.56066730617	1.11861534323	-0.694433686485	1.00392634551	-1.1140736602	-2.56863623584	-0.394694953859	2.20065945055	0.727462222625	-1.65364702555	0.391046300724	2.0268721464	0.359319846722	0.381847266621	0.422508200163	-1.56703070913	0.751046384504	0.383524486111	2.69897000434	0.457050151186	-0.513427849482
YDR043C	-2.69897000434	1.64589156085	-2.76955107862	4.0	-1.3142582614	-1.86327943284	-0.890084136976	-2.05551732785	2.88605664769	0.703115524461	3.22184874962	-1.51427857352	1.46470587996	-1.94309514866	-0.407490152099	1.10679324694	-1.79317412397	-1.1018235165	-1.77989191196	-0.69680394258	-2.35654732351	-1.34008379993	2.33724216832	3.30102999566	3.69897000434	0.402195157596	0.846185135655	1.41793663709	-1.46470587996	-1.43533393575	-1.70553377384	1.15614457738	3.0	-3.39794000867	1.43533393575	1.26600071346	0.580209413894	1.7328282716	-1.05256627811	-1.91364016933	0.902395671126	-2.18045606446	2.2076083105	1.0109953843	-1.01772876696
YDR123C	-4.0	2.02227639471	-4.0	4.0	-4.0	-4.0	-4.0	-4.0	4.0	-3.15490195999	4.0	-4.0	1.58838029404	-4.0	-1.59006687667	-1.80966830183	-2.08618614762	-4.0	-4.0	-4.0	-4.0	-3.04575749056	4.0	4.0	4.0	4.0	-4.0	4.0	-4.0	-4.0	-3.30102999566	-3.15490195999	1.51570016065	-4.0	4.0	4.0	2.72124639905	-1.97061622231	-4.0	-4.0	4.0	-4.0	4.0	4.0	-4.0
YDR146C	0.781202001888	1.48412615629	-1.63827216398	4.0	2.09151498112	-2.01772876696	1.50723961097	-0.947690900353	4.0	2.76955107862	4.0	2.25963731051	1.32697909287	-0.774690718274	-1.19111413264	1.44009337496	-2.67778070527	-1.45099673797	1.6757175447	-1.13727247168	-3.69897000434	-1.09582563172	1.46344155743	4.0	4.0	4.0	-3.39794000867	1.13667713988	-3.69897000434	-0.651695136952	-1.59006687667	-4.0	2.08092190762	-0.811352704	2.85387196432	1.67366413907	2.08618614762	4.0	-1.32239304728	-1.96657624451	0.475603877896	-3.39794000867	1.30189945438	4.0	-4.0
YDR207C	-0.946921556517	0.962972120244	-1.03198428601	3.0	1.13371266092	-1.6143937264	-2.48148606012	-1.09528445472	2.05551732785	1.29843201494	2.56863623584	1.23062267392	0.977571628815	0.347463581407	1.24336389175	0.811634073937	-1.86327943284	1.81815641206	-1.48678239993	0.984640244591	-1.05256627811	-0.767003889608	1.29929628285	2.24412514433	0.98970004336	1.76700388961	-0.650722472532	1.9829666607	1.19859628998	-0.730020323355	-0.948076083954	-0.553773598222	-0.984640244591	-1.24949160515	0.793713955588	-0.7115271994	-0.787013815263	0.538201442475	0.808548985535	-1.13194363818	1.48811663902	0.547600154089	0.642827742277	0.599980364935	-1.49894073778
YDR216W	-0.975104039893	-1.0241088636	-0.340939927759	3.30102999566	2.25181197299	-0.817585347565	-1.23582386761	-0.94233389609	2.21467016499	1.73518217699	1.53017798402	1.68402965454	-1.38195190329	0.522734004575	0.655018586073	3.15490195999	-0.673459331483	1.96657624451	-1.00217691925	-0.713319030645	-0.396314450385	-0.491739694488	-1.13430394008	1.66354026615	2.01772876696	0.467882883751	-1.05998184499	-0.670602120639	1.1784864716	1.19997064076	-1.19044028536	1.43297363384	1.66756154008	-0.869344650978	-0.623058242853	-0.564792896759	-1.01818139283	0.808548985535	-0.427012291802	-0.871277715662	-2.21467016499	-2.58502665203	0.547446936771	3.04575749056	-1.01772876696
YDR253C	-1.21968268786	-1.92811799269	1.20065945055	-4.0	0.484921324924	-0.514988785421	-1.8894102897	-1.29584948316	0.971428747307	-1.62893213773	1.26680273489	-1.41341269533	-1.76447155309	2.46852108296	-3.39794000867	-1.36855623099	-0.884722408604	1.53017798402	0.787812395596	-2.15490195999	0.493630282904	0.898940645092	-1.61618463402	-2.40893539297	-1.82102305271	0.830031826003	-1.37161106995	-2.10790539731	0.871277715662	2.34678748622	2.72124639905	0.364013888199	0.93892467637	-0.719194071606	0.498940737782	-0.65678840982	-1.02594909721	-0.504039605118	-1.26921772433	1.83863199777	-1.19654288435	-0.349206960348	-1.80966830183	-1.91721462968	-1.82102305271
YDR259C	-1.35457773065	-1.37986394503	-0.482672117706	-0.624702261783	0.603103550857	-0.692717952967	-4.0	-1.79588001734	0.909036923404	-0.905179619645	0.966174306047	-0.388489112873	-2.88605664769	0.852632892206	-0.511731384505	-1.87942606879	-1.4934949676	1.44490555142	-0.330497165896	-1.41453927049	-0.351542405717	0.693574972449	-2.56863623584	-1.52287874528	-1.27901425585	0.838033383636	-1.67985371389	-0.663940722134	0.493359694433	1.11069829749	1.49894073778	0.421934116164	2.39794000867	-1.41005039867	-0.886390848927	-0.68782264356	-2.72124639905	-2.24412514433	-1.02319166266	1.25258819211	-1.86646109163	0.381011079635	-2.18045606446	-1.50723961097	-1.94309514866
YDR310C	-1.79317412397	0.990549104201	-0.268330668171	2.5376020021	3.52287874528	-1.22257317761	-1.11804502866	-2.5376020021	1.06048074738	1.74232142513	1.23433144524	0.947306058075	2.49485002168	-0.346690987062	0.302160631782	3.52287874528	-1.1567672219	4.0	-0.553618187778	-0.746904414151	-0.779630367549	1.06905096883	1.88605664769	3.22184874962	3.39794000867	1.48945498979	-0.791289980094	-0.589391457432	-0.603103550857	-0.318125877871	-1.08039897622	-0.429340329978	1.38827669199	-1.64781748189	-0.818442226137	3.69897000434	2.95860731484	1.01772876696	-3.69897000434	1.30189945438	-0.966576244513	-1.62525165399	2.95860731484	4.0	-1.17652577083
YDR423C	-0.431798275933	2.07572071394	1.77728352885	2.11918640772	2.5376020021	0.315154638356	1.53017798402	-0.549442990582	-0.863279432844	1.63451201511	0.825649402521	4.0	4.0	0.458545571252	1.43062609038	3.52287874528	1.34678748622	1.36451625319	1.53461714855	1.29929628285	2.35654732351	1.83863199777	-0.835349784066	0.808269606637	1.83863199777	-0.574465779502	0.590066876669	-1.86327943284	2.05551732785	1.17979854051	1.09636748392	1.47625353319	1.04914854111	0.981715691573	-0.430275050774	-0.878440155812	-0.46155194829	0.484523558618	2.5376020021	1.31966448659	-1.03952922247	-2.65757731918	0.377682339166	1.21041928784	0.787812395596
YDR451C	1.31695296176	2.09691001301	-1.34103515734	2.48148606012	4.0	-2.79588001734	-1.77469071827	-2.79588001734	3.04575749056	1.7878123956	4.0	1.03621217265	2.69897000434	-1.56066730617	0.982966660701	4.0	-1.16430942851	1.35359627378	1.1209041205	-1.07314329105	-1.27736607747	-0.789681480174	2.50863830617	2.40893539297	2.65757731918	1.24033215531	-1.07831352452	1.27736607747	-0.859806321421	-1.37161106995	-0.921180816901	-2.23657200644	-1.16178077809	-1.09963287134	2.28399665637	2.09691001301	1.22548303427	1.42250820016	0.602929450041	-1.71896663275	-0.985479461242	-2.2924298239	0.971428747307	2.88605664769	-1.57024772
YDR463W	-2.5376020021	-1.18575240427	-2.52287874528	4.0	-2.82390874094	-4.0	-4.0	-2.72124639905	4.0	-3.15490195999	4.0	-4.0	-1.05799194698	-1.75696195131	1.36957212497	-1.73754891027	-2.22914798836	-1.44611697336	-1.68402965454	-1.70114692359	-4.0	-2.56863623584	1.55439579673	4.0	4.0	4.0	-4.0	2.1739251973	-4.0	-4.0	-2.58502665203	-0.671009144551	1.93554201077	-4.0	2.88605664769	2.0043648054	-0.95742448756	-1.40011692793	-2.04575749056	-4.0	-1.4698003018	-1.78251605579	3.04575749056	2.25181197299	-4.0
YEL009C	-4.0	-1.37778597703	-1.29756946355	3.22184874962	0.819874124836	0.987584625238	-1.23582386761	-2.60205999133	4.0	1.16749108729	4.0	-1.43415218133	-1.55752023094	0.734946211496	1.11013827874	3.22184874962	2.76955107862	4.0	-2.48148606012	4.0	4.0	-2.08618614762	-2.31875876262	1.87614835903	3.52287874528	1.93930215965	-3.09691001301	1.69680394258	3.0	2.05060999336	-2.67778070527	-0.890421453096	-0.818442226137	-4.0	1.56224943718	1.32882715728	-1.90308998699	-4.0	-1.41566877563	-2.52287874528	-1.95467702121	-1.64016451766	0.982549270489	4.0	-4.0
YER040W	-3.69897000434	1.04431224969	-4.0	4.0	-4.0	-4.0	-4.0	-2.95860731484	4.0	-4.0	4.0	-4.0	0.913284336055	-3.52287874528	0.878440155812	-2.56863623584	0.5835259209	-3.04575749056	-4.0	-2.76955107862	-3.15490195999	-1.44611697336	3.52287874528	4.0	3.69897000434	4.0	-3.39794000867	4.0	-4.0	-4.0	-1.56224943718	-2.13076828027	1.10402526764	-4.0	4.0	4.0	4.0	-1.53017798402	-2.88605664769	-3.52287874528	4.0	-2.50863830617	4.0	2.20065945055	-4.0
YER111C	-2.11918640772	-0.951946826884	-2.07058107429	2.85387196432	2.1739251973	-4.0	-3.69897000434	-2.69897000434	3.52287874528	0.600672467841	3.52287874528	-1.58502665203	3.22184874962	-2.03621217265	0.323032185705	1.80410034759	-3.69897000434	-0.965772739229	2.44369749923	-2.38721614328	-4.0	-4.0	1.55752023094	4.0	4.0	1.15428198203	-1.58670023592	3.39794000867	-2.48148606012	-3.69897000434	-4.0	-1.84466396253	1.01727661233	-2.28399665637	1.41793663709	1.54975089168	-1.09799710865	4.0	-1.25649023527	-4.0	-4.0	-1.91009488856	2.82390874094	2.63827216398	-2.60205999133
YER161C	-3.69897000434	1.96257350206	-2.82390874094	1.85387196432	-1.44129142947	-2.34678748622	-2.55284196866	-2.82390874094	1.41907502432	-1.7447274949	4.0	-3.04575749056	1.43179827593	-2.18045606446	2.7447274949	2.61978875829	-1.23957751658	1.1214782045	-1.63451201511	-1.61978875829	1.12609840214	-1.57511836337	2.43179827593	2.33724216832	1.48945498979	2.79588001734	-1.36855623099	2.06048074738	1.15119529895	-3.39794000867	-1.68613277963	-2.04575749056	-1.22914798836	-4.0	2.33724216832	4.0	4.0	-1.64016451766	-1.04431224969	-4.0	-1.21538270737	2.09691001301	1.85698519975	3.39794000867	-3.15490195999
YER169W	-4.0	4.0	-1.64016451766	4.0	1.22329881601	-4.0	-1.95860731484	-2.95860731484	4.0	-2.1739251973	4.0	-1.36351210365	2.60205999133	-2.46852108296	2.26760624018	1.56066730617	-0.43132902199	1.348721986	-4.0	-3.39794000867	-1.57839607313	0.895854449446	1.1390633793	3.69897000434	4.0	1.7166987713	-0.451610581867	-1.58670023592	-1.64397414281	-4.0	-0.543178651978	4.0	1.99139982824	-4.0	2.25963731051	4.0	4.0	0.524183586969	-2.20065945055	-3.30102999566	-0.651695136952	1.00833099262	4.0	2.92081875395	-3.30102999566
YFL021W	-1.42136079003	-0.672232510097	-0.831797253157	0.594312213327	0.451364940185	-0.922268820348	-0.927015255372	-0.687399560739	1.06348625752	0.564474148501	1.14086170271	-0.722390785696	-2.00877392431	0.62967199222	0.785686102576	-0.657577319178	-0.777803953698	1.83268266525	1.16813022572	0.529148675474	0.747389659433	-1.4271283978	-1.221125528	-1.56383735296	-1.12959609472	-0.421017157297	-1.13194363818	-1.32605800137	1.46092390121	1.08301995268	-0.848323769153	1.06298389254	1.56383735296	-1.70996538864	0.664341547711	-1.89619627904	-2.82390874094	-2.72124639905	-0.895854449446	0.52302353424	-0.753009300758	1.26042765555	-1.52870828894	-1.17587416608	-1.33724216832
YFR034C	0.920095532333	1.70114692359	-0.312203588619	4.0	0.804377056413	-2.5376020021	-0.820735535661	1.66554624885	1.67366413907	1.93930215965	1.16494389828	-0.649364391741	0.585695311872	0.762456261857	1.56066730617	1.10846254233	0.467118280593	0.49485002168	0.977159389123	1.43179827593	-1.15304467498	-0.817015032996	1.14691047015	2.34678748622	1.66958622665	1.85698519975	0.526513029935	-2.10790539731	-0.827105302248	-1.24718356881	-0.606249359652	-0.793984123237	2.95860731484	-0.688458041599	0.601712694643	0.729787145104	-1.00174066158	0.491335636947	0.596193389453	-1.36251027049	-1.42365864979	-1.84771165562	0.938547520913	2.58502665203	-0.821886747685
YGL013C	-0.848630149753	0.509760514754	0.426548177965	0.401537799526	0.807711387432	-1.11633856485	0.791827473333	-0.404393565134	0.7279262125	-1.60554831917	0.552686891176	0.353792387793	0.529589509024	-0.772370350429	0.435926021023	-0.583858968832	-0.440811810995	-0.459670525209	-0.45001638884	-1.1018235165	-0.705974905905	-1.59176003469	0.585026652029	0.573488738635	0.554863031287	-0.383839687152	0.431446287951	0.518127589689	-1.34294414714	-1.08354605145	-2.06550154876	0.567832730557	0.408935392974	-0.810229043653	0.634699251362	-0.327532686932	-0.68089394069	0.54775342548	-0.34055921813	-0.88206616496	-1.33818731446	0.587707490677	0.645123577484	-0.620513186283	-0.676541633151
YGL073W	-2.2757241304	1.16685288809	4.0	-3.22184874962	-1.23433144524	-2.07058107429	1.76195389687	4.0	0.260823368089	-1.75202673364	-3.04575749056	-1.77211329539	-1.0752040042	1.87614835903	2.31875876262	-3.09691001301	-1.15739076039	-1.69897000434	1.34198860334	1.08196966322	-1.28483264215	-3.09691001301	1.74957999769	-4.0	-3.39794000867	-2.82390874094	-0.709297756712	-2.79588001734	1.36754270782	-0.967784296702	-1.86646109163	-0.311847244408	2.65757731918	1.18111458541	0.672232510097	-1.95860731484	-2.55284196866	-1.2644011003	1.77989191196	-1.96257350206	-1.31336373074	2.49485002168	-3.22184874962	-1.94309514866	-0.527828853308
YGL131C	-1.66958622665	-0.593459819566	-0.752517739323	1.72353819583	-1.66756154008	-1.642065153	1.02319166266	0.331427730815	1.34486156519	0.92959267826	0.513003111568	-1.68824613894	3.09691001301	-0.576099081472	-0.38912699962	-1.56066730617	1.09420411963	0.5300307905	0.472112434047	-1.15864052955	-0.526805090795	1.75696195131	0.364315237453	2.05060999336	1.28483264215	1.71896663275	-1.26760624018	-0.308830065868	0.452225294612	-0.353792387793	1.52432881168	-1.34678748622	-2.36653154442	-1.35457773065	2.67778070527	-0.457921853664	-1.37161106995	-1.26921772433	0.584359020104	0.644548479873	2.39794000867	-2.24412514433	-1.21183162886	-0.798056936598	-1.09474395125
YGL162W	0.96818772867	-0.933674074638	-0.751536282449	2.45593195565	-0.756961951314	-0.85449282859	0.984221243611	-0.391902053675	1.20204035626	2.92081875395	0.481091426309	-0.568314655314	1.00744648217	0.960982678003	0.574465779502	-1.90308998699	-0.790216985151	-0.68026950567	-0.863279432844	1.16430942851	-1.21324857785	-1.25570701688	-1.82390874094	1.14448084433	2.10790539731	0.681310730052	-0.641684359918	1.08724669633	-0.902742690307	-0.796423225022	-2.05060999336	1.11804502866	1.43179827593	-0.880084589742	-0.495257363728	-1.21467016499	-3.39794000867	1.16621562534	-1.19928292172	-1.46852108296	1.124360063	-0.535361440905	0.581036169296	0.486782399932	-2.22914798836
YGL237C	1.32148162096	3.69897000434	-1.57024772	0.225921199247	3.22184874962	-4.0	-0.848323769153	4.0	0.40549695618	4.0	-1.47625353319	-4.0	0.708409174342	1.85387196432	0.543785844642	3.0	-4.0	-4.0	2.65757731918	-1.40450377817	-4.0	-1.17069622717	3.69897000434	2.25181197299	1.35457773065	-1.69897000434	-0.73565449295	-2.10237290871	-4.0	-4.0	-0.773142429711	-4.0	0.857297754262	-2.05551732785	1.77211329539	1.27901425585	-2.24412514433	2.60205999133	-3.30102999566	-0.854182285508	4.0	0.627456199241	1.23062267392	-3.0	-1.41680122603
YHL009C	-2.72124639905	0.68026950567	-0.378097039109	-1.91009488856	0.77910775078	0.638272163982	2.58502665203	-0.310957660972	-2.52287874528	-3.39794000867	1.26600071346	0.728855682051	2.15490195999	-0.301551461985	-2.76955107862	-0.730020323355	0.809388202186	0.89448981523	-1.01367622295	-3.69897000434	0.451119437362	3.0	1.53165266959	-0.38806437496	-0.489857300597	1.41341269533	-0.491335636947	-1.6615435064	1.07623803917	0.864549300654	3.69897000434	-3.30102999566	-3.30102999566	0.394694953859	1.93930215965	1.36957212497	0.941953769605	-2.92081875395	1.91009488856	3.22184874962	-2.13667713988	-2.85387196432	-2.2757241304	0.797239312607	-1.31966448659
YHL020C	1.8696662315	0.740884155815	-4.0	4.0	-1.30627305108	-3.69897000434	-3.30102999566	-4.0	4.0	-0.690156995284	4.0	-1.23507701535	1.93181413825	-4.0	-1.26360349772	1.32057210339	0.609064892897	-2.30980391997	-1.67162039656	-2.85387196432	-1.80134291305	-0.954285941059	2.92081875395	4.0	3.69897000434	2.76955107862	-2.50863830617	4.0	-4.0	-4.0	-1.16367588429	-1.08354605145	0.986320302709	-2.95860731484	4.0	4.0	4.0	1.30189945438	-1.07314329105	-3.52287874528	3.52287874528	-1.7328282716	4.0	3.22184874962	-0.644931793651
YHL027W	-1.76195389687	-2.05060999336	-1.15242734086	1.44490555142	1.12609840214	-1.52143350441	-4.0	-2.76955107862	2.30980391997	2.7447274949	4.0	-2.06048074738	1.49485002168	-0.780677491581	-1.64397414281	0.753501419204	-4.0	2.14874165128	-1.22257317761	-1.19314197048	-3.22184874962	0.832092189999	1.79048498546	-0.915423722066	-1.54515513999	0.843753809603	-2.08092190762	-2.09691001301	0.576262750018	-1.95078197733	1.42829116819	-0.86742015234	-1.85078088734	-4.0	1.42829116819	2.19382002602	2.43179827593	0.684869682816	1.07365755337	-0.963770455914	-1.53910215724	-1.54060751224	-1.16367588429	1.67162039656	-4.0
YHR084W	2.52287874528	-0.545460015035	-1.25103713874	0.577082019232	1.34390179799	-0.622329560666	4.0	-0.511026475273	0.408824049688	1.19314197048	4.0	2.85387196432	1.3585258895	1.1739251973	-0.848630149753	-1.69464863055	1.57675412606	-0.769295686387	-0.685500772027	-1.04239271294	-1.2700257143	4.0	4.0	1.22621355502	0.841939206063	4.0	-0.336487529585	1.37882371822	-1.67778070527	0.974284616099	4.0	-4.0	-3.15490195999	1.80687540165	4.0	1.94309514866	2.34678748622	-2.2757241304	0.410385459369	4.0	-3.22184874962	-1.35066514129	-1.37263414341	2.28399665637	-1.21324857785
YHR178W	1.41116827441	-0.827689031478	-3.30102999566	4.0	-4.0	-2.24412514433	-2.82390874094	-4.0	3.30102999566	-1.05898575629	4.0	-1.28066871302	0.749336080537	-4.0	-1.90657831484	-1.58169870868	0.683191247947	-0.797784224199	-1.82390874094	-4.0	-1.73754891027	0.646468440922	2.65757731918	4.0	2.28399665637	1.9829666607	-3.15490195999	2.69897000434	-2.39794000867	-2.61978875829	-0.62087585393	-1.68613277963	-1.15989390554	-3.30102999566	4.0	2.82390874094	3.52287874528	-1.07572071394	-1.03338901332	-1.34582345812	1.76955107862	-2.3767507096	4.0	4.0	-2.0
YHR206W	-1.03621217265	1.20273245917	-0.868702203402	3.30102999566	1.61798295743	-1.10402526764	-1.41228903498	-1.95467702121	4.0	4.0	4.0	1.99139982824	1.79048498546	-1.95467702121	0.493359694433	1.55284196866	-3.0	1.80134291305	1.79860287568	-1.48280410205	-4.0	-2.60205999133	1.08460016479	2.36653154442	4.0	0.999565922521	-0.893809102737	1.69036983257	1.51712641639	-1.88605664769	-2.95860731484	-1.38090666937	-1.21968268786	-1.6143937264	0.825068406472	3.04575749056	1.50723961097	1.69464863055	1.06398920428	-3.39794000867	-3.30102999566	0.503762454833	2.38721614328	1.66554624885	-2.76955107862
