	N_downshift_15min	N_downshift_25min	N_downshift_44min	N_downshift_5min	N_downshift_79min	N_downshift_9min	N_upshift_15min	N_upshift_25min	N_upshift_44min	N_upshift_5min	N_upshift_79min	N_upshift_9min	Rapamycin_15min	Rapamycin_25min	Rapamycin_44min	Rapamycin_5min	Rapamycin_79min	Rapamycin_9min
YNL289W	0.21264378615	-0.0937598160404	-0.457062808923	-0.0244423544921	-0.719327094566	-0.0376383288153	0.360536909346	0.323238129331	0.319991090738	0.318918067642	0.340025764963	0.314887796643	0.073778530162	-0.207415964821	-0.244901402015	0.12223003285	-0.347607447475	-0.254094890676
YNL307C	-0.0517305219397	-0.107082261131	-0.0626373975539	0.249664171578	-0.104312320795	0.0031618677181	0.0417874183711	0.378832437293	0.152744537633	0.0609292381551	0.280678479659	0.0402439825585	-0.147254331506	-0.147177955586	-0.147275858733	-0.147108475448	-0.146717121653	-0.14674588862
YOR039W	0.0341587502774	0.14191306455	0.0408454302133	-0.0125098123926	0.0506007862727	-0.0241504791971	0.0555639215818	-0.200978906249	-0.138178507259	-0.162367568244	-0.0865260053897	-0.146700375364	-0.0110252816013	0.125871120906	0.117408625841	0.0980681547675	0.109716972584	0.00829010870345
YOR061W	0.0341587502774	0.14191306455	0.0408454302133	-0.0125098123926	0.0506007862727	-0.0241504791971	0.0555639215818	-0.200978906249	-0.138178507259	-0.162367568244	-0.0865260053897	-0.146700375364	-0.0110252816013	0.125871120906	0.117408625841	0.0980681547675	0.109716972584	0.00829010870345
YPL031C	0.19986073936	0.634650193258	0.58996653602	-0.015027070146	0.252078022298	-0.20746772873	-0.104109564459	-0.146788885996	-0.150504326664	-0.15173213888	-0.127579547281	-0.156343797272	-0.0541189944268	-0.130701374131	0.0659649566343	-0.473627470104	0.189268557659	-0.213788107141
YPL153C	-0.0709127772995	1.11055828275	2.13486756711	-0.144676146289	2.64201227206	-0.0427284250433	0.224685935824	-1.17004696207	-2.17797783522	0.103247520534	-2.4704729371	-0.752360440484	0.0888075888683	0.0937686640072	0.0874092660121	0.0982818167006	0.123702598566	0.121834011071
YPL209C	0.215540133141	0.0256336501367	0.122740593473	-0.233198770326	-0.0135058961627	-0.0347104216101	-0.0153208618897	-0.00667597068803	-0.00592339123777	-0.00567469227437	-0.0105669098424	-0.00474057983732	-0.00452769089303	-0.00492176201254	-0.0044166184666	-0.00528025348557	-0.00729949239813	-0.00715106562661
YPL256C	0.288185833791	0.158739908416	-0.0947123812523	-1.2761547221	0.607562485608	0.612845188862	1.18643741985	-0.763863317053	0.203807614237	-0.31913950774	-0.806134476831	-0.457463708639	-0.291027406803	0.169086996029	0.447436743273	-0.10535896798	0.172540161385	0.267212136955
YPR025C	0.0678747936961	0.154341043505	0.166571836343	0.0928940403488	0.285228478065	-0.161033182193	-0.289340076828	-0.402231239965	-0.297534720843	-0.251089679349	-0.335627880838	-0.260992221735	0.194301948406	0.19829289295	0.193177065428	0.201923505592	0.222373292755	0.220870104664
YPR119W	0.39695494791	0.882283077691	0.611843001015	-0.113703396515	0.617983949107	-0.0677079212405	0.439081770365	-0.374668971994	0.749582857107	-1.84979431791	-0.0769700336195	-1.06204227002	-0.281424605096	0.158447752377	0.739749989948	-0.421754540588	0.885599555226	-1.23346084375
YPR161C	-0.0111331883961	-0.0401856095037	-0.0442951221147	-0.0195395861658	-0.0841634259921	0.0657792592367	0.180305667521	-0.0297104067993	-0.0671041238909	-0.0138840537328	0.191588557673	-0.1259244884	0.316657159452	-0.0547133052192	-0.0485549848715	-0.0888833304036	-0.266579347909	0.140340329515
