	N_downshift_15min	N_downshift_25min	N_downshift_44min	N_downshift_5min	N_downshift_79min	N_downshift_9min	N_upshift_15min	N_upshift_25min	N_upshift_44min	N_upshift_5min	N_upshift_79min	N_upshift_9min	Rapamycin_15min	Rapamycin_25min	Rapamycin_44min	Rapamycin_5min	Rapamycin_79min	Rapamycin_9min
YIR018W	-0.418858033684	-0.244880233282	-0.00760109342261	-0.751696477282	0.015241062162	-0.599739341201	0.772380117178	0.87330635878	0.76194990324	-0.464429111688	0.694367498922	-0.220127905557	-0.512003520028	-0.205708598375	-0.19124362793	0.590158808324	-0.252019202052	0.160903395895
YJL056C	1.77165254568	1.77130290263	1.77115930555	1.77191869444	1.77102605037	1.77189311364	-3.7515046824	-4.22852420651	-3.92737269641	-2.62640200659	-3.7511766376	-2.67225564272	1.77179912305	1.47034690448	1.77109250151	1.77200895328	1.77095917509	1.77207660251
YJL089W	-0.594524369579	-0.242311987158	-1.42838300984	-0.539349379213	-0.591494054239	-0.520900046995	1.80166246922	1.72319457712	2.15975451123	1.86609400653	2.40446083986	2.00438722642	-0.984105409049	-0.84592553369	-1.87271052594	-1.83840312376	-1.01104745164	-1.49039873927
YJL110C	-0.604026750805	-0.0147039126457	0.0269981595693	-1.09169212597	0.311033081143	-0.855876089779	-1.17832873179	-0.933011128122	-1.80198770351	-2.23324110037	-0.981628205163	-1.95976099451	1.5639960925	1.66347294417	1.69011786344	2.56203542206	1.68011331197	2.15648986781
YJR060W	-0.989669031972	-0.997909272264	-0.797992781534	-0.881800304189	-0.0897323685856	-1.05102846112	1.5042257205	0.552108656053	0.708127694213	0.915484728925	0.735584510788	1.36420377073	-0.567041009919	-0.644015535167	-0.73658495358	0.291395174118	0.269255503831	0.415387959166
YKL015W	0.390422804798	0.575727703211	0.824407820126	0.861994226892	1.06865022332	0.78561837102	-0.41615050518	-0.313409651415	-0.335351356285	0.387442498844	-0.434980275762	-0.556304603234	-0.329253280122	-0.489856065825	-0.60159147262	-0.447876158438	-0.684610798715	-0.284879480613
YKL020C	0.696955114559	0.856190975204	1.97917055382	2.10158725853	1.9576892537	1.79643352971	-3.68517965989	-2.62738757027	-2.0208026819	-1.9144589828	-1.51337169694	-2.43121299138	0.73988916297	0.018612527936	0.889220213517	0.735926123849	1.46978742117	0.950951448229
YKL038W	1.98268130036	2.00847649495	2.01907048391	1.96304596297	2.02890149146	1.96493320683	-3.99677340921	-4.00427866579	-4.01324349105	-2.9674754696	-4.02097517559	-4.00177493814	1.97186743778	2.00301726978	1.42193901396	1.65535704949	2.03383526834	1.95139616954
YKL043W	-0.627195032341	-0.608391851495	-0.453825822378	0.662192350167	0.155379768861	-0.396903304243	0.934619132184	1.7221170084	1.07592839629	0.557747848932	0.707594480907	1.05197803586	-0.369362251342	-0.652346046508	-0.832165369958	-1.36851072868	-0.905327953844	-0.653528660825
YKL062W	1.8627222571	1.88021506876	1.88739930042	1.54837670928	1.89406612214	1.24862653344	-3.27824707312	-2.6513134901	-2.29566508098	-1.63600273372	-2.18551484434	-2.19223841004	1.01029087983	0.730384901764	0.267492248664	0.522671716609	0.499471916088	0.887263978211
YKL109W	0.482159372155	0.626714063805	0.809506574865	1.20887928872	1.04361934404	0.540387015933	-1.16148524112	-1.04151465121	-1.31082416687	-0.206621301418	-1.39266438007	-1.02244363676	0.487031553584	0.162872204566	-0.558964122047	0.185895610411	0.735529639757	0.411922831656
YKL112W	-0.241448273461	-0.122266938208	-0.338743229275	-0.562202804155	-0.298559430505	-0.264763215494	0.195707913141	0.135631739198	-0.010420565267	0.354202087513	0.523960396892	0.692115594815	-0.171871157446	-0.00804972015075	-0.0305749336198	-0.0371177403646	0.00389126028875	0.180509016096
YKL185W	1.90616198685	1.63634456752	1.72148346945	1.74836202394	2.27761190372	1.76352891443	-3.92872518602	-3.68801140424	-4.06108748019	-1.89559119365	-3.82219339331	-2.66789012378	1.8192560641	0.865472616914	0.959459329346	1.69484743626	2.01623235015	1.65473811851
YKR034W	0.418112565121	0.336729433716	0.484013736677	0.0352412823544	0.441933949316	0.146364703229	-1.23015201258	-0.738224008564	0.280631129562	-1.23034267438	0.222847303507	-1.24765875817	0.155760391358	0.476164905456	0.342426234734	0.263522866555	0.38901607038	0.453612881724
YKR099W	-0.185877098533	-0.0641357459488	-0.784754045045	-0.490760644138	-0.944481097682	-0.333192885499	0.604461857226	0.463535500797	1.03868826808	0.663277641415	1.20932547974	1.33285160447	0.219835558773	0.582858326409	-0.466091853162	-1.19439013516	-0.722492454793	-0.928658276948
YLR098C	2.04339987983	1.28526581355	1.76946053998	1.70391479058	1.93943370669	1.73654428602	-3.60138240134	-3.03217450134	-2.11528980548	-2.85625194786	-1.8830981796	-3.6878563162	1.55540364922	0.980025195932	1.41533949731	0.0573065399207	1.18746352025	1.50249573251
YLR131C	0.523162309269	0.570186875035	0.577572654704	0.813147199424	0.499379044187	0.54224212719	-0.930192180072	-1.12782100796	-1.1280296038	-1.02525195297	-1.26953530148	-1.17115168919	0.307564928526	0.278316786193	0.631675784899	1.02880676099	0.649828187038	0.230099078031
YLR176C	0.389195710897	0.730893694906	1.46476958191	1.23220122921	1.26027381191	1.11376323503	-2.53356215685	-2.09050103076	-2.06372364789	-1.83680470899	-1.87616185235	-2.3307707004	1.04870485062	0.543421587312	1.36225091644	1.38844281077	1.15764582632	1.0399608419
YLR228C	-0.154740605482	-0.240568086998	-0.200816243963	0.566108845864	0.379132011221	-0.0605319113799	-0.273057742717	-0.253285328971	-0.206208764008	-0.16568931342	-0.201146536349	-0.224364562733	-0.17454612004	-0.165724439965	0.413579474974	0.60937524593	0.380661144693	-0.0281770666548
YLR256W	-0.951202695662	-1.32269757881	-0.837815760866	-1.44984495073	-0.64490318345	-1.33149558411	1.62293796591	2.17481963872	1.62165535094	1.49030835443	1.40055907961	1.45627916266	-0.851152055779	-1.02674632304	-0.661465073829	0.37604449786	-0.491758934824	-0.573521909031
YLR403W	-2.06640897489	-2.12181196867	-1.71686972787	-1.53819207495	-1.34109151597	-1.71431877057	3.6775168805	3.39063764843	3.04796819259	3.21521005882	2.7524340294	3.48633956863	-1.81357812456	-2.33048415844	-1.52848303999	-1.06420485028	-1.15250394315	-1.18215922903
YLR451W	0.210968751165	-0.732671376926	-0.674349962396	-0.001663751821	-0.60163913721	-0.0100910049961	-0.584350061053	-0.701641955778	0.242860515374	0.17818180588	0.410398126984	0.277456313357	-0.12464958888	0.41616072459	0.888476756025	-0.190763367946	0.807220274141	0.190096939489
YML007W	-0.146740605535	-0.804903878334	-0.0897686933573	0.0158606588352	-0.132505320625	-0.123647701567	0.121696761566	0.070437783012	0.982401471096	-0.226474045948	1.06720654496	0.0381455156147	-0.198265285958	-0.0761203609514	-0.0732339989315	-0.501838399012	0.215167198599	-0.137417643467
YML027W	0.188924603946	0.606145721082	0.35030470879	-0.0126615497448	0.286246872609	0.110425565438	-1.2515741238	-0.879629651455	-0.9132465861	-1.68074322045	-1.02199246502	-1.35311458036	1.29277523501	0.6736295035	0.886201875765	0.400093159575	0.960875150221	1.357339781
YMR016C	1.99898121007	2.0017086926	2.00282885938	1.99690504664	2.00386835149	1.99710459639	-3.99884641164	-3.99963998798	-4.00058789338	-4.00012526251	-4.00140541133	-3.99937525365	1.99783779473	2.00113145558	2.00334998186	1.99620095883	2.00439002967	1.99567324325
YMR019W	0.668832048536	1.13189001423	0.178141910357	1.13911527702	0.417455759028	0.867999502304	-1.71784636227	-2.38527108419	-1.94628001715	-1.34841556894	-1.66875520656	-1.28880130154	1.78127606854	1.35306502065	1.0646329371	0.0888261481184	1.02632563959	0.637809215191
YMR021C	0.848577436826	0.874885853817	1.61154183902	1.58348469856	1.39573253512	1.07250643269	-1.83119918099	-1.57878752409	-1.70412391442	-1.78419555042	-1.47359389603	-2.54443401423	0.206676119958	0.13664079608	0.529982146617	0.653817953756	0.924293910389	1.07819435734
YMR037C	1.99898121007	2.0017086926	2.00282885938	1.99690504664	2.00386835149	1.99710459639	-3.99884641164	-3.99963998798	-4.00058789338	-4.00012526251	-4.00140541133	-3.99937525365	1.99783779473	2.00113145558	2.00334998186	1.99620095883	2.00439002967	1.99567324325
YMR043W	0.223498726679	-0.739834366053	0.702907766888	0.482138717865	0.997255961936	0.938787060487	-0.975051419635	-1.27412525624	-1.20181227341	-0.262278941937	-0.525281561727	-0.927239020024	0.147429293307	-0.758574423484	0.621929145049	-0.0133612404868	1.22478590428	1.33882592651
YMR070W	0.688371460109	-0.99469476466	1.0472662965	0.957745504896	2.24894124701	0.856338700242	-1.62587644725	-1.38466966114	-1.4241653155	0.147143128689	-1.39445077739	-1.347914844	-1.02969077571	-1.17775568426	0.654809877081	1.7755421056	1.02613159183	0.976928357952
YNL027W	0.659670259523	0.112650123238	0.41079381193	-0.211313783433	0.317758176868	0.42015444396	-1.52308590431	-1.08841724461	0.589912532237	-2.30667035569	1.05236882955	-2.03144457576	0.327821200644	0.764527528258	0.953451174494	0.249435192112	0.784482044548	0.517906546444
YNL068C	-2.18865369033	-1.85231409929	-2.13884257754	-2.21553140261	-2.12538546259	-2.21294806031	3.83946960564	3.82919608078	3.81692463419	3.82291378669	3.80634116479	3.83262329316	-2.20345618042	-1.55875693082	-1.65497494628	-1.04855516274	-1.81760189643	-1.93044815589
YNL167C	0.778585462897	0.321417340407	0.612776924396	1.7636945592	1.11661426708	1.77607742049	-1.50728355996	-1.76423242695	-1.64616342436	-0.841604942231	-2.06327672939	-0.629765272508	0.0020313782007	0.318389984787	0.407753746043	0.0124329147278	0.885745052889	0.456807304263
YNL216W	-2.79845925249	-2.07318375674	-1.775315851	-1.77075635475	-1.49890045709	-1.24825887757	3.7792063142	3.56818333994	3.31612212507	3.43914210033	3.09873274605	3.63857987474	-1.74078144084	-2.22667909975	-1.63674214212	-0.537766680847	-1.36017898103	-2.17294360609
YNL314W	0.785063642456	1.27905886905	1.11766365351	0.937168679513	0.496291884013	0.789204590861	-1.78220950046	-1.29364826847	-2.00424144064	-2.25571278786	-2.02062631535	-2.90743580215	1.15758630492	1.29790552715	1.67671965869	1.15359660551	0.615408397791	0.958206301453
YOL028C	0.800846298406	1.26458945784	1.70562572547	1.07963774057	1.64100281173	0.496774666067	-2.82051775313	-1.11801459969	-1.34810137927	-2.36827494233	-1.55240796714	-3.00695616842	0.864401501058	0.670620275179	0.555860671204	1.43347801678	0.755028923905	0.946406721766
YOL108C	1.99898121007	2.0017086926	2.00282885938	1.99690504664	2.00386835149	1.99710459639	-3.99884641164	-3.99963998798	-4.00058789338	-4.00012526251	-4.00140541133	-3.99937525365	1.99783779473	2.00113145558	2.00334998186	1.99620095883	2.00439002967	1.99567324325
YOR028C	1.96445992974	2.30784199513	2.44886771196	1.70307703213	2.10261547104	1.72819976163	-3.76204400352	-3.8619529418	-3.98129145672	-2.1237070352	-4.08421457269	-3.226563674	1.82050728559	1.93413954849	0.912415516067	1.61443443847	0.955218401624	1.54799659208
YOR113W	1.18100597264	0.889077450788	0.94527476894	0.448979853122	1.13504561159	0.516562682706	-2.81095925944	-2.59182192056	-1.85396648227	-0.977838474114	-0.579245425149	-2.34752240011	0.550060593402	0.825921676457	1.1905278657	1.95570370142	1.07920923535	0.443984549526
YOR344C	-0.599147452222	-0.237596593564	-0.29659145514	-0.702537622456	-0.485895046218	-0.706878147733	1.23387278691	0.237274955027	0.781950518941	1.55391190931	0.712159076271	1.18715200721	-0.737201836055	-0.341995769187	-0.446180148786	0.596504051448	-0.839172643369	-0.909628590396
YOR358W	1.73844786983	1.73908276785	1.73934351806	1.7379645846	1.04061548465	1.7380110354	-3.6589864569	-3.00595867026	-3.35836183993	-3.30710162717	-3.56267212279	-2.670104944	1.73818170786	1.73894839975	1.73946482393	1.1357406971	1.73970692421	1.73767784783
YPL038W	-1.17042355229	-1.03904593775	-0.98193012237	-0.895009688536	-0.803095493277	-0.848774714533	3.01891539465	1.60416306913	1.45790203013	2.11160330409	1.55440174137	2.68926775472	-0.661582938844	-0.889575365357	-1.54920909962	-0.866255561835	-1.32355916509	-1.40779165459
YPL075W	-0.475832688119	-1.10738102808	-1.12590258241	-0.171265681141	-0.70033133293	-0.613308903539	2.03290030671	0.826186444118	1.07214787212	1.22376180377	0.667817597384	2.01268541269	-0.353018407245	-0.0884311242331	-0.912553442923	-0.838950815616	-0.48675468995	-0.9617687406
YPL089C	-0.874031964742	-1.2710772684	-0.183150866552	-0.703274613729	-0.18792107435	-0.666892414588	0.58224539223	0.804703088338	0.807927553462	0.609094379817	1.02081907558	0.486121114515	0.381472398926	0.221402411194	-0.0808585172671	-0.252657584715	-0.456277772957	-0.23764333676
YPL202C	1.78193518656	1.3591435179	1.85857772833	1.74057943138	1.40216244537	1.74455432592	-4.17479252408	-3.11141877588	-2.09889193874	-3.29717637163	-1.74004462076	-4.18532669529	1.75915913517	1.22270661473	1.86895813176	0.264156486039	1.88967517259	1.71604275064
YPL248C	0.726219264047	0.439138277482	0.351751265262	0.610113737542	0.139967957964	0.460737501748	-0.75185569601	-0.668472969927	-0.810527138353	0.439708885835	-0.734983706276	-0.138824305224	0.204578924379	0.184341506939	0.154131278896	-0.219801949764	-0.157517930102	-0.228704904436
YPR065W	0.941542236132	1.44304999205	1.40175356889	1.1430214718	1.36343132317	1.31175606648	-2.66725363938	-3.30310913946	-4.17125334549	0.0956878146092	-4.14111446979	-0.215958905992	1.10863448518	0.350387242703	0.683571697776	1.6460998508	1.34419896995	1.66555478058
YPR199C	-0.910661411794	-1.22544156156	-1.15321138226	-0.692902865399	-0.0958500753035	-0.638860944269	0.183041882747	0.791463253129	0.862954926182	-1.15150991665	0.794271501838	-0.855886661051	0.570956358719	0.170576407835	0.963001802274	0.40548878866	1.17669039897	0.805879497924
