kinase	N_downshift_15min	N_downshift_25min	N_downshift_44min	N_downshift_5min	N_downshift_79min	N_downshift_9min	N_upshift_15min	N_upshift_25min	N_upshift_44min	N_upshift_5min	N_upshift_79min	N_upshift_9min	Rapamycin_15min	Rapamycin_25min	Rapamycin_44min	Rapamycin_5min	Rapamycin_79min	Rapamycin_9min
YFL033C	0.3495953301319682	0.8833922560117515		0.33780900914099277	0.5350635708782673	0.3281794398167511	-1.3458234581220394	-0.7508016426088872	-0.5828605902726745	-1.5406075122407692	-0.5244740849607193	-1.269217724333611	0.8722474841670267	1.034798298974088	0.9446216686249999	0.7891466346851068	0.9948194874962197	0.32358076828163995
YFR028C	0.5845258318907643	0.6036262724634935	0.3769575657536184	-0.5547072305740282	-0.32679471822095474													
YGL019W	0.4329736338409396	0.7652297048390835	0.4824082692880922	-0.3823707022421579	0.46243274284732483	-0.3254143976970861	0.5132862240175146	-0.9411945133240932	-0.7522721670902769	-0.7703181576823243	-0.47159756204638253	-0.7164726351383064	0.281415279972564	0.7011469235902933	0.43415218132648237	0.4295738216410274	0.6350739662100244	0.2912392763096834
YGL059W	0.9991322784687731	0.6513058097344588	0.490394295388444	-0.361610592334664	0.45013881152805724	1.0333890133180657	-0.6890943706238586	-0.8155925145876799	-0.7785857621576613	-0.5765902722669066	-0.5191310763128322	-0.6649434805609086	0.38007228970853196	0.3425616772970375	0.4724989890188798	0.37654395193006623	0.559405738160169	-0.7972393126068
YGL134W	0.975104039892515	1.586700235918748	1.826813731587726	0.7788466780452948	1.4559319556497243	0.6192462291960998							0.5325398904927361	0.6701954778359306	0.8989406450918844	-0.541966807503494	1.1260984021355387	0.46419970917510234
YGR262C							0.361011840656318	0.3024219663488868	0.4952573637283121	0.32029961912803584	0.4412914294668343	-0.3008563126055163						
YHR030C	0.3130064337353215	0.4329736338409396	0.34046409284578355	-0.3723269682333841	0.38923340522672906	0.7918274733328783	-1.1475200063631437	-0.978810700930062	-1.2041199826559248	-0.8604357338241503	-0.7741740085381067	-0.6637404479858067	-0.6734593314834382	-1.4179366370882913	-1.191789027075778	-1.407823242604133	-4.0	
YHR082C	-0.679853713888946	0.41725503430872296	0.9197343726601552	0.3215726775661329		-0.6183435174142131	0.3655227298392684	-0.562249437179612	-1.0004345117740177	0.360613130982316	-0.6927179529666541	-0.3334820194451191	-0.43509732747079516	-0.6788159726976859	-0.5612994670992637	-0.5738141747554887	-4.0	
YIL035C	0.839831707041488	0.7090754406172457	0.6681679555637513	0.3438059378208142	0.9948194874962197	0.324221658325915	-0.3359224098149253	-0.996970529446382	-1.709965388637482	-0.687188173787912	-1.2254830342714504	-0.8425432318657744	0.4418916983694504	0.9918258159935736	0.3493040202393891	0.15347733158371318	0.5897290357478155	0.2163107636526836
YIL042C	1.1390633792999063	-0.8738685927380155	0.9465373950745447	-1.30189945437661	0.7035542057936037	1.274088367704952	-0.38038499425719363		-4.0	-0.715118285344547		-0.5686362358410126	-1.0931264652779296	-0.5973947580800852	0.5929491851957497	0.3816380688901218	0.5873714794556247	0.3115801779972894
YIL095W	-0.431211787684653	-1.344861565188618	-0.7084091743419988	-0.4243503852447807	-0.4824082692880922	-0.5888855814490953	0.3448615651886179	-0.44153143747620505	0.45013881152805724	-0.37851213541936973	0.37468754903832613	-0.4403327216119423	-0.611721136540361	-0.7028963498507435	0.1942952955661356	-0.889410289700751	0.322758154053346	-0.3093609882840327
YIR026C	-0.5601937886066698	-0.9702105291681443	-0.7783250029292312	0.303381540767775	0.3351700588569095	-0.5240384108075762	-0.5118725037525416	-0.41600820080168366	0.49661793652626735	-0.7667499904588997	0.8458804744841533	-0.7715996412969953	0.2248995011209752	-0.4004444090140197	0.3752024210392389	0.6437828657802648	-0.6265362783676309	0.2620920766253612
YJL128C	1.079876673709276	0.515557792357593		0.7022394889008661	-1.2479515521805615	1.9913998282380825							-0.31515463835558755			-0.3556599011736774	-0.6615435063953952	-0.42342831593470925
YJL164C	-1.7931741239681502	-1.8761483590329142	-1.7670038896078462	-1.1255181823005336	-0.9875846252375671	-1.705533773838407	0.7772835288524167	0.5465287662770641	0.3319870283581679	1.0496351456238768	0.44393884099046743	0.9277501023864853	-1.6038006529042637	-1.1481303992702336	-0.6873995607387406	-0.41375036113395813	0.42078821976850084	-1.6575773191777938
YJL187C	0.3309621991148441	-0.30732930084363097	0.4847886956721981	0.4921441283041691	0.3715088950328772	-0.33441900898204685							0.42136079003192767	0.5025174626326298	0.9321854888381599	-0.4941719661451638	0.880084589742009	0.4106089768630669
YJR059W	-1.4559319556497243	-1.3269790928711038	-1.679853713888946	-0.8312079796858183	-1.39577394691553	-1.4609239012072235		-0.5361070110140927	0.41668784801692227		0.4188471080337112	-0.3219370950256548	-2.0177287669604316	-1.1106982974936896	-1.2798406965940432	-2.769551078621726		-2.6020599913279625
YJR066W	-0.4273607029571867		1.1220530483708118	1.087246696328677	0.783570169123749	1.2132485778544388	0.9041335465214574	0.4173685605103636	-0.30900696790013055	1.1884249941294067	-0.30732930084363097	1.2034256667895702	0.9637704559137055	0.9974020192800914	0.8105096863006325	1.1662156253435212	0.3885953622884065	
YKL126W	0.4188471080337112	0.3130064337353215	-1.0227337875727074	-1.7144426909922261	-0.874518734299406	0.324221658325915	-0.5192746210115123	-0.44153143747620505	-0.5736514262124923	-0.4606729364606249	-0.8105096863006325	-0.4117282931576709	-0.32707130955727753		-1.3279021420642825	0.8138916201867947	-0.8038238149600268	
YKL139W	1.4609239012072235	0.8088285442714415	1.090979145788844	1.012780770091995	0.7988761027926204	0.8291517963566907	0.5489815478445427	-0.5011383110071159	-0.45444549276593504	0.3540867249661558	0.3760274879830036	0.30962669308394086	0.26544017842052386	0.4528408786725825	0.44794046581211566	0.2940508050897043	0.3671379598997701	-0.5309147008768795
YKL166C	-0.9389246763702083	-0.8147412347034149			-0.6560009309428387	-0.8065970969375825	1.1084625423274355	1.087246696328677	0.8807441107220634	1.005243055412372	0.874518734299406	1.0457574905606752						
YKL198C	-1.0181813928293364	-0.723078867934226	-1.2196826878598488	-0.7249191015431414	-1.1456939581989194	-0.8847224086040987	-0.4411714751829884		-0.6067758836387027	0.3567447749752284	-0.4189610512278328		0.424119684319354	0.39674733801835316	-0.6861327796308466	1.138465589140962	-0.7201050199883618	0.44660248987611995
YLL010C	0.6520848134983087	0.6815192748254827	0.7228493860362033	1.114073660198569	0.4680104485874498	0.5565805382171827		0.4133001983759509	0.6524748400013105		0.6066003047068982	-0.5681539543012746	-0.3790315643557102	-0.4597957001579402	0.43238555726915545	-0.6094181214495648	-0.4580465255417637	-0.8368386250229816
YLL019C	0.3691654821719494	0.6225116166238673	1.0352690789463705	-0.5562677585984033	1.749579997691106	-0.3523236867591291	-0.32799455497704816	-0.5165553519014647	-0.6536470255493614	-0.3857357126412948	-0.6775739475940474	-0.5290018303391263	0.23054882059796242	0.7617029321246062	1.0433514207947967	0.4736607226101559	1.6197887582883939	-0.6352614449446015
YLR019W													0.5132862240175146	-0.6959405337824008	-0.4663550212012372		-0.35773338109732644	0.6689778289581714
YLR113W	1.3575354797578787	0.5694412304772425	-2.2006594505464183			1.4881166390211256	-0.64762450499948	-0.5628839069519214	-0.36774522331528636	-0.817585347565446	0.30998121921130467	-0.5994620106080538	-0.35056777675838335	-0.39308147405170885	0.4985299278995877	-0.732593581247096	0.4690323184280849	
YLR226W							0.6468534537860207	0.3360165453917333	-0.316322701181308	0.4514877436589645	0.5443938874181332	-0.3422750457948918	0.7363639314118918	-0.30909544594503335	0.31086880276550216	-0.3182162335321187	-0.5051499783199059	0.4441803169388089
YLR240W	2.3010299956639813	1.563837352959244	1.005243055412372	0.39404884243512706	2.0132282657337552	1.7423214251308154	-0.6097716375308699	-1.1012748184105066	-1.4111682744057927	-0.5920994598573648	-0.8353497840657033	-1.0447934624580582	0.43309134477319655	0.22119779598676134	0.9204569925970939	0.3791355247348789	0.604324214730064	0.520856752021387
YLR248W	-0.3915809486827146	0.38827669199265824	0.49025998442961766	-0.3523236867591291	0.6210573013865627	-0.646276062411051	0.49295412757267426	0.42712839779951983	0.6753060861382254	0.5266590358140646	0.5182708030399841	0.6542343068855118		0.6313412876077731	0.5589335933607368	0.45580788923496734	0.5230235342404729	-0.4732731326853644
YLR362W	0.3752024210392389	-0.6418747147233514		-0.39308147405170885	-0.6701954778359306	0.5660702343915359	-0.7680209731684958	-0.35516767117436376	0.38216125228299663	-0.8259401922749746	0.33856594960607994	-0.7015836199387054						
YML057W	0.8317972531573691	-0.7822529267372064	0.7969671129852894	1.239577516576788	0.36957212497497616	-0.8667805432675058	1.1877553031996309	0.9730583720409707	0.7226200253327454	0.9961088337630895	0.7527634504932359	1.2487208960166578	-0.8210230527068306	-0.5960220363306452	-1.330683119433888	-1.254144804826271	-1.186419011431808	-1.3381873144627388
YMR001C	-0.7682756166714835	-1.1493537648169334	-1.8041003475907662	-0.7281583934635011	-0.6243363860391147	-0.5877074906769535	0.41680122603137726	0.3891269996199483	-0.3738650213646113	-1.1481303992702336	-0.445389714773836		1.1307682802690238	0.42934032997846594	0.34901290561655496	0.9590023075765094	0.2653601610123006	0.24618721643529784
YNL032W	-1.6946486305533763	-1.4045037781744258	-1.122628654130226	-0.8754957751657177	-1.7304870557820837	-0.8365404482300098	1.3535962737769305	1.8664610916297826	2.677780705266081	1.6126101736612706	2.214670164989233	1.723538195826756	0.5728385970740344	0.2415423113895343	0.4555598626823076	-0.8541822855081724	-0.5011383110071159	0.3315208970674144
YNL099C	-0.915423722065669	-0.959397659885927	-0.6948636810563608	-0.6542343068855118	-1.0291883891274822	-1.0287241512618948							-0.95233580539844	-0.4837291172706599	-1.0150228735845066	-0.7370745306681684	-1.0736575533743449	-1.2865094569060576
YNL154C	0.770830297460899	-0.3703865546218168	-0.907981529247203	0.6639407221336507	-0.9812995013337567	1.009217308196862							-0.5898979233571394	-0.31731352175023186	-0.7486051499598957	0.7026772857946973	-0.7503125721946985	-0.46890445312997203
YNL161W	-1.1870866433571443	-0.8383325875622641	-0.5678327305574117		-0.7520267336381934	-0.9500071430798575	0.6693833327055616	0.4559319556497244	-0.5756084455897225	0.6948636810563608		0.7637147225519715		-1.1237821594083577	-0.6435916729610187		-0.5970511706555952	-0.8016178699917057
YNL289W	-0.5388017113775068	0.8639139026159026	0.2834124223243076	-1.4989407377822486	-1.1331221856625011	-0.6122543403911364							0.23507701535011155	-0.5537735982218369	-0.3979400086720376	-0.8648673486232251	-0.4243503852447807	-1.2890368810047244
YNL298W	-2.1487416512809245	-1.8356471442155629	-1.5528419686577808	-2.3665315444204134	0.44345629151648547	-2.1307682802690238							0.4592952166892377	-0.661145253747677	-0.3962062958630371	2.283996656365201	0.4936302829044959	
YNL307C	0.26905630657226426	-0.7099653886374819	-0.6548223834572959	0.3228494787265673	0.36632959394855624	-0.6730500058340012	0.4310945850171213	0.5184140636323777	0.35066514128785814	0.4052760535902533	-0.41139219525731346	0.4601714416221018	1.6420651529995463	2.958607314841775	1.1857524042680798	0.4147649366342247	1.7825160557860937	0.3621101834192095
YOL045W	0.34543844525825673	-0.37996810487370264	0.7767637268970025	-0.6718243385616774	1.2572748686953017	-0.619788758288394	-0.8890737577335797	-0.9665762445130504	-2.070581074285707	-1.6143937264016879	-2.0268721464003012	-1.785156151952302		1.0301183562535001	-0.6185239097249701	0.4379451703436214	0.31704307369879153	-0.5779028368682897
YOL100W	1.0757207139381184	1.0936649581949094	0.870954940112042			1.0476919903378747												
YOR039W	0.4272445348457804	0.7607005208731075	0.4917396944876655	-0.3893398369101201	0.4687766254669732	-0.3329207945357833	0.5188441291719649	-0.938170692705301	-0.7537476877006779	-0.7757259857057422	-0.48333244090095706	-0.7276941555979136	0.28075160155205375	0.6985359268567002	0.4226231080829855	0.4190750243243807	0.6320852612062473	0.2870137664056173
YOR061W	0.3702846673528678	0.39642263184853327	0.4687766254669732	-0.4086014487187513	0.3943717779923814	-0.3370533856673754	0.5130031115681774	-0.9340470196861304	-0.7377862945235831	-0.7902169851514851	-0.4910664739499672	-0.7368375350377834	0.2990368218404507	0.5134278494816437	0.3528127021040105	0.24260397120697583	0.631713115097869	0.2085900843328398
YOR090C	-0.9197343726601552	-0.7068585165490692	-0.9389246763702083	0.39458720184694884	-1.9430951486635273	-1.2090115249111841												
YOR119C							-0.8300318260031075	-0.7249191015431414	-1.324221658325915	-0.5914208745913325	-1.6038006529042637	-1.0736575533743449	0.6138578910691815	0.5511391543925592	1.1605219526258017	0.6773672883077766	1.243363891754152	0.8495505905391194
YOR231W	-4.0	0.31015859086249525	0.3391345219961308	-0.4281747509591709	-0.30829979170983846	-0.4098271684036857	0.4478186611606642	0.4272445348457804	0.5346171485515817	0.43521561549601323	0.35066514128785814	0.5134278494816437	-0.34390179798716813	1.0209070993616736	1.012780770091995	-0.3982658517398951	0.8362424760180441	-0.5070999888912966
YPL031C	0.39544996742873867	1.3160528692484879	0.5948244537820107	-0.8241983671517206	-0.4027437170748582	-0.3576344191550267	0.33254704711004607	-0.3580304022979407	-0.4577972175659718	-0.40516564441668207	-0.3652205418540483	0.3604139133265736	0.26736503246080423	0.3332948638801011	0.18435585086803463	-1.5331323796458904	0.24764419584649922	-0.6554112574212861
YPL042C							-1.329754146925876	-0.9995659225206814	-1.3615107430453628	-1.0893755951107988	-1.1157712303673961	-1.1890957193312996	0.4128505017456563	0.7347103741391698	-0.5294425147827259	0.5826944167554745	0.3124710387853657	0.4748255721647285
YPL140C	1.2189630613788682	1.8386319977650252	2.161150909262745	0.47873112440161475	2.2441251443275085	1.2225731776106885												
YPL141C	0.33133458454550796	0.3672391115205612	0.44696698379756006	-0.5676722077383958	0.6367641955163061	0.35467599843770664	0.5273898024039554	-1.473660722610156	-1.330683119433888	-1.0570004066339596	-1.0736575533743449	-0.9771593891234722	0.6867657083052761	1.6420651529995463	1.4179366370882913	-1.438898616350944	1.585026652029182	-1.1012748184105066
YPL153C	-0.31524437789137605	1.1012748184105066	1.739928612014925	-0.37171326891048556	1.85078088734462	0.5198492747267196		-1.2196826878598488	-1.7695510786217261		-2.1249387366083	-0.917933065714887						
YPL256C	0.37222462477069695	-0.45506423411849745	-0.4806971507645713	-1.1499667423102309	0.49689056332863074	0.38806437495987745	-0.3664305574459082	0.3075937651663695	0.2940508050897043	-0.47951646725920805	-0.37314658533327427	0.28567024025476695	0.32376378323668853	-0.540758335121918	-0.45580788923496734	-0.4435768786287147	-0.9590023075765094	0.7469044141509684
YPR025C							-1.1706962271689751	-1.0589857562944303	-0.8921119748172014	-1.0619809025237896	-0.9408153823686288	-0.9601894458516497						
YPR119W	0.26177455185749493	-0.4215900296687642	0.37273658343177896	0.2650402387275547	-0.4793854781217641	0.4353339357479107	-2.5528419686577806	-3.2218487496163566	-3.2218487496163566	-2.795880017344075	-1.785156151952302	-3.6989700043360187	0.5023793502187123	0.21925076889644776	0.46610089920340536	0.0113518747642489	0.04662694927330402	0.10385974855798041
YPR161C							0.6607473659673003	0.33404397054604323	-0.3187587626244128	0.45075144314594406	0.5545514857339502	-0.3391345219961308	0.7627076624325413	-0.31381076575597633	0.31452698027724074	-0.3148855309534606	-0.5012760292520954	0.433444669116945
