	N_downshift_5min	N_downshift_9min	N_downshift_15min	N_downshift_25min	N_downshift_44min	N_downshift_79min	N_upshift_5min	N_upshift_9min	N_upshift_15min	N_upshift_25min	N_upshift_44min	N_upshift_79min	Rapamycin_5min	Rapamycin_9min	Rapamycin_15min	Rapamycin_25min	Rapamycin_44min	Rapamycin_79min
YAL001C	0.0298791252187	0.106486735939	0.107571459471	0.21875988475	0.260338921132	0.246547023184	-0.281038250092	-0.806365347396	-1.13610194468	-1.30001872635	-1.19998789936	-1.07588813414	0.0339756830454	0.150112234015	0.194726730019	0.176267345215	0.329575991139	0.499430252074
YAL002W	0.0702249243374	0.188059561881	0.439939639364	0.549486272476	0.618788014969	0.646161421077	-0.300878054153	-0.758818254121	-0.988202677624	-0.891219995433	-1.05764965086	-0.978383366359	0.111770951823	0.284054296824	0.335622297805	0.494497038353	0.669366291441	0.769100921091
YAL003W	-0.0177944529943	-0.0363343543885	-0.155009553532	-0.393255349595	-0.466660816433	-0.452716594607	0.0508303218648	0.0934199610061	0.123719703875	0.185406235963	0.20240879017	0.190819400587	0.014945720351	0.0175570038426	-0.0724798883367	-0.20637540188	-0.300368886273	-0.298665432844
YAL005C	0.116748402875	0.270494338215	0.520535696436	0.576916627916	0.379600391243	0.337410773801	-0.119133975756	-0.328169471189	-0.800337514412	-1.76379488854	-1.08544371433	-0.632531056529	0.0566297369764	0.253570480511	0.442245551989	0.519478664874	0.627043609764	0.771431089088
YAL007C	0.0195472184269	0.0169858789654	0.00628045898815	-0.0788563292235	-0.13948515944	-0.274367376256	-0.118962293998	-0.325083075518	-0.686730316456	-0.951571516032	-0.780376499902	-0.362550771029	0.0100280547105	-0.0483232700681	-0.115665052468	-0.266904672308	-0.359996030823	-0.451442079998
YAL008W	0.319344021544	0.523806989061	0.687026809535	0.976231947323	0.976561145811	0.980863412254	-0.193308060097	-0.428960442719	-0.884302065361	-1.72875482971	-1.32072848935	-1.05614263544	0.312330305393	0.541051933694	0.789282484253	1.0138234294	1.11087472527	1.19362533367
YAL009W	-0.0123074256991	0.0267073906622	0.0295907885495	-0.0393052442464	0.0748636632268	0.15895956207	-0.23565658837	-0.537361098694	-0.457567861788	-0.367054257561	-0.183192380951	-0.183948816667	0.10869845094	0.055490728049	-0.0201479891806	0.199291317119	0.147083743237	0.101610596512
YAL010C	0.0099803801739	0.015997678081	0.16331388018	0.171223899597	0.28957383027	0.292915829346	0.111518239521	-0.213599731421	-0.297208543718	-0.485756346614	-0.0949999718702	0.0268925140699	0.144442542909	0.186815004695	0.291761281003	0.404361257058	0.319371301207	0.220403549108
YAL011W	-0.11638061638	-0.315978345106	-0.312903192938	-0.260980728266	-0.220554319598	-0.176716397753	0.0918677311216	0.0575059701604	0.307469253173	0.385345183131	0.40563855421	0.202949181101	0.0398652528437	-0.0447601282911	-0.330429256461	-0.210564962185	-0.174678531413	-0.0966711103094
YAL012W	-0.00204020611091	-0.0340001506156	-0.0345821394136	-0.0484425579451	-0.0650781266488	-0.0551514661243	0.231970421489	0.62797655019	0.629673464089	0.147415724533	-0.0205107961546	-0.107089030842	-0.0169212632834	0.0258772555183	0.0365425822185	0.166615433119	-0.0135778418439	-0.12221485163
YAL013W	0.108838635461	0.106778771357	0.196460282522	0.129725412165	0.113498391439	0.115793607626	-0.278234656286	-0.0440647600051	0.337119492159	0.216800347497	0.0347530860053	-0.162795584378	0.0937909258231	0.293047551864	0.236025903351	0.111055923948	0.0391964316225	-0.00711264136097
YAL014C	-0.00235232723305	-0.049445521566	0.0266226060543	0.133526164014	0.0849758694816	0.070698349683	-0.207798440311	-0.367472347353	-0.291535300613	-0.461546267052	-0.280609984894	-0.188842358094	0.147587838909	0.256346219047	0.207256011528	0.345563165665	0.412129379223	0.392619417255
YAL015C	0.0619005509334	0.123937946869	0.332912044453	0.3339040801	0.303019205351	0.241632324189	-0.288366092652	-0.289648612243	-0.133411405218	0.0398271454739	0.517817878529	0.534714682744	0.140378172677	0.313617271123	0.564380985011	0.691662010128	0.605121842547	0.408869202312
YAL016C-B	0.20962435602	0.454638627811	0.536957802584	0.619761506075	0.673620566295	0.698304970963	0.097021836456	-0.738325816864	-2.13701844932	-2.28110974452	-1.12262599514	-0.730257100279	-0.038998094514	0.180419083366	0.421837869837	0.395904990423	0.452167934954	0.534870624122
YAL016W	0.0844853303623	0.177971195722	0.359446092751	0.390238232145	0.427374750789	0.407525347747	-0.17513860673	-0.436338888861	-0.631257676126	-0.677865360928	-0.288864074729	-0.0888858049191	0.0279996686924	0.178644938032	0.163603288931	0.156311266273	0.246655246129	0.326827534321
YAL017W	0.350790535316	0.542582865873	0.840964034019	0.982497487529	1.11173255671	1.14647381378	-0.259278771887	-1.16763634423	-2.55848111879	-2.96423828303	-1.66765799918	-1.16398212711	0.0712175561978	0.575313808708	0.789039111183	0.671608982499	0.802722765206	0.877944891831
YAL018C	0.209288834062	0.00405251682447	-0.203644076892	0.64750396679	0.990840000715	1.03773807507	0.168505724357	0.115804544714	0.0718072101096	0.364179859403	0.114003324861	-0.0161824269035	-0.239498891373	-0.278301162487	-0.617114361144	-0.423764303699	-0.469850383908	-0.485337847901
YAL019W	-0.261480625886	-0.506713991008	-1.15554968828	-1.71388555887	-1.50519125918	-1.32664502973	0.787412107445	1.14493744145	1.39249077444	1.67228837706	1.43029548303	1.11163546048	-0.0636961784863	-0.400272434402	-1.54497243718	-1.99303253151	-1.93841668167	-1.67998375812
YAL020C	0.0261653782672	-0.0414424784337	-0.0425818980329	-0.128812221137	-0.248319315593	-0.251748050429	-0.217248753859	-0.297598252111	-0.0984877943415	-0.0595242607514	-0.195402134085	-0.207974243475	0.019070639434	-0.147100510584	-0.534271001486	-0.397787715587	-0.602758807233	-0.685049145087
YAL021C	-0.0434566508998	-0.0798209324232	-0.0585663204211	0.14101317322	0.0875381330285	0.00272851571873	-0.475919253254	-0.481798712757	-0.762603833649	-0.847847204292	-0.971155229465	-1.13513174755	-0.096444336111	0.114893268261	0.505241597136	0.350353070829	0.36660967814	0.398630308945
YAL022C	-0.0709000933151	-0.0951898991897	-0.0253080050371	0.16451776823	0.100424634723	-0.00326891750543	-0.314129528562	-0.497255875738	-0.387984375874	-0.27774674174	-0.380735287857	-0.338547984822	-0.020460877727	0.0237172140239	-0.0208684892115	0.271458498515	0.130127676759	-0.0288840636166
YAL023C	-0.0352896689848	-0.081955457997	-0.0872063820944	-0.174668056428	-0.145730915054	-0.235895011661	-0.111593116663	-0.15829398503	-0.18371627693	-0.179224836246	-0.183058257679	-0.135204881463	-0.0236605727259	-0.00142874659351	-0.207367828357	-0.305643286387	-0.340306999114	-0.355614022054
YAL024C	0.058398421596	0.106193260116	0.228487684423	0.335410992062	0.380555122591	0.289581687975	-0.0734903409952	-0.467378311346	-0.731568160768	-0.646610844802	-1.0268430348	-1.10120922771	0.0473820825054	0.14961544532	0.0189243024546	-0.00636519366735	-0.140575387051	-0.229648661376
YAL025C	-0.836738728839	-1.74524118332	-3.10410641777	-3.59150405672	-3.20135822362	-2.87711078017	3.08664296689	3.50638315356	3.48933247141	3.39061402279	3.1880076518	2.81265571856	-0.2802626412	-1.52721868952	-3.88713544486	-4.20036009837	-4.67584986545	-3.84437702516
