,-0.5min,-1.5min,-10min,-1min,-2.5min,-2min,-3.5min,-3min,-4.5min,-4min,0.1min,0.5min,1.5min,10min,15min,1min,2.5min,20min,2min,30min,3min,45min,4min,5min,60min,7min,80min,-10min,0.1min,0.25min,0.5min,0.75min,10min,120min,15min,1min,20min,2min,30min,3min,45min,4min,5min,60min,7min,90min,-10min,0.1min,0.25min,0.5min,0.75min,10min,120min,15min,1min,20min,2min,30min,3min,45min,4min,5min,60min,7min,90min
119.0500,0.230320785863,0.0763370944195,0.235651927409,0.0934941809696,0.250445819408,0.125808095411,,0.0707490494392,0.184348610258,0.0540904011373,0.0261684394612,0.0957605378495,0.145760639798,0.238845272486,0.0657119845365,0.0164239607122,0.365722856458,0.311952542647,0.177954366204,0.117299553516,0.0829544564012,0.469963423362,0.178837601766,0.217893704045,0.0587017055495,0.136171599865,,0.305737294537,0.281499636481,0.36951602491,0.185714237866,0.297361996029,0.221735850888,0.255717946712,0.172604436245,0.311872302432,0.0968190910894,0.337831162482,0.385257227575,0.26064717255,0.11822457733,0.316697390951,0.263658984915,0.110100264859,0.27318528671,0.017771224337,0.096957543109,0.106052291443,0.113635164529,0.0467264222288,0.0971896041636,0.12379143025,0.259078687046,0.0739055072342,0.213216110224,0.0848064513996,0.0760626124904,0.348396151887,0.248708320463,0.184113498674,0.243299742738,0.0462525395341,0.154600087456,0.126823442986,0.133148320111
122.0200,0.297387516864,0.156844193581,0.156636779711,0.249428030527,0.260325694543,0.259480821833,,0.216159248608,0.207435753496,0.318108394109,0.0990063307776,0.171123782232,0.0928935728289,0.0597926415875,0.108456741858,0.120008674939,0.291791519823,0.126001035845,0.1900080621,0.162801833562,0.378940538268,0.217131141264,0.0160456338345,0.201180340095,0.249242760115,0.253523400512,,0.240539907805,0.144620546758,0.198904430268,0.284174439847,0.261924385508,0.274302138184,0.298560773319,0.247327787317,0.252144666116,0.20925213669,0.248325573673,0.267463676126,0.161122433946,0.210632833374,0.26404111174,0.273199527411,0.238619502157,0.24491375927,0.223981465791,0.183276491405,0.0201825216024,0.113017117649,0.161587802865,0.197246306137,0.0690190851756,0.0183990785547,0.125222029187,0.325469779318,0.279060187906,0.220117248185,0.0731301665917,0.393395714639,0.145011432236,0.132713833973,0.0392181552205,0.137668654773,0.088062089001,0.215208845576
127.0500,0.344232564637,0.385146605907,0.31371337719,0.244581330024,0.528356086052,0.10997155252,,0.240447575868,0.450313392401,0.339981222651,0.508207765258,0.303796908599,0.604035025708,0.625351836326,0.0488596589274,0.360716528923,0.214514275573,0.0542821500291,0.204977019787,0.339684743261,0.470449358613,0.49315792054,0.280933475672,0.355889551749,0.254618637373,0.562074537137,,0.643883318486,0.529857322601,0.125596665213,0.197075653261,0.500564911912,0.218475410442,0.14396395972,0.169727195192,0.35234672036,0.0291397842375,0.253988395164,0.0301093528959,0.288210124396,0.126963825503,0.449258530124,0.339316771748,0.0957837019848,0.11918647719,0.0507167718867,0.155293662444,0.210359463438,0.155285615036,0.0789687959526,0.0371194063898,0.269859996674,0.178814538782,0.114745119253,0.148719948224,0.0324570220613,0.120945448299,0.138263764067,0.102991406331,0.284255186708,0.131733877273,0.146249921043,0.0657470011626,0.269489898797,0.2346346074
128.0400,0.311037459109,0.280796240525,0.281501422487,0.39164100959,0.370670885936,0.253403487628,,0.260168008363,0.557762732795,0.144907215092,0.459231397834,0.325275225616,0.211822535631,0.533649353339,0.139456490114,0.130060693,0.0913750996802,0.0090539221703,0.221182429157,0.258990389909,0.391883726074,0.447489034315,0.301117539267,0.178145045837,0.0545547264635,0.461956065648,,0.350010510786,0.518364082904,0.191513431698,0.17070417333,0.206976156802,0.129731111277,0.208268911057,0.173928514563,0.272468062603,0.157986439432,0.3767366112,0.36923532756,0.0342597141241,0.111480329375,0.28474843276,0.315211925776,0.47264562338,0.416796609413,0.464210968964,0.271726675854,0.123730119811,0.180606201522,0.109110073489,0.0876184862737,0.345753061985,0.268572226762,0.145661404048,0.20875557203,0.231655422597,0.0727818020366,0.107103516648,0.0214298094118,0.416116685825,0.251482728782,0.15092301326,0.226393876636,0.11816680949,0.2096704595
129.0200,0.362727432148,0.238461060487,0.148898107211,0.139628736136,0.129434740683,0.0963684854209,,0.171872644892,0.0265479800552,0.541090979525,0.129121619467,0.0983006043127,0.202898669727,0.231827650741,0.0590627828376,0.170954371394,0.32763794984,0.11267539833,0.354938695692,0.250206543244,0.206429367584,0.264671131472,0.154595358074,0.182768725732,0.419765903095,0.216988349463,,0.232328828596,0.545846982598,0.0493714100548,0.201957197353,0.183457230213,0.296989986482,0.201241494791,0.163063695684,0.183662153331,0.175713410784,0.247139695282,0.309976543633,0.287716771391,0.0309412934201,0.139043590942,0.217438804074,0.110863323448,0.153155983007,0.00419798079481,0.105326922997,0.206633357401,0.0365190681627,0.0495116479994,0.128358535339,0.0516580930544,0.0943127588827,0.102660938408,0.0862208169845,0.161257699806,0.136231514378,0.0587340891766,0.187591849851,0.161252341633,0.0469189995374,0.0271272773835,0.0781198137995,0.0726436215775,0.0317236408155
129.1000,0.277952171711,0.200916338746,0.153616014211,0.110574001112,0.32200659738,0.206842875922,,0.0959692031881,0.398318967165,0.0856322469203,0.120549578586,0.0553709723324,0.174279260166,0.414641150519,0.164155850427,0.23954141873,0.163637765386,0.146961979516,0.163961078568,0.0465947087987,0.153299643811,0.202808821726,0.0924452504349,0.139416780618,0.0188015698291,0.282145929399,,0.226718888514,0.150524217284,0.264525323657,0.192790794537,0.0755237570739,0.230813535263,0.274693591252,0.199257235475,0.339840204722,0.140631666069,0.088250135624,0.282928765981,0.0685519546182,0.081890308388,0.108754179545,0.0753684637481,0.585012624947,0.190906111845,0.148778070611,0.175349757467,0.177516546807,0.22861973668,0.123609700528,0.13400525605,0.174476559135,0.335269620784,0.193210112818,0.270350073752,0.156874104352,0.216916473612,0.158887169065,0.0846413664487,0.215194261767,0.155580343602,0.202847465089,0.179406247725,0.115112871954,0.163734165077
131.0300,0.449150629229,0.343557302227,0.189155163114,0.159581712834,0.18959036229,0.140251101243,,0.138207500137,0.0778768400489,0.602228940284,0.0576695174733,0.142160545763,0.230617920673,0.032547479681,0.0656034987023,0.138852357134,0.243291603174,0.114076039932,0.41123267871,0.237623762711,0.180271121808,0.236389755396,0.181650175287,0.056542856565,0.581723139604,0.218981732088,,0.272433661406,0.483862235069,0.0627093441309,0.21055873219,0.295174139215,0.209168683096,0.25574531581,0.186108547768,0.237853581068,0.154376751802,0.310036252029,0.426769198415,0.297690489884,0.0909777972644,0.262772316594,0.261899430372,0.105999312159,0.15437930118,0.0442336506624,0.122222457417,0.149631055859,0.111153482193,0.0441976405044,0.214472776622,0.043957280942,0.0440198916542,0.135044618228,0.0815627541403,0.163307314239,0.156376053593,0.066192226718,0.124761621193,0.034508281258,0.0961827281268,0.0751155311287,0.0661105775166,0.102547382986,0.212029016646
131.0500,0.481874048683,0.107017880608,0.202396440111,0.296230356587,0.514290726599,0.163876311194,,0.131627784332,0.43429794471,0.206072049259,0.208949997932,0.0956053096965,0.0912795741953,0.515231390276,0.0673066287028,0.0292633328094,0.311553514566,0.0461602116602,0.245647527515,0.28055232674,0.261578203387,0.460583842137,0.284506631072,0.131951418312,0.0333734865675,0.355991346073,,0.568535587735,0.431505280346,0.637587664497,0.41572215529,0.455653191484,0.272369770181,0.101428884862,0.0934160394558,0.568776066006,0.180493686712,0.445667688893,0.218679505496,0.502421118826,0.0981076480595,0.3857660401,0.352961016235,0.259413675623,0.298295536429,0.10278477151,0.269283422479,0.125204492015,0.129996371127,0.0645485316433,0.0982661588988,0.459643638342,0.315843136532,0.0811351801759,0.199107622317,0.133249528843,0.163474512425,0.0520613330566,0.182633610703,0.285691800268,0.0276352037431,0.140881668978,0.116581548676,0.0869585112439,0.0908240900459
131.0800,0.560393486353,0.111341674688,0.213046236362,0.388303952149,0.506022336536,0.289609385443,,0.226936181574,0.319920340892,0.257203313912,0.111158654067,0.198452093689,0.0353072875395,0.401484969028,0.0371983801098,0.159615499737,0.341160337334,0.0259169089058,0.334091153509,0.0960689661092,0.226871398461,0.513179975052,0.337012551103,0.144771134638,0.411914856778,0.284176723525,,0.774505239923,0.643237676864,0.894310939757,0.46051099605,0.606205311305,0.579302663334,0.245698139817,0.184763265444,0.832452039581,0.233932947432,0.536170502192,0.311821689484,0.675370826416,0.158364265651,0.655745529012,0.554330177334,0.285317008271,0.414014445562,0.201917829721,0.262330371634,0.150511010534,0.238996636842,0.0458980505496,0.122958033848,0.469297099659,0.199914244587,0.0696200399207,0.309600906268,0.149722604641,0.0428846479914,0.0853418702741,0.244060851353,0.327411067981,0.180899488662,0.207671060011,0.0270592938973,0.127223611213,0.0948536994094
132.0300,0.898778547234,0.279345397793,0.623835372578,0.560880940592,1.01338818389,0.473688748922,,0.3957098661,0.754357626277,0.51009667161,0.484672984421,0.326263182628,0.466391493969,0.529823302914,0.0269849783519,0.359732285212,0.716130201657,0.0558200829262,0.534397283458,0.44663598561,0.460056059475,0.799696363023,0.531046969654,0.232303614232,0.599794496223,0.584429228916,,0.201770734626,0.358242146292,0.35722040387,0.206440522285,0.421223928461,0.356546747755,0.36121706782,0.108497485031,0.204332650314,0.107921110217,0.0825567514777,0.573680154713,0.0259533289468,0.493198646898,0.58076615719,0.269042853002,0.742714577166,0.216429153305,0.449541977164,0.402861548259,0.296467221005,0.084045428643,0.115849595761,0.13849195921,0.733231773041,0.564251825724,0.145479885513,0.19231697242,0.328176289867,0.276451580771,0.20153604914,0.217817155537,0.295216071883,0.15036816486,0.0613519366341,0.20727792404,0.0581989614093,0.056710856836
133.0100,0.558848725032,0.123309758212,0.316659613991,0.325962627647,0.68714133125,0.283755913014,,0.247169804253,0.445776368204,0.284716087889,0.33731701681,0.271909043192,0.388232974647,0.320252875806,0.104602786301,0.311569673576,0.401590012011,0.23506271672,0.418854525917,0.341186867341,0.320172827157,0.706491592334,0.408512413938,0.118289450718,0.361029354461,0.353028525172,,0.16594801905,0.167643531394,0.239274258404,0.194411559856,0.0740251881372,0.12219794258,0.0344854343044,0.145413691213,0.12888048672,0.121682105039,0.0980526032603,0.259810933017,0.0612158117244,0.219969109192,0.079407873702,0.151144847831,0.227294627891,0.111765143851,0.150125672208,0.200644502857,0.218623059542,0.0981269586106,0.128542054154,0.067745224373,0.357015584951,0.310269563803,0.0551064633527,0.0573564188635,0.100831869552,0.45210144363,0.203229696715,0.221216615316,0.0949357676454,0.18848771504,0.102084075934,0.129746014085,0.0993631685714,0.0590216792166
135.0300,0.311109694629,0.268421068741,0.422739063334,0.123095717542,0.112586028526,0.109068462328,,0.0760171556646,0.086484200522,0.387921186198,0.121199933863,0.0730903526155,0.460841743974,0.23943740608,0.00277877542359,0.199820116235,0.126443552331,0.140639404962,0.347907007799,0.0300362789964,0.202136726372,0.141244712868,0.354936736404,0.324289240281,0.302625202154,0.188365130554,,0.338737324543,0.431859514349,0.0468491181904,0.369374434859,0.306572121542,0.40713071596,0.320226178506,0.0237179470049,0.154770217237,0.362634056807,0.33169936865,0.243587427919,0.162427919156,0.107299467906,0.328172145786,0.207218114593,0.21351311613,0.462725391213,0.17426856287,0.17382712228,0.296102285769,0.151212003582,0.0669449138786,0.221778150159,0.512367656302,0.374514016834,0.193003535109,0.171296479116,0.19987843103,0.119289835906,0.189378841672,0.45095487471,0.271521121424,0.252758334946,0.0945834274998,0.142172737194,0.0747599435861,0.250853567422
135.0500,0.443699381389,0.243213919006,0.409315731674,0.32728167011,0.522738218103,0.345742194002,,0.302052287565,0.379958511359,0.0710371992616,0.042581171852,0.1903791832,0.538922817609,0.252273938107,0.218799141519,0.322442652798,0.727449063811,0.493170873198,0.167030987635,0.122520254798,0.145565141078,0.543838161146,0.343025438972,0.720726225454,0.11657713655,0.104616936098,,0.50333614412,0.304445199429,0.751400076753,0.0840823180365,0.290500800448,0.712051584964,0.752619638583,0.500745968882,0.646760485398,0.0789406755553,0.624554875549,0.834804055141,0.117352089808,0.884680981876,0.819033423294,0.49743885759,0.809992258755,0.3924170329,0.557031075933,0.38661940413,0.244189208365,0.200808462919,0.226227096349,0.0100156142232,0.332378981866,0.590040342248,0.173990387109,0.44320136604,0.304209696229,0.269989632243,0.505639163539,0.237677073898,0.326311706088,0.376984217043,0.143681004334,0.415777750911,0.0938341536311,0.20128465414
140.0800,0.391809934579,0.0948266911877,0.139535296703,0.287650576134,0.404331210684,0.294557632789,,0.251854769514,0.160447647711,0.154766821549,0.118124593093,0.221002022799,0.039306805766,0.474501098016,0.0548817960009,0.284290356697,0.257359584844,0.0404412816008,0.230481990649,0.11316035748,0.175210722245,0.231685616929,0.220086605,0.117785121135,0.153600880451,0.0945201234123,,0.376808860572,0.459051389936,0.430983412547,0.279527937378,0.371806074772,0.352554385229,0.328754113425,0.249297236127,0.410615117682,0.130060970599,0.277111833666,0.220740603238,0.0941647826986,0.299398134869,0.213219475386,0.453909636118,0.230054003534,0.211388129593,0.20434909408,0.149342762454,0.113663919915,0.0533706573668,0.0962468246007,0.0541231913022,0.245135267079,0.118559249549,0.128287073375,0.112638732306,0.108464018614,0.154698498051,0.0928929564307,0.116539972471,0.161486827576,0.0493295642837,0.108028814603,0.0706379650081,0.195942641122,0.240530075714
143.1100,0.0138025029988,0.119051289007,0.251595164997,0.171881847404,0.273865540227,0.140880528186,,0.135951217138,0.35055597286,0.02807421177,0.344238004646,0.0496784962279,0.161813672359,0.250293109611,0.114542424785,0.16776455287,0.169440090708,0.0909651602121,0.0954939932865,0.0529773281133,0.0655628768112,0.119378061394,0.237392062755,0.0755330923268,0.00753647935185,0.166249622507,,0.275941182781,0.397355047272,0.445312123708,0.240065520508,0.242017006253,0.421634891332,0.26008337683,0.297736217247,0.348189486489,0.413993990018,0.152821443032,0.371678882452,0.314202282977,0.140461378598,0.315026895986,0.119644253794,0.426473329051,0.232623764873,0.351324059606,0.172978307437,0.406379653117,0.0528974312559,0.268817074106,0.133252325066,0.163779794737,0.177435375428,0.255315654073,0.303444579477,0.0453158281045,0.162558638822,0.277371136487,0.0992799006783,0.243210461193,0.140444885784,0.209381696458,0.215446874176,0.124366778922,0.194509862266
145.0100,0.40709832301,0.421789291829,0.371395357489,0.276112407562,0.292693866251,0.111163514539,,0.227002311284,0.395119785258,0.298250578724,0.430642542715,0.168826615628,0.590626490834,0.305145453052,0.0630868919185,0.18750150977,0.818415811674,0.0712038841911,0.147613284913,0.307837180061,0.134563461003,0.849242639007,0.382567843646,0.648258157864,0.358158227856,0.183063341572,,0.336407205966,0.0994569750079,0.24190797603,0.241883672822,0.380183546817,0.403348730761,0.333368519902,0.127893862049,0.404932227304,0.313983534501,0.307236371255,0.25231913629,0.00977773228317,0.136623033433,0.53075020951,0.333063478426,0.45752342861,0.261916575275,0.273251812085,0.300567609316,0.594904204557,0.261730775093,0.114225336804,0.180545983597,0.0771103530029,0.676658057808,0.281113831439,0.642508181889,0.0432166046808,0.203652568096,0.435692927728,0.643207843702,0.676733301234,0.241848250577,0.191424916976,0.151032354169,0.220661771143,0.0422109862791
145.0600,0.356941388087,0.409876409302,0.294276093819,0.260057714526,0.494741908047,0.129786492512,,0.248696463973,0.408518128401,0.328034384143,0.502475800774,0.280702079011,0.603653773802,0.646005619676,0.0525282903179,0.337090854419,0.195983903242,0.18928704817,0.207136557788,0.521693592625,0.472576136771,0.703610120482,0.239665215586,0.34702704568,0.0786329232927,0.604667039611,,0.74064204586,0.487182237122,0.170279415471,0.204973243259,0.5041084847,0.253119687159,0.164123049512,0.168362725518,0.343070997359,0.0878948478932,0.246825571454,0.120372324046,0.224577661097,0.0793043746533,0.432962979702,0.344516695145,0.0866359852196,0.133138030722,0.103372604635,0.144236419769,0.192126946829,0.189705174493,0.0694270562395,0.0399156810901,0.251178364817,0.167883249009,0.0819886451523,0.162382707174,0.0427559180834,0.131904978382,0.0894658714106,0.160666218263,0.239434894174,0.133576296156,0.1366424477,0.061911649044,0.281427573594,0.208883037214
147.0300,0.219609176583,0.139534137786,0.263670669679,0.16980840302,0.220984657777,0.169316920646,,0.151252723986,0.301559324335,0.291593762643,0.113965650884,0.0423067764317,0.255925861193,0.367128750922,0.0243496009513,0.149665057097,0.629881758842,0.0108338481002,0.245391157909,0.204344637675,0.245169864505,0.440094706916,0.269567364688,0.45025740297,0.170528774255,0.137063046606,,0.205154525796,0.185819354062,0.153471070899,0.203975110833,0.238270280852,0.172281395905,0.304278942862,0.173228510843,0.227027956588,0.241067006312,0.193272960445,0.135735246989,0.167499765337,0.119694275726,0.236687119346,0.234157654912,0.179639058802,0.253687857949,0.176283459609,0.163907914452,0.229428856358,0.124752261062,0.106511157703,0.10559874688,0.0480174263761,0.317628008196,0.128571032669,0.219614360352,0.0916139766121,0.0964876278386,0.191138074445,0.11582094386,0.115703450936,0.0794122582537,0.0510758523424,0.28414749368,0.0728945033211,0.00872982680055
150.0400,0.157544298875,0.101066854988,0.208854265968,0.216338684385,0.063522103435,0.100268011804,,0.0627285110274,0.0145354109484,0.0771999781126,0.0989815777101,0.138804821982,0.223440266452,0.193775872993,0.0239458826876,0.0606564866352,0.236956764803,0.196693478197,0.0969964110631,0.12210729476,0.0096865428193,0.185538305863,0.196256945108,0.167752079865,0.00755881733815,0.0423513648073,,0.240609044717,0.262438406581,0.503390471442,0.478723135895,0.215783081579,0.128294487662,0.0751268976556,0.177506858744,0.144191836965,0.14506486002,0.481286317551,0.474556482076,0.0454957772468,0.056639843902,0.106724885357,0.229671377766,0.140387649764,0.168390077001,0.113242087883,0.0886790454443,0.182656367257,0.115411430921,0.108755424842,0.175729037063,0.265594813767,0.211116183245,0.157850150821,0.146564530521,0.134187047152,0.082529011962,0.188685514827,0.131436322031,0.216627656785,0.076678799011,0.04704096842,0.161613745042,0.0772524556441,0.107586952204
