ion,feature,coef,coef_abs,biogrid,string,targets,Kinases/Phosphatases,Metabolites
387.0000,YJL164C,0.496703268491,0.496703268491,0,0,0,TPK1,dUDP
387.0000,YJL164C,0.495424172202,0.495424172202,0,0,0,TPK1,dUDP
387.0000,YJL164C,0.49360948389,0.49360948389,0,0,0,TPK1,dUDP
387.0000,YJL164C,0.488405681063,0.488405681063,0,0,0,TPK1,dUDP
387.0000,YFL033C,-0.486528444638,0.486528444638,0,0,0,RIM15,dUDP
387.0000,YFL033C,-0.486105379438,0.486105379438,0,0,0,RIM15,dUDP
127.0500,YFL033C,-0.481008866025,0.481008866025,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
145.0600,YJL164C,0.480461236159,0.480461236159,1,0,1,TPK1,L-Glutamine
188.0600,YFL029C,-0.477981468194,0.477981468194,0,0,0,CAK1,N-Acetyl-L-glutamate
387.0000,YJR066W,-0.476623428592,0.476623428592,0,0,0,TOR1,dUDP
145.0600,YFL033C,-0.474934180258,0.474934180258,0,0,0,RIM15,L-Glutamine
267.0700,YJL141C,-0.474439864842,0.474439864842,0,0,0,YAK1,Inosine
145.0600,YFL033C,-0.473763894202,0.473763894202,0,0,0,RIM15,L-Glutamine
347.0400,YFL033C,-0.471205721631,0.471205721631,0,0,0,RIM15,IMP
267.0700,YJL141C,-0.4703984226,0.4703984226,0,0,0,YAK1,Inosine
387.0000,YFL033C,-0.469965283808,0.469965283808,0,0,0,RIM15,dUDP
145.0600,YFL033C,-0.46980155882,0.46980155882,0,0,0,RIM15,L-Glutamine
267.0700,YJL164C,-0.463456868083,0.463456868083,0,0,0,TPK1,Inosine
387.0000,YJL164C,0.461247994679,0.461247994679,0,0,0,TPK1,dUDP
127.0500,YFL033C,-0.460770087729,0.460770087729,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
606.0700,YFL029C,-0.45741418229,0.45741418229,0,0,0,CAK1,UDP-N-acetyl-D-galactosamine
127.0500,YMR001C,0.456375679712,0.456375679712,0,0,0,CDC5,gamma-Amino-gamma-cyanobutanoate
127.0500,YJL164C,0.454992339444,0.454992339444,0,0,0,TPK1,gamma-Amino-gamma-cyanobutanoate
267.0700,YDL028C,-0.454637415891,0.454637415891,0,0,0,MPS1,Inosine
132.0300,YJL164C,-0.453355123122,0.453355123122,1,0,1,TPK1,L-Aspartate
145.0600,YOR061W,-0.447167959128,0.447167959128,0,0,0,CKA2,L-Glutamine
114.0600,YJL164C,-0.447028308673,0.447028308673,0,0,0,TPK1,L-Proline
145.0600,YIL035C,-0.446580043666,0.446580043666,0,0,0,CKA1,L-Glutamine
133.0100,YJL164C,-0.446390310298,0.446390310298,0,0,0,TPK1,L-Malate
127.0500,YJL164C,0.444914563039,0.444914563039,0,0,0,TPK1,gamma-Amino-gamma-cyanobutanoate
145.0600,YJL141C,-0.442662737358,0.442662737358,1,0,0,YAK1,L-Glutamine
145.0600,YJL164C,0.441242667141,0.441242667141,1,0,1,TPK1,L-Glutamine
145.0600,YJL164C,0.439737847751,0.439737847751,1,0,1,TPK1,L-Glutamine
127.0500,YFL033C,-0.43460057143,0.43460057143,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
127.0500,YJL141C,-0.434145586496,0.434145586496,0,0,0,YAK1,gamma-Amino-gamma-cyanobutanoate
188.0600,YFL029C,-0.430545027632,0.430545027632,0,0,0,CAK1,N-Acetyl-L-glutamate
347.0400,YFL033C,-0.429376998113,0.429376998113,0,0,0,RIM15,IMP
387.0000,YFL033C,-0.42906307138,0.42906307138,0,0,0,RIM15,dUDP
267.0700,YJL141C,-0.427978290162,0.427978290162,0,0,0,YAK1,Inosine
188.0600,YJL141C,-0.427439914013,0.427439914013,0,0,0,YAK1,N-Acetyl-L-glutamate
267.0700,YJL164C,-0.426909570704,0.426909570704,0,0,0,TPK1,Inosine
127.0500,YJL164C,0.426428201732,0.426428201732,0,0,0,TPK1,gamma-Amino-gamma-cyanobutanoate
127.0500,YJL164C,0.424753803669,0.424753803669,0,0,0,TPK1,gamma-Amino-gamma-cyanobutanoate
267.0700,YJL141C,-0.424633080234,0.424633080234,0,0,0,YAK1,Inosine
145.0600,YMR001C,0.424010296276,0.424010296276,0,0,0,CDC5,L-Glutamine
387.0000,YJL164C,0.423902502451,0.423902502451,0,0,0,TPK1,dUDP
387.0000,YMR001C,0.422367601573,0.422367601573,0,0,0,CDC5,dUDP
267.0700,YJL141C,-0.422316855767,0.422316855767,0,0,0,YAK1,Inosine
267.0700,YDL028C,-0.420289975076,0.420289975076,0,0,0,MPS1,Inosine
145.0600,YFL033C,-0.412547673086,0.412547673086,0,0,0,RIM15,L-Glutamine
267.0700,YJL164C,-0.41212262262,0.41212262262,0,0,0,TPK1,Inosine
606.0700,YNL161W,-0.411998655078,0.411998655078,0,0,0,CBK1,UDP-N-acetyl-D-galactosamine
267.0700,YJL164C,-0.411931432879,0.411931432879,0,0,0,TPK1,Inosine
132.0300,YFL033C,0.411468030494,0.411468030494,0,0,0,RIM15,L-Aspartate
387.0000,YJL164C,0.411284834052,0.411284834052,0,0,0,TPK1,dUDP
606.0700,YPR119W,0.411246389506,0.411246389506,0,0,0,CLB2,UDP-N-acetyl-D-galactosamine
127.0500,YFL033C,-0.406448825374,0.406448825374,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
114.0600,YDL028C,0.406049607622,0.406049607622,0,0,0,MPS1,L-Proline
127.0500,YFL033C,-0.405557970409,0.405557970409,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
132.0300,YPL256C,-0.403471002933,0.403471002933,0,0,0,CLN2,L-Aspartate
145.0600,YFL033C,-0.401914809059,0.401914809059,0,0,0,RIM15,L-Glutamine
114.0600,YIL095W,-0.40147587638,0.40147587638,1,0,0,PRK1,L-Proline
188.0600,YFL029C,-0.401380373089,0.401380373089,0,0,0,CAK1,N-Acetyl-L-glutamate
387.0000,YFL033C,-0.400875569393,0.400875569393,0,0,0,RIM15,dUDP
387.0000,YJR066W,-0.397358346825,0.397358346825,0,0,0,TOR1,dUDP
606.0700,YMR001C,-0.396626186917,0.396626186917,0,0,0,CDC5,UDP-N-acetyl-D-galactosamine
267.0700,YJL164C,-0.396571149935,0.396571149935,0,0,0,TPK1,Inosine
127.0500,YMR001C,0.396514567337,0.396514567337,0,0,0,CDC5,gamma-Amino-gamma-cyanobutanoate
387.0000,YJR066W,-0.39482274864,0.39482274864,0,0,0,TOR1,dUDP
145.0600,YMR001C,0.390825901949,0.390825901949,0,0,0,CDC5,L-Glutamine
387.0000,YJR066W,-0.390688537402,0.390688537402,0,0,0,TOR1,dUDP
127.0500,YDL028C,-0.390215691507,0.390215691507,0,0,0,MPS1,gamma-Amino-gamma-cyanobutanoate
145.0600,YFL029C,-0.389505302962,0.389505302962,0,0,0,CAK1,L-Glutamine
145.0600,YJL141C,-0.388696679584,0.388696679584,1,0,0,YAK1,L-Glutamine
127.0500,YFL033C,-0.387827136602,0.387827136602,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
171.0100,YDL028C,0.385440430806,0.385440430806,0,0,0,MPS1,Glycerol 3-phosphate
114.0600,YJL164C,-0.384857433407,0.384857433407,0,0,0,TPK1,L-Proline
267.0700,YJL141C,-0.382795996197,0.382795996197,0,0,0,YAK1,Inosine
115.0000,YBR136W,0.382704492962,0.382704492962,0,0,0,MEC1,Fumarate
267.0700,YJL164C,-0.38261825762,0.38261825762,0,0,0,TPK1,Inosine
145.0600,YMR001C,0.382460135386,0.382460135386,0,0,0,CDC5,L-Glutamine
604.0700,YNL161W,-0.3812384244,0.3812384244,1,0,0,CBK1,GDP-D-mannose
145.0600,YFL033C,-0.381185033096,0.381185033096,0,0,0,RIM15,L-Glutamine
606.0700,YJL141C,-0.378724598185,0.378724598185,0,0,0,YAK1,UDP-N-acetyl-D-galactosamine
606.0700,YJR066W,0.37786613703,0.37786613703,1,0,0,TOR1,UDP-N-acetyl-D-galactosamine
387.0000,YFL033C,-0.377361126098,0.377361126098,0,0,0,RIM15,dUDP
127.0500,YJL164C,0.376858022653,0.376858022653,0,0,0,TPK1,gamma-Amino-gamma-cyanobutanoate
127.0500,YOR061W,-0.376276059096,0.376276059096,0,0,0,CKA2,gamma-Amino-gamma-cyanobutanoate
127.0500,YMR001C,0.376140015898,0.376140015898,0,0,0,CDC5,gamma-Amino-gamma-cyanobutanoate
127.0500,YIL035C,-0.37550277489,0.37550277489,0,0,0,CKA1,gamma-Amino-gamma-cyanobutanoate
267.0700,YJL164C,-0.375386727471,0.375386727471,0,0,0,TPK1,Inosine
114.0600,YJL164C,-0.372728452035,0.372728452035,0,0,0,TPK1,L-Proline
145.0600,YMR001C,0.372581365581,0.372581365581,0,0,0,CDC5,L-Glutamine
267.0700,YFL033C,-0.372210116794,0.372210116794,0,0,0,RIM15,Inosine
267.0700,YBR160W,0.371844363145,0.371844363145,0,0,0,CDC28,Inosine
145.0600,YMR001C,0.371656311861,0.371656311861,0,0,0,CDC5,L-Glutamine
267.0700,YJL164C,-0.369016908729,0.369016908729,0,0,0,TPK1,Inosine
188.0600,YMR001C,0.368755424388,0.368755424388,0,0,0,CDC5,N-Acetyl-L-glutamate
145.0600,YJR066W,-0.366782236811,0.366782236811,1,1,0,TOR1,L-Glutamine
226.0100,YJL164C,0.366248761501,0.366248761501,0,0,0,TPK1,L-Glutamate 5-phosphate
387.0000,YFL033C,-0.365123630352,0.365123630352,0,0,0,RIM15,dUDP
226.0100,YFL033C,-0.364858300284,0.364858300284,0,0,0,RIM15,L-Glutamate 5-phosphate
387.0000,YMR001C,0.364114776769,0.364114776769,0,0,0,CDC5,dUDP
606.0700,YMR001C,-0.363569737076,0.363569737076,0,0,0,CDC5,UDP-N-acetyl-D-galactosamine
133.0100,YJL164C,-0.363459672951,0.363459672951,0,0,0,TPK1,L-Malate
145.0600,YFL033C,-0.363219903991,0.363219903991,0,0,0,RIM15,L-Glutamine
267.0700,YPR119W,0.362363759289,0.362363759289,0,0,0,CLB2,Inosine
188.0600,YOR061W,-0.36196779745,0.36196779745,0,0,0,CKA2,N-Acetyl-L-glutamate
188.0600,YIL035C,-0.361859469194,0.361859469194,0,0,0,CKA1,N-Acetyl-L-glutamate
267.0700,YJL164C,-0.361615321358,0.361615321358,0,0,0,TPK1,Inosine
387.0000,YJL164C,0.360729453262,0.360729453262,0,0,0,TPK1,dUDP
387.0000,YMR001C,0.36053223051,0.36053223051,0,0,0,CDC5,dUDP
387.0000,YJL141C,-0.360235398108,0.360235398108,0,0,0,YAK1,dUDP
347.0400,YFL033C,-0.359695196377,0.359695196377,0,0,0,RIM15,IMP
387.0000,YFL033C,-0.359600516793,0.359600516793,0,0,0,RIM15,dUDP
127.0500,YJL164C,0.358349912342,0.358349912342,0,0,0,TPK1,gamma-Amino-gamma-cyanobutanoate
606.0700,YBR136W,-0.357436416399,0.357436416399,0,0,0,MEC1,UDP-N-acetyl-D-galactosamine
132.0300,YJL164C,-0.356944248444,0.356944248444,1,0,1,TPK1,L-Aspartate
127.0500,YFL033C,-0.356687647154,0.356687647154,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
347.0400,YFL033C,-0.35580590166,0.35580590166,0,0,0,RIM15,IMP
249.0600,YJL141C,-0.355747269978,0.355747269978,0,0,0,YAK1,gamma-L-Glutamyl-L-cysteine
387.0000,YFL033C,-0.355696648742,0.355696648742,0,0,0,RIM15,dUDP
145.0600,YJR066W,-0.354552691682,0.354552691682,1,1,0,TOR1,L-Glutamine
145.0600,YJL141C,-0.353935474581,0.353935474581,1,0,0,YAK1,L-Glutamine
145.0600,YFL033C,-0.350709806534,0.350709806534,0,0,0,RIM15,L-Glutamine
387.0000,YFL033C,-0.350509091604,0.350509091604,0,0,0,RIM15,dUDP
127.0500,YIL095W,0.350392993819,0.350392993819,0,0,0,PRK1,gamma-Amino-gamma-cyanobutanoate
387.0000,YFL033C,-0.348744387401,0.348744387401,0,0,0,RIM15,dUDP
145.0600,YJL164C,0.347257608082,0.347257608082,1,0,1,TPK1,L-Glutamine
606.0700,YBL088C,0.346660734306,0.346660734306,0,0,0,TEL1,UDP-N-acetyl-D-galactosamine
145.0600,YJL141C,-0.346469917197,0.346469917197,1,0,0,YAK1,L-Glutamine
188.0600,YOR061W,-0.345854999516,0.345854999516,0,0,0,CKA2,N-Acetyl-L-glutamate
188.0600,YIL035C,-0.345382144629,0.345382144629,0,0,0,CKA1,N-Acetyl-L-glutamate
188.0600,YJL164C,0.345364107009,0.345364107009,0,0,0,TPK1,N-Acetyl-L-glutamate
188.0600,YOR061W,-0.344677792024,0.344677792024,0,0,0,CKA2,N-Acetyl-L-glutamate
188.0600,YIL035C,-0.344561117269,0.344561117269,0,0,0,CKA1,N-Acetyl-L-glutamate
267.0700,YJL164C,-0.343058310063,0.343058310063,0,0,0,TPK1,Inosine
114.0600,YJL164C,-0.341785191864,0.341785191864,0,0,0,TPK1,L-Proline
127.0500,YPL256C,-0.341554312369,0.341554312369,0,0,0,CLN2,gamma-Amino-gamma-cyanobutanoate
365.0500,YBR160W,0.340608471935,0.340608471935,0,0,0,CDC28,5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide
132.0300,YFL033C,0.340457604703,0.340457604703,0,0,0,RIM15,L-Aspartate
127.0500,YOR061W,-0.339946988543,0.339946988543,0,0,0,CKA2,gamma-Amino-gamma-cyanobutanoate
127.0500,YIL035C,-0.339803394328,0.339803394328,0,0,0,CKA1,gamma-Amino-gamma-cyanobutanoate
237.0300,YFL033C,-0.339403116933,0.339403116933,0,0,0,RIM15,D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate
188.0600,YOR061W,-0.339352356178,0.339352356178,0,0,0,CKA2,N-Acetyl-L-glutamate
188.0600,YIL035C,-0.339255015325,0.339255015325,0,0,0,CKA1,N-Acetyl-L-glutamate
267.0700,YJL164C,-0.338775867675,0.338775867675,0,0,0,TPK1,Inosine
145.0600,YMR001C,0.338661517322,0.338661517322,0,0,0,CDC5,L-Glutamine
145.0600,YJL141C,-0.338181303078,0.338181303078,1,0,0,YAK1,L-Glutamine
387.0000,YJR066W,-0.338124824759,0.338124824759,0,0,0,TOR1,dUDP
127.0500,YOR061W,-0.337936706298,0.337936706298,0,0,0,CKA2,gamma-Amino-gamma-cyanobutanoate
145.0600,YJL141C,-0.337709947081,0.337709947081,1,0,0,YAK1,L-Glutamine
188.0600,YOR061W,-0.337665159657,0.337665159657,0,0,0,CKA2,N-Acetyl-L-glutamate
188.0600,YIL035C,-0.337608990528,0.337608990528,0,0,0,CKA1,N-Acetyl-L-glutamate
188.0600,YMR001C,0.337583153534,0.337583153534,0,0,0,CDC5,N-Acetyl-L-glutamate
145.0600,YFL033C,-0.336815768301,0.336815768301,0,0,0,RIM15,L-Glutamine
127.0500,YFL033C,-0.336792232843,0.336792232843,0,0,0,RIM15,gamma-Amino-gamma-cyanobutanoate
604.0700,YMR001C,-0.335718337402,0.335718337402,0,0,0,CDC5,GDP-D-mannose
226.0100,YJL141C,-0.335203200716,0.335203200716,0,0,0,YAK1,L-Glutamate 5-phosphate
604.0700,YNL161W,-0.335112150538,0.335112150538,1,0,0,CBK1,GDP-D-mannose
127.0500,YIL035C,-0.334797850367,0.334797850367,0,0,0,CKA1,gamma-Amino-gamma-cyanobutanoate
387.0000,YMR001C,0.3341485396,0.3341485396,0,0,0,CDC5,dUDP
127.0500,YJR066W,-0.333381711935,0.333381711935,0,0,0,TOR1,gamma-Amino-gamma-cyanobutanoate
127.0500,YJL141C,-0.332607795828,0.332607795828,0,0,0,YAK1,gamma-Amino-gamma-cyanobutanoate
145.0600,YMR001C,0.33244288741,0.33244288741,0,0,0,CDC5,L-Glutamine
127.0500,YJL141C,-0.332045715953,0.332045715953,0,0,0,YAK1,gamma-Amino-gamma-cyanobutanoate
114.0600,YJL164C,-0.332028661553,0.332028661553,0,0,0,TPK1,L-Proline
188.0600,YMR001C,0.330345855468,0.330345855468,0,0,0,CDC5,N-Acetyl-L-glutamate
145.0600,YOR061W,-0.330268968616,0.330268968616,0,0,0,CKA2,L-Glutamine
145.0600,YIL035C,-0.329782291682,0.329782291682,0,0,0,CKA1,L-Glutamine
267.0700,YDL028C,-0.329751614391,0.329751614391,0,0,0,MPS1,Inosine
226.0100,YJL164C,0.329734501526,0.329734501526,0,0,0,TPK1,L-Glutamate 5-phosphate
127.0500,YIL095W,0.329681336052,0.329681336052,0,0,0,PRK1,gamma-Amino-gamma-cyanobutanoate
226.0100,YFL033C,-0.329504027935,0.329504027935,0,0,0,RIM15,L-Glutamate 5-phosphate
604.0700,YNL161W,-0.329129198044,0.329129198044,1,0,0,CBK1,GDP-D-mannose
114.0600,YJL141C,0.328364806451,0.328364806451,0,0,0,YAK1,L-Proline
387.0000,YJR066W,-0.328284705129,0.328284705129,0,0,0,TOR1,dUDP
267.0700,YJL164C,-0.328265801171,0.328265801171,0,0,0,TPK1,Inosine
347.0400,YFL033C,-0.326956612664,0.326956612664,0,0,0,RIM15,IMP
127.0500,YDL028C,-0.326820031061,0.326820031061,0,0,0,MPS1,gamma-Amino-gamma-cyanobutanoate
127.0500,YJR066W,-0.326594685397,0.326594685397,0,0,0,TOR1,gamma-Amino-gamma-cyanobutanoate
267.0700,YFL033C,-0.326491135215,0.326491135215,0,0,0,RIM15,Inosine
131.0800,YPR119W,0.326475848388,0.326475848388,0,0,0,CLB2,Ornithine
188.0600,YMR001C,0.326207432022,0.326207432022,0,0,0,CDC5,N-Acetyl-L-glutamate
132.0300,YMR001C,-0.3258740443,0.3258740443,0,0,0,CDC5,L-Aspartate
387.0000,YFL033C,-0.325504635773,0.325504635773,0,0,0,RIM15,dUDP
127.0500,YMR001C,0.325403078834,0.325403078834,0,0,0,CDC5,gamma-Amino-gamma-cyanobutanoate
604.0700,YFL033C,-0.324541137469,0.324541137469,0,0,0,RIM15,GDP-D-mannose
606.0700,YPR119W,0.32425740564,0.32425740564,0,0,0,CLB2,UDP-N-acetyl-D-galactosamine
145.0600,YOR061W,-0.323505169214,0.323505169214,0,0,0,CKA2,L-Glutamine
132.0300,YJL164C,-0.323219712401,0.323219712401,1,0,1,TPK1,L-Aspartate
145.0600,YIL035C,-0.323133336272,0.323133336272,0,0,0,CKA1,L-Glutamine
604.0700,YOR061W,-0.322806549527,0.322806549527,0,0,0,CKA2,GDP-D-mannose
226.0100,YFL033C,-0.3226211764,0.3226211764,0,0,0,RIM15,L-Glutamate 5-phosphate
604.0700,YIL035C,-0.321633707265,0.321633707265,0,0,0,CKA1,GDP-D-mannose
145.0600,YOR061W,-0.321530627377,0.321530627377,0,0,0,CKA2,L-Glutamine
145.0600,YIL035C,-0.321172716787,0.321172716787,0,0,0,CKA1,L-Glutamine
114.0600,YFL033C,0.320877890224,0.320877890224,0,0,0,RIM15,L-Proline
127.0500,YDL028C,-0.320372700042,0.320372700042,0,0,0,MPS1,gamma-Amino-gamma-cyanobutanoate
604.0700,YNL161W,-0.320204716939,0.320204716939,1,0,0,CBK1,GDP-D-mannose
115.0000,YJL164C,-0.320000671995,0.320000671995,0,0,0,TPK1,Fumarate
133.0100,YJL164C,-0.319408876895,0.319408876895,0,0,0,TPK1,L-Malate
114.0600,YFL033C,0.318931308682,0.318931308682,0,0,0,RIM15,L-Proline
606.0700,YJR066W,0.318377103705,0.318377103705,1,0,0,TOR1,UDP-N-acetyl-D-galactosamine
604.0700,YNL161W,-0.316623627527,0.316623627527,1,0,0,CBK1,GDP-D-mannose
127.0500,YJR066W,-0.316611340871,0.316611340871,0,0,0,TOR1,gamma-Amino-gamma-cyanobutanoate
387.0000,YMR001C,0.316568730914,0.316568730914,0,0,0,CDC5,dUDP
132.0300,YFL029C,-0.316396408192,0.316396408192,0,0,0,CAK1,L-Aspartate
347.0400,YJL141C,-0.316207889689,0.316207889689,0,0,0,YAK1,IMP
188.0600,YOR061W,-0.31620788087,0.31620788087,0,0,0,CKA2,N-Acetyl-L-glutamate
188.0600,YIL035C,-0.315900640835,0.315900640835,0,0,0,CKA1,N-Acetyl-L-glutamate
188.0600,YFL033C,-0.315820293365,0.315820293365,0,0,0,RIM15,N-Acetyl-L-glutamate
114.0600,YJL164C,-0.315670561804,0.315670561804,0,0,0,TPK1,L-Proline
267.0700,YDL028C,-0.315389864462,0.315389864462,0,0,0,MPS1,Inosine
133.0100,YJL164C,-0.315008774401,0.315008774401,0,0,0,TPK1,L-Malate
